CODIGO;ZV/VP;DISTRITO;DIRECCIÓN ;COMPLEMENTO DE DIRECCIÓN ;COORD. X;COORD. Y;SISTEMA DE COORDENADAS;ESTADO;FECHA DATOS
FUE_06-17_0000000082;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439141,3454;4467778,125;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000083;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439133,3217;4467942,611;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000084;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439182,8014;4468026,861;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000085;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439295,8706;4467956,751;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000086;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439394,0933;4468030,872;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000087;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439353,8364;4468095,007;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000088;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439287,1101;4468147,217;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000089;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439317,5215;4468232,295;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000090;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439213,5591;4468235,478;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000091;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439145,3573;4468105,761;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000092;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439119,9487;4467849,001;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000093;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;439042,3859;4468200,708;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000094;ZV;VILLAVERDE;PARQUE FORESTAL DE VILLAVERDE;;438996,918;4468148,554;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000095;VP;VILLAVERDE;DOCTOR MARTIN AREVALO, 6;;439962,8241;4466629,262;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000097;VP;VILLAVERDE;FUENTE DE LA CAPONA C/V Pº ESTACION;;440121,9711;4467486,914;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000098;VP;VILLAVERDE;SAHARA 81, POSTERIOR;;441388,0132;4467559,623;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000099;VP;VILLAVERDE;GRAN VIA VILLAVERDE, FAROLA 107, DE AVDA. ANDALUCIA A RENFE VILLAVERDE BAJO;;441764,9931;4466793,639;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000100;VP;VILLAVERDE;GRAN VIA DE VILLAVERDE, FAROLA 43, AVDA. REAL DE PINTO Y AVDA. ANDALUCIA CERCA ARMARIO CONTADORES;;440720,5607;4466300,561;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000101;VP;VILLAVERDE;PARVILLAS BAJAS 2;;440041,2576;4466541,844;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000102;VP;VILLAVERDE;ALBERTO PALACIOS 31 CV OASIS;;439602,6935;4466547,668;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000103;VP;VILLAVERDE;ALBERTO PALACIOS C/V CAMINO DE LEGANES;;439592,3818;4466365,76;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000104;VP;VILLAVERDE;ALBERTO PALACIOS 15;;439725,5261;4466617,592;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000105;VP;VILLAVERDE;BURJASOT 20, FRENTE PARQUE DEHESA BOYAL;;441706,021;4466502,182;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000106;VP;VILLAVERDE;GIGANTES Y CABEZUDOS 25;;441202,6351;4467681,147;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000107;VP;VILLAVERDE;DOCTOR MARTIN AREVALO 46;;440345,6867;4466638,604;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000108;VP;VILLAVERDE;PALOMARES 61;;439528,9237;4466733,912;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000109;VP;VILLAVERDE;JOSE DEL PINO JIMENEZ 9 CV JUAN PEÑALVER;;439503,8259;4466554,846;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_06-17_0000000110;VP;VILLAVERDE;PLAZA MAYOR DE VILLAVERDE, Nº 9;;440024,6124;4466747,667;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000111;VP;VILLAVERDE;SANTA JOAQUINA DE VEDRUNA, 4 , JUNTO CENTRO MAYORES;;439399,2977;4466271,348;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000112;VP;VILLAVERDE;GIGANTES Y CABEZUDOS  33 CV ANOETA;;441205,7566;4467454,695;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000113;VP;VILLAVERDE;AV. DE LOS ROSALES  407;;444024,2326;4464695,576;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000114;ZV;VILLAVERDE;CANCION DEL OLVIDO Nº 45;;440705,4752;4467828,532;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000115;ZV;VILLAVERDE;TRAVESIA DE ARECHAVALETA;440825,5739;440825,5739;4467085,675;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000116;VP;VILLAVERDE;EDUARDO BARREIROS 120;;440209,9317;4467529,219;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_06-17_0000000118;VP;VILLAVERDE;PLAZA CHOZASDE CANALES  Nº  6;;441436,1294;4467269,875;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-18_0000000018;ZV;VILLA VALLECAS;PUENTELARRA  28 EN INTERBLOQUE;;448247,6146;4470545,843;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000019;ZV;VILLA VALLECAS;PARQUE ENTRE AVENIDA DE LA ALBUFERA Y VIAS DEL TREN;;446835,0658;4470423,512;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000020;ZV;VILLA VALLECAS;CALLE DE ZAZUAR EN PARQUE JUNTO A COLEGIO;;448457,159;4470480,75;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000021;ZV;VILLA VALLECAS;CALLE DE MILMARCOS;;447481,6627;4469820,2;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000022;ZV;VILLA VALLECAS;PARQUE CALLE DE BUBIERCA;;447513,3366;4469763,295;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000025;ZV;VILLA VALLECAS;VILLAR DEL POZO CON CALLE CONGOSTO;;447686,495;4469346,772;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000028;ZV;VILLA VALLECAS;PUERTO DE LUMBRERAS PARQUE URPISA;;447488,73;4470583,233;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000029;ZV;VILLA VALLECAS;PARQUE PICO DE LA CIERVA O PARQUE DEL CEMENTERIO;;447608,6918;4470170,343;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000030;ZV;VILLA VALLECAS;PTO. DE PORZUNA, 1-31;;447283,9824;4469749,568;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-18_0000000032;ZV;VILLA VALLECAS;PEÑA CERVERA EN PARQUE;;447433,266;4469237,899;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000033;ZV;VILLA VALLECAS;CALLE BABILAFUENTE, PARQUE CATARATAS, PLATAFORMA SUPERIOR;;447144,028;4469350,327;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000035;ZV;VILLA VALLECAS;CALLE PUERTO PORZUNA PARQUE CATARATAS JUNTO A ZONA ESTANCIAL;;447051,717;4469485,936;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000037;ZV;VILLA VALLECAS;PARQUE REAL DE ARGANDA JUNTO A POLICIA;;447857,213;4470299,491;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000039;ZV;VILLA VALLECAS;CASTRILLO DE AZA JUNTO HACIENDA;;448436,4468;4470818,36;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000040;ZV;VILLA VALLECAS;PASEO ENTRE CALLE DE LAS VIÑAS Y FUENTESPINA;;448665,7379;4470375,487;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000045;VP;VILLA VALLECAS;PLAZA JUAN DE MALASAÑA Nº 12 (TRAVESIA GAVIA CON JESUS DEL PINO);;447372,2365;4470401,314;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000047;VP;VILLA VALLECAS;AV. DE LA GAVIA  40;;448062,359;4469416,023;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000048;VP;VILLA VALLECAS;CAÑADA DEL SANTISIMO 30;;449278,432;4468584,141;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000049;VP;VILLA VALLECAS;PICO  MANPODRE 21;;447442,391;4470055,238;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000050;ZV;VILLA VALLECAS;ENTREPEÑAS    71;;448330,831;4468737,14;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000051;ZV;VILLA VALLECAS;AV.MAYORAZGO 20;;446411,281;4469207,043;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-18_0000000052;ZV;VILLA VALLECAS;PROVISIONAL ATALAYUELA  TRES;;445938,346;4468969,371;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000052;ZV;VICALVARO;CALLE ZEUS;SITUADA EN INTERBLOQUE PAVIMENTADO.;449293,5042;4473015,644;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000053;ZV;VICALVARO;PARQUE DE LA CATALANA;;450029,442;4473397,904;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000055;ZV;VICALVARO;RECINTOS FERIALES JUNTO A AUDITORIO;;449508,3579;4473103,237;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000056;ZV;VICALVARO;RECINTOS FERIALES JUNTO A POLICIA;;449366,5326;4473180,35;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000057;ZV;VICALVARO;RECINTOS FERIALES JUNTO A POLICIA;;449372,003;4473190,196;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000059;ZV;VICALVARO;PARQUE LAGO SANABRIA;;448449,1247;4472966,156;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000062;ZV;VICALVARO;CALLE DE SAN CIPRIANO CON CALLE DE AMBROZ;;448701,3184;4473025,093;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000063;ZV;VICALVARO;RECINTOS FERIALES JUNHTO A AUDITORIO;;449513,6674;4473113,351;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000064;ZV;VICALVARO;PARQUE DE LA CATALANA;;449831,551;4473091,981;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000065;ZV;VICALVARO;PARQUE DE LA CATALANA;;449889,331;4473192,519;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000067;ZV;VICALVARO;CUÑA VERDE ZONA C CERCA DEL PARQUING;;448144,745;4474339,354;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000068;ZV;VICALVARO;CUÑA VERDE ZONA B JUNTO A ZONA DE JUEGOS INFANTILES;;448030,2552;4473927,697;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000069;ZV;VICALVARO;CUÑA VERDE ZONA B JUNTO A ESTANQUE;;447953,088;4473974,637;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000070;ZV;VICALVARO;CUÑA VERDE ZONA B JUNTO A RÍA;;448187,6514;4473968,814;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000071;ZV;VICALVARO;CUÑA VERDE ZONA B  CERCA DE LA PASARELA;;447840,8513;4473845,975;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000072;ZV;VICALVARO;CUÑA VERDE ZONA B JUNTO A PUENTE;;447647,114;4473820,013;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000073;ZV;VICALVARO;CUÑA VERDE ZONA B JUNTO A CAMPOS DE FUTBOL Y ANILLO CICLISTA;;447786,9059;4473725,026;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000074;ZV;VICALVARO;CUÑA VERDE ZONA B JUNTO A CAMPOS DE FUTBOL;;447754,6074;4473785,175;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000075;ZV;VICALVARO;CUÑA VERDE ZONA A JUNTO A CASETA;;448189,9674;4473852,066;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000076;ZV;VICALVARO;CUÑA VERDE ZONA A JUNTO A CASETA;;448182,021;4473849,041;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000077;ZV;VICALVARO;CUÑA VERDE ZONA A EN PASEO;;447910,0926;4473665,116;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000078;ZV;VICALVARO;CUÑA VERDE ZONA A JUNTO A JUEGOS INFANTILES;;447869,3683;4473671,417;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000079;ZV;VICALVARO;PARQUE EZCARAY;;448043,786;4473764,753;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000080;ZV;VICALVARO;VILLAJIMENA FRENTE SUPERMERCADO EROSKI;PENDIENTE DE REPARACIÓN;448729,548;4473297,185;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000089;ZV;VICALVARO;COLEGIO PÚBLICO LOS ALMENDROS;RECINTO CERRADO.;447069,8966;4472148,905;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000090;ZV;VICALVARO;COLEGIO PÚBLICO LOS ALMENDROS;RECINTO CERRADO.;447108,9124;4472137,437;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000092;ZV;VICALVARO;PARQUE DE LA CATALANA;;449982,1086;4473354,735;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000101;ZV;VICALVARO;PARQUE LADERA DE LOS ALMENDROS;;446985,1914;4472496,924;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000104;ZV;VICALVARO;PLAZA DE JUAN BENET;;447256,0459;4472540,649;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000105;ZV;VICALVARO;PLAZA DE ROSA CHACEL;;447340,3732;4472808,957;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000106;ZV;VICALVARO;PLAZA JUAN CARLOS ONETI;;447533,72;4472748,252;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000107;ZV;VICALVARO;BULEVAR INDALECIO PRIETO CON CALLE DE  LOS JUGLARES;;447469,4355;4472881,223;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000108;ZV;VICALVARO;BULEVAR INDALECIO PRIETO CON CALLE DE  COPERNICO;;447206,662;4472046,887;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000109;ZV;VICALVARO;BULEVAR INDALECIO PRIETO CON CALLE DE  LAS PINILLAS;;447319,8969;4472406,871;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000110;ZV;VICALVARO;PLAZA DE JUAN ROF CARBALLO;;447449,53;4472479,693;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000111;ZV;VICALVARO;PLAZA  ANTONIO ANDRÉS JUNTA MUNICIPAL;;448693,2445;4472765,398;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000112;ZV;VICALVARO;PARQUE DE LA VICALVARADA JUNTO A ZONA CANINA;;448477,061;4473598,544;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000113;ZV;VICALVARO;PARQUE DE LA VICALVARADA JUNTO A ZONA DE JUEGOS;;448507,903;4473644,435;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000114;ZV;VICALVARO;PARQUE DE LA VICALVARADA;;448473,422;4473716,614;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_05-19_0000000118;ZV;VICALVARO;PARQUE VALDEBERNARDO ESTE JUNTO A ZONA DE JUEGOS;;447748,4397;4472737,754;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000120;ZV;VICALVARO;PARQUE VALDEBERNARDO ESTE JUNTO A PISTAS DEPORTIVAS;;447683,3008;4472477,895;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000121;ZV;VICALVARO;PARQUE VALDEBERNARDO ESTE JUNTO A CASETA;;447632,7109;4472581,559;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000122;ZV;VICALVARO;PARQUE VALDEBERNARDO ESTE EN PASEO CENTRAL;;447760,1524;4472450,867;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000125;ZV;VICALVARO;PARQUE POLIDEPORTIVO A LA ENTRADA DEL PARQUE;;448990,5385;4473478,013;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000134;VP;VICALVARO;PLAZA ALOSNO Nº 7;;447744,6547;4473217,968;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000136;VP;VICALVARO;LOS GALLEGOS 26-30 (ENTRE);;448381,8114;4472793,193;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000137;VP;VICALVARO;LAGO ISEO Nº 7;;448914,2392;4472752,171;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000138;VP;VICALVARO;MOLINO VIEJO  23  - 25;;448381,8114;4472793,193;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-19_0000000139;ZV;VICALVARO;VICTORIA KENT CAÑAVERAL;;;;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000001;ZV;SAN BLAS;PARQUE OCCIDENTE - LAS MERCEDES;EUTERPE, 3;449888,272;4477809,805;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000002;ZV;SAN BLAS;PARQUE OCCIDENTE - LAS MERCEDES;EUTERPE, 27;449872,227;4477410,774;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000003;ZV;SAN BLAS;Z.V. AVDA. SEPTIMA;SEPTIMA, 62;449313,2853;4477880,816;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000004;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;CINCO, 4;449677,616;4477949,689;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-20_0000000005;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;SEGUNDA, 4;449672,586;4477766,979;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000006;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;SEGUNDA, 4;449627,305;4477819,11;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000007;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;UNO, 4;449778,037;4478030,777;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000013;ZV;SAN BLAS;MINIAREA ALBAIDA;ALBAIDA, 78;448037,1539;4476250,218;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000014;ZV;SAN BLAS;PARC. PAÑERIA;TELARES, 5;447416,3272;4475603,857;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-20_0000000015;ZV;SAN BLAS;PARC. PAÑERIA;ALCONERA, 2;447703,1177;4475690,129;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000019;ZV;SAN BLAS;Pº GINEBRA;GINEBRA, 145;448757;4475270;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000020;ZV;SAN BLAS;Pº GINEBRA;GINEBRA, 12;448803,727;4475223,684;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000021;ZV;SAN BLAS;PARQUE SOFIA - OSLO;SOFIA, 201;449060,781;4475670,097;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000022;ZV;SAN BLAS;Z.V. SOFIA - NIZA;JULIA GARCIA BOUTAN, 43;449015,204;4475921,688;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000023;ZV;SAN BLAS;Z.V. SOFIA - NIZA;JULIA GARCIA BOUTAN, 37;448842,201;4475891,974;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000024;ZV;SAN BLAS;Z.V. SOFIA - NIZA;ESTOCOLMO, 26;449156,9572;4475962,633;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000025;ZV;SAN BLAS;Z.V. SOFIA - NIZA;LIVERPOOL, 9;449001,89;4476012,853;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000026;ZV;SAN BLAS;Z.V. SOFIA - NIZA;MARIA SEVILLA DIAGO, 42;448940,823;4476241,219;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000027;ZV;SAN BLAS;INST. DEP. LAS ROSAS;HELSINKI, 6;449005,905;4475418,302;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000028;ZV;SAN BLAS;PARQUE MARSELLA - TOSCANA;MARSELLA, 45;448408,046;4474708,738;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000029;ZV;SAN BLAS;PARQUE MARSELLA - TOSCANA;CANILLEJAS A VICALVARO, 167;448303,428;4474792,181;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-20_0000000030;ZV;SAN BLAS;PARQUES RUFINO GLEZ.;JUAN DE ARESPACOCHAGA Y FELIPE, 3;447141,5449;4476410,98;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-20_0000000032;ZV;SAN BLAS;PARC. VIRGEN DE LA OLIVA;CASTILLO DE UCLES, 43;447214,6359;4476186,654;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-20_0000000038;ZV;SAN BLAS;PARC. LOS CASTILLOS;CASTILLO DE OROPESA, 41;446783,4749;4475558,95;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
