CODIGO;"ZONA VERDE / 
VIA PUBLICA";DISTRITO;DIRECCION;COMPLEMENTO DE DIRECCIÓN ;COORD. X;COORD. Y;SISTEMA DE COORDENADAS;LONGITUD;LATITUD;ESTADO;OBSERVACIONES;FECHA DATOS
FUE_03-09_0000000001;ZV;MONCLOA-ARAVACA;CALLE 30;CALLE ARROYOFRESNO 15;436992,6973;4480649,937;"ETRS89 / UTM 
Zona 30N";-3,743302;40,4741433;EN SERVICIO;;28/06/2017
FUE_03-09_0000000002;ZV;MONCLOA-ARAVACA;TALUD PTE. DE LOS FRANCESES;C/ANICETO MARINAS 120;437619,3208;4476176,064;"ETRS89 / UTM 
Zona 30N";-3,7354707;40,4338883;EN SERVICIO;;28/06/2017
FUE_03-09_0000000003;ZV;MONCLOA-ARAVACA;Pº ANICETO MARINAS;C/ANICETO MARINAS Nº 66;438250,5399;4475305,731;"ETRS89 / UTM 
Zona 30N";-3,7279446;40,4260951;EN SERVICIO;;28/06/2017
FUE_03-09_0000000004;ZV;MONCLOA-ARAVACA;Pº ANICETO MARINAS;C/ANICETO MARINAS Nº 96;438000,2421;4475573,246;"ETRS89 / UTM 
Zona 30N";-3,7309212;40,4284864;EN SERVICIO;;28/06/2017
FUE_03-09_0000000005;ZV;MONCLOA-ARAVACA;Pº ANICETO MARINAS;C/ANICETO MARINAS 120;437641,1617;4476085,483;"ETRS89 / UTM 
Zona 30N";-3,7352043;40,4330739;EN SERVICIO;;28/06/2017
FUE_03-09_0000000006;ZV;MONCLOA-ARAVACA;RIBERA DEL MANZANARES - MARGEN DERECHA;CALLE RIBERA DEL MANZANARES 136;437660,9651;4475863,332;"ETRS89 / UTM 
Zona 30N";-3,734949;40,4310742;EN SERVICIO;;28/06/2017
FUE_03-09_0000000007;VP;MONCLOA-ARAVACA;Paseo Del Rey;;438573,9938;4475354,302;"ETRS89 / UTM 
Zona 30N";-3,7241366;40,4265566;EN SERVICIO;;28/06/2017
FUE_03-09_0000000008;ZV;MONCLOA-ARAVACA;RIBERA DEL MANZANARES - MARGEN DERECHA;CALLE RIBERA DEL MANZANARES 75;438248,1159;4475217,781;"ETRS89 / UTM 
Zona 30N";-3,7279646;40,4253026;EN SERVICIO;;28/06/2017
FUE_03-09_0000000009;ZV;MONCLOA-ARAVACA;RIBERA DEL MANZANARES - MARGEN DERECHA;CALLE RIBERA DEL MANZANARES 40;438399,0505;4475066,948;"ETRS89 / UTM 
Zona 30N";-3,7261709;40,4239551;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_03-09_0000000010;ZV;MONCLOA-ARAVACA;COL. DEL MANZANARES;PASEO COMANDANTE FORTEA N º25;437964,0523;4475296,865;"ETRS89 / UTM 
Zona 30N";-3,7313208;40,4259939;EN SERVICIO;;28/06/2017
FUE_03-09_0000000011;ZV;MONCLOA-ARAVACA;COL. DEL MANZANARES;PASEO COMANDANTE FORTEA N º25;437922,0147;4475317,745;"ETRS89 / UTM 
Zona 30N";-3,7318184;40,4261789;EN SERVICIO;;28/06/2017
FUE_03-09_0000000012;ZV;MONCLOA-ARAVACA;AVDA. DE GALAXIA I;;433413,9948;4478967,796;"ETRS89 / UTM 
Zona 30N";-3,7853401;40,458711;EN SERVICIO;;28/06/2017
FUE_03-09_0000000013;ZV;MONCLOA-ARAVACA;CALLE DE MOZART N º46;;438515,4075;4475251,042;"ETRS89 / UTM 
Zona 30N";-3,7248171;40,425622;EN SERVICIO;;28/06/2017
FUE_03-09_0000000015;ZV;MONCLOA-ARAVACA;INTBL. MOZART;;438617,1443;4475061,035;"ETRS89 / UTM 
Zona 30N";-3,7235996;40,423918;EN SERVICIO;;28/06/2017
FUE_03-09_0000000016;ZV;MONCLOA-ARAVACA;LA HORCA;CALLE BRÚJULA, 73;432985,1007;4478497,818;"ETRS89 / UTM 
Zona 30N";-3,7903485;40,4544428;EN SERVICIO;;28/06/2017
FUE_03-09_0000000017;ZV;MONCLOA-ARAVACA;Pº ERMITA - VILLA ADRIANA;CALLE ARDALES Nº 26;433840,5059;4479316,893;"ETRS89 / UTM 
Zona 30N";-3,7803464;40,4618897;EN SERVICIO;;28/06/2017
FUE_03-09_0000000018;ZV;MONCLOA-ARAVACA;Pº ERMITA - VILLA ADRIANA;CALLE ARDALES Nº 26;433766,0106;4479334,704;"ETRS89 / UTM 
Zona 30N";-3,7812269;40,4620442;EN SERVICIO;;28/06/2017
FUE_03-09_0000000019;ZV;MONCLOA-ARAVACA;JARDÍN DE LA PZA. DE LA IGLESIA ARAVACA;CALLE CAROLI Nº 22;433594,2766;4478753,653;"ETRS89 / UTM 
Zona 30N";-3,7831915;40,4567963;EN SERVICIO;;28/06/2017
FUE_03-09_0000000020;ZV;MONCLOA-ARAVACA;JARDINES C/ DE LA BAJA DE LA IGLESIA;CALLE GOLONDRINA 4;433698,3632;4478677,401;"ETRS89 / UTM 
Zona 30N";-3,7819561;40,4561177;EN SERVICIO;;28/06/2017
FUE_03-09_0000000021;ZV;MONCLOA-ARAVACA;JARDINES PINILLA;CALLE PINILLA Nº36;433961,8156;4478491,087;"ETRS89 / UTM 
Zona 30N";-3,7788298;40,4544603;EN SERVICIO;;28/06/2017
FUE_03-09_0000000022;ZV;MONCLOA-ARAVACA;PARQUE ARROYO POZUELO;FRENTE CALLE DEL ENEBRO;434658,8925;4478160,308;"ETRS89 / UTM 
Zona 30N";-3,7705755;40,4515357;EN SERVICIO;;28/06/2017
FUE_03-09_0000000023;ZV;MONCLOA-ARAVACA;PARQUE ARROYO POZUELO;FRENTE A CALLE DEL ALCORNOQUE;434825,3084;4478170,256;"ETRS89 / UTM 
Zona 30N";-3,768614;40,4516384;EN SERVICIO;;28/06/2017
FUE_03-09_0000000024;ZV;MONCLOA-ARAVACA;PARQUE ARROYO POZUELO;FRENTE CALLE DEL ENEBRO;434686,2209;4478220,988;"ETRS89 / UTM 
Zona 30N";-3,7702594;40,4520845;EN SERVICIO;;28/06/2017
FUE_03-09_0000000025;ZV;MONCLOA-ARAVACA;PARQUE ARROYO POZUELO;CALLE ARROYO PUZUELO, 47;434369,3352;4478227,221;"ETRS89 / UTM 
Zona 30N";-3,7739968;40,4521156;EN SERVICIO;;28/06/2017
FUE_03-09_0000000026;ZV;MONCLOA-ARAVACA;PARQUE ARROYO POZUELO;CALLE VIRGEN DE LOS ROSALES 42;434198,0179;4478379,104;"ETRS89 / UTM 
Zona 30N";-3,7760328;40,4534702;EN SERVICIO;;28/06/2017
FUE_03-09_0000000027;ZV;MONCLOA-ARAVACA;PARQUE DE LA BOMBILLA;AVENIDA VALLADOLID FRENTE A C/ LOECHES;437933,3786;4475942,019;"ETRS89 / UTM 
Zona 30N";-3,7317454;40,4318035;EN SERVICIO;;28/06/2017
FUE_03-09_0000000028;ZV;MONCLOA-ARAVACA;PARQUE DE LA BOMBILLA;AVENIDA DE VALLADOLID N 81,;437868,303;4476042,57;"ETRS89 / UTM 
Zona 30N";-3,7325224;40,4327044;EN SERVICIO;;28/06/2017
FUE_03-09_0000000029;ZV;MONCLOA-ARAVACA;PARQUE DE LA BOMBILLA;JUNTO A CASETA DE JARDINEROS;438384,3779;4475367,37;"ETRS89 / UTM 
Zona 30N";-3,7263729;40,4266603;EN SERVICIO;;28/06/2017
FUE_03-09_0000000030;ZV;MONCLOA-ARAVACA;PARQUE DE LA BOMBILLA;JUNTOO A JUEGOS INFANTILES;438260,9317;4475477,582;"ETRS89 / UTM 
Zona 30N";-3,7278388;40,427644;EN SERVICIO;;28/06/2017
FUE_03-09_0000000032;ZV;MONCLOA-ARAVACA;ROSAS DE ARAVACA;CALLE ROSAS DE ARAVACA CV CALLE CARRETERA DE HÚMERA;433678,1574;4478130,668;"ETRS89 / UTM 
Zona 30N";-3,7821372;40,451191;EN SERVICIO;;28/06/2017
FUE_03-09_0000000033;ZV;MONCLOA-ARAVACA;CERRO VALDECAHONDE;AVENIDA DEL TALGO 46;433075,2253;4477753,532;"ETRS89 / UTM 
Zona 30N";-3,7892072;40,4477453;EN SERVICIO;;28/06/2017
FUE_03-09_0000000034;ZV;MONCLOA-ARAVACA;C.P. ROSA LUXEMBURGO;;434626,9167;4478036,587;"ETRS89 / UTM 
Zona 30N";-3,7709397;40,4504187;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_03-09_0000000035;ZV;MONCLOA-ARAVACA;C.P. ROSA LUXEMBURGO;;434599,6489;4478036,197;"ETRS89 / UTM 
Zona 30N";-3,7712612;40,450413;EN SERVICIO;;28/06/2017
FUE_03-09_0000000036;ZV;MONCLOA-ARAVACA;EL DISCO;CALLE CORONA AUSTRAL 16;433216,9611;4477953,682;"ETRS89 / UTM 
Zona 30N";-3,7875571;40,4495597;EN SERVICIO;;28/06/2017
FUE_03-09_0000000037;ZV;MONCLOA-ARAVACA;EL DISCO;CALLE UNICORNIO Nº 36;433009,2713;4478033,494;"ETRS89 / UTM 
Zona 30N";-3,7900145;40,4502619;EN SERVICIO;;28/06/2017
FUE_03-09_0000000038;ZV;MONCLOA-ARAVACA;PINAR ROSA LUXEMBURGO;CALLE ENEBRO 6;434725,9014;4478090,656;"ETRS89 / UTM 
Zona 30N";-3,7697781;40,4509135;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_03-09_0000000039;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;CALLE AZAFRAN 16;435076,7378;4477970,772;"ETRS89 / UTM 
Zona 30N";-3,7656287;40,449861;EN SERVICIO;;28/06/2017
FUE_03-09_0000000040;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;CALLE DEL BOTIJO 3;434364,6549;4477965,52;"ETRS89 / UTM 
Zona 30N";-3,774025;40,4497578;EN SERVICIO;;28/06/2017
FUE_03-09_0000000041;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;C/ DEL TOMILLO 1;434367,8368;4478070,6;"ETRS89 / UTM 
Zona 30N";-3,7739983;40,4507046;EN SERVICIO;;28/06/2017
FUE_03-09_0000000042;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;C/BARDEGUERAL 12;434496,4283;4478001,678;"ETRS89 / UTM 
Zona 30N";-3,7724748;40,4500939;EN SERVICIO;;28/06/2017
FUE_03-09_0000000043;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;C/ROSA DE LUXEMBURO 31;434368,8723;4478013,09;"ETRS89 / UTM 
Zona 30N";-3,7739802;40,4501866;EN SERVICIO;;28/06/2017
FUE_03-09_0000000044;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;;434103,5774;4478146,643;"ETRS89 / UTM 
Zona 30N";-3,7771223;40,4513687;EN SERVICIO;;28/06/2017
FUE_03-09_0000000045;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;C/ROSA DE LUXEMBURO 55;434051,6385;4478106,704;"ETRS89 / UTM 
Zona 30N";-3,7777306;40,4510048;EN SERVICIO;;28/06/2017
FUE_03-09_0000000046;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;C/ DE LOS MINERALES 10;433963,932;4478210,895;"ETRS89 / UTM 
Zona 30N";-3,7787758;40,4519365;EN SERVICIO;;28/06/2017
FUE_03-09_0000000047;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;CALLE ABEJARUCO 16;434758,9806;4477909,025;"ETRS89 / UTM 
Zona 30N";-3,7693694;40,4492799;EN SERVICIO;;28/06/2017
FUE_03-09_0000000048;ZV;MONCLOA-ARAVACA;PARQUE BLAS DE OTERO;;439094,0902;4479654,735;"ETRS89 / UTM 
Zona 30N";-3,7184181;40,4653349;EN SERVICIO;;28/06/2017
FUE_03-09_0000000049;ZV;MONCLOA-ARAVACA;PINAR Cº CERRO ÁGUILA;;435557,4531;4478274,209;"ETRS89 / UTM 
Zona 30N";-3,7599911;40,4526319;EN SERVICIO;;28/06/2017
FUE_03-09_0000000051;ZV;MONCLOA-ARAVACA;LAS ISLAS;CALLE ISLA DE OZA CV CALLE ISLA DE ALEGRANZA;438858,6637;4479452,437;"ETRS89 / UTM 
Zona 30N";-3,7211754;40,4634952;EN SERVICIO;;28/06/2017
FUE_03-09_0000000052;ZV;MONCLOA-ARAVACA;LAS ISLAS;CALLE ISLA DE ALEGRANZA CV AVDA  MARTIRES MARISTAS;438648,3137;4479206,918;"ETRS89 / UTM 
Zona 30N";-3,7236326;40,461268;EN SERVICIO;;28/06/2017
FUE_03-09_0000000053;ZV;MONCLOA-ARAVACA;LAS ISLAS;;438917,5646;4479469,737;"ETRS89 / UTM 
Zona 30N";-3,7204824;40,4636554;EN SERVICIO;;28/06/2017
FUE_03-09_0000000057;ZV;MONCLOA-ARAVACA;CIUDAD DE LOS POETAS;CALLE VALDESANGIL 2;439092,1135;4479794,536;"ETRS89 / UTM 
Zona 30N";-3,7184548;40,4665941;EN SERVICIO;;28/06/2017
FUE_03-09_0000000058;ZV;MONCLOA-ARAVACA;SACONIA;;438950,7702;4479898,829;"ETRS89 / UTM 
Zona 30N";-3,7201319;40,4675232;EN SERVICIO;;28/06/2017
FUE_03-09_0000000059;ZV;MONCLOA-ARAVACA;CIUDAD DE LOS POETAS;CALLE VALDESANGIL 2;439110,8503;4479778,906;"ETRS89 / UTM 
Zona 30N";-3,7182323;40,4664547;EN SERVICIO;;28/06/2017
FUE_03-09_0000000060;ZV;MONCLOA-ARAVACA;CIUDAD DE LOS POETAS;CALLE VALDESANGIL 12;439221,4171;4479834,875;"ETRS89 / UTM 
Zona 30N";-3,7169335;40,4669669;EN SERVICIO;;28/06/2017
FUE_03-09_0000000061;ZV;MONCLOA-ARAVACA;CIUDAD DE LOS POETAS;;439285,8536;4479814,484;"ETRS89 / UTM 
Zona 30N";-3,7161716;40,4667879;EN SERVICIO;;28/06/2017
FUE_03-09_0000000062;ZV;MONCLOA-ARAVACA;C.P. LEPANTO;FRENTE AL Nº 32 DE C/ANTONIO MACHADO. DETRÁS DE LA ESTATUA;438796,2274;4480050,441;"ETRS89 / UTM 
Zona 30N";-3,7219694;40,4688776;EN SERVICIO;;28/06/2017
FUE_03-09_0000000063;ZV;MONCLOA-ARAVACA;PAR VALDERROMÁN;CALLE VALDERROMAN 25;438909,0313;4480215,971;"ETRS89 / UTM 
Zona 30N";-3,7206548;40,4703771;EN SERVICIO;;28/06/2017
FUE_03-09_0000000064;ZV;MONCLOA-ARAVACA;PARQUE ARROYO DE LOS PINOS;CALLE JOAQUIN LORENZO 4;438659,196;4480471,445;"ETRS89 / UTM 
Zona 30N";-3,7236264;40,4726601;EN SERVICIO;;28/06/2017
FUE_03-09_0000000065;ZV;MONCLOA-ARAVACA;PARQUE DE FRANCOS RDGUEZ.;CALLE ALMIRANTE FRANCISCO MORENO 50;439274,693;4478277,695;"ETRS89 / UTM 
Zona 30N";-3,7161562;40,4529432;EN SERVICIO;;28/06/2017
FUE_03-09_0000000066;ZV;MONCLOA-ARAVACA;PARQUE DE FRANCOS RDGUEZ.;CALLE ALMIRANTE FRANCISCO MORENO 35;439344,4113;4478357,135;"ETRS89 / UTM 
Zona 30N";-3,7153416;40,4536638;EN SERVICIO;;28/06/2017
FUE_03-09_0000000067;ZV;MONCLOA-ARAVACA;ALMANSA, 97-99;;439450,335;4477831,921;"ETRS89 / UTM 
Zona 30N";-3,7140423;40,4489403;EN SERVICIO;;28/06/2017
FUE_03-09_0000000068;ZV;MONCLOA-ARAVACA;PARQUE DE FRANCOS RDGUEZ.;AVENIDA DE LAS MORERAS 20;439426,5047;4478340,334;"ETRS89 / UTM 
Zona 30N";-3,714372;40,4535185;EN SERVICIO;;28/06/2017
FUE_03-09_0000000073;ZV;MONCLOA-ARAVACA;RAFAEL VILLA;C/RAFAEL VILLA Nº 43;430026,7695;4480446,248;"ETRS89 / UTM 
Zona 30N";-3,8254494;40,4717507;EN SERVICIO;;28/06/2017
FUE_03-09_0000000074;ZV;MONCLOA-ARAVACA;DR. FEDERICO RUBIO Y GALI;;439448,0471;4478733,346;"ETRS89 / UTM 
Zona 30N";-3,7141553;40,4570605;EN SERVICIO;;28/06/2017
FUE_03-09_0000000075;ZV;MONCLOA-ARAVACA;PARQUE LA RINCONADA;;435090,3922;4478797,447;"ETRS89 / UTM 
Zona 30N";-3,7655523;40,457309;EN SERVICIO;;28/06/2017
FUE_03-09_0000000076;ZV;MONCLOA-ARAVACA;PARQUE DEL CEMENTERIO;CAMINO DE LA ZARZUELA Nº 28;433194,9243;4479838,694;"ETRS89 / UTM 
Zona 30N";-3,7880153;40,4665386;EN SERVICIO;;28/06/2017
FUE_03-09_0000000077;ZV;MONCLOA-ARAVACA;LA BUGANVILLA;;435006,7738;4478572,846;"ETRS89 / UTM 
Zona 30N";-3,7665154;40,4552792;EN SERVICIO;;28/06/2017
FUE_03-09_0000000078;ZV;MONCLOA-ARAVACA;PARQUE DEL CEMENTERIO;CALLE DE LA SALLE Nº 25;433307,6949;4479884,073;"ETRS89 / UTM 
Zona 30N";-3,78669;40,4669564;EN SERVICIO;;28/06/2017
FUE_03-09_0000000079;ZV;MONCLOA-ARAVACA;CABELLERA DE BERENICE 42;VALDEMARÍN OESTE;433220,4143;4480307,476;"ETRS89 / UTM 
Zona 30N";-3,787764;40,4707636;EN SERVICIO;;28/06/2017
FUE_03-09_0000000080;ZV;MONCLOA-ARAVACA;PARQUE SEXTA AVDA.;;430633,6802;4480058,18;"ETRS89 / UTM 
Zona 30N";-3,8182482;40,4683058;EN SERVICIO;;28/06/2017
FUE_03-09_0000000081;ZV;MONCLOA-ARAVACA;PARQUE FEDERICO AGUSTI;C/FEDERICO AGUSTI 2;429544,6864;4480686,744;"ETRS89 / UTM 
Zona 30N";-3,8311625;40,4738763;EN SERVICIO;;28/06/2017
FUE_03-09_0000000082;ZV;MONCLOA-ARAVACA;C.P. ESCUELAS BOSQUE;;439600,6695;4478988,445;"ETRS89 / UTM 
Zona 30N";-3,7123797;40,4593697;EN SERVICIO;;28/06/2017
FUE_03-09_0000000083;ZV;MONCLOA-ARAVACA;C.P. DANIEL VÁZQUEZ DÍAZ;CALLE ARMENTEROS 54;439559,2761;4479587,329;"ETRS89 / UTM 
Zona 30N";-3,7129249;40,4647616;EN SERVICIO;;28/06/2017
FUE_03-09_0000000084;ZV;MONCLOA-ARAVACA;COL. VALDEZARZA;CALLE ALCALDE MARTÍN ALZAGA 22;439618,0284;4479324,177;"ETRS89 / UTM 
Zona 30N";-3,7122069;40,4623953;EN SERVICIO;;28/06/2017
FUE_03-09_0000000085;ZV;MONCLOA-ARAVACA;COL. VALDEZARZA;CALLE SAN RESTITUTO 26;439628,6686;4479581,978;"ETRS89 / UTM 
Zona 30N";-3,7121059;40,4647185;EN SERVICIO;;28/06/2017
FUE_03-09_0000000086;ZV;MONCLOA-ARAVACA;COL. VALDEZARZA;;439266,7218;4479598,243;"ETRS89 / UTM 
Zona 30N";-3,7163765;40,4648386;EN SERVICIO;;28/06/2017
FUE_03-09_0000000087;ZV;MONCLOA-ARAVACA;AMPLIACIÓN PARQUE ARROYO  POZUELO;CALLE ESCULTOR PERESEJO N º80;432990,4203;4478343,147;"ETRS89 / UTM 
Zona 30N";-3,7902695;40,4530499;EN SERVICIO;;28/06/2017
FUE_03-09_0000000088;ZV;MONCLOA-ARAVACA;AMPLIACIÓN PARQUE ARROYO  POZUELO;;432810,8128;4478253,868;"ETRS89 / UTM 
Zona 30N";-3,792378;40,4522312;EN SERVICIO;;28/06/2017
FUE_03-09_0000000089;ZV;MONCLOA-ARAVACA;AMPLIACIÓN PARQUE ARROYO  POZUELO;CALLE ESCULTOR PERESEJO N º50;433156,0034;4478378,805;"ETRS89 / UTM 
Zona 30N";-3,7883206;40,4533844;EN SERVICIO;;28/06/2017
FUE_03-09_0000000090;ZV;MONCLOA-ARAVACA;AMPLIACIÓN PARQUE ARROYO  POZUELO;CALLE ARROPOZUELO CV CALLE CARRETERA DE HÚMERA;433618,7064;4478302,47;"ETRS89 / UTM 
Zona 30N";-3,7828562;40,4527339;EN SERVICIO;;28/06/2017
FUE_03-09_0000000092;ZV;MONCLOA-ARAVACA;ARROYOPOZUELO - HÚMERA;;433907,7383;4478303,606;"ETRS89 / UTM 
Zona 30N";-3,779448;40,4527672;EN SERVICIO;;28/06/2017
FUE_03-09_0000000093;ZV;MONCLOA-ARAVACA;RECINTOS FERIALES;;437510,565;4473796,542;"ETRS89 / UTM 
Zona 30N";-3,7365189;40,4124445;EN SERVICIO;;28/06/2017
FUE_03-09_0000000094;ZV;MONCLOA-ARAVACA;Pº ANICETO MARINAS;C/ANICETO MARINAS 36;438494,1692;4475050,164;"ETRS89 / UTM 
Zona 30N";-3,725048;40,4238109;EN SERVICIO;;28/06/2017
FUE_03-09_0000000095;ZV;MONCLOA-ARAVACA;INTBL. MOZART;CALLE MOZART 9;438701,5717;4474957,034;"ETRS89 / UTM 
Zona 30N";-3,7225944;40,4229872;EN SERVICIO;;28/06/2017
FUE_03-09_0000000096;ZV;MONCLOA-ARAVACA;CAMINO BARRIAL;CALLE NAVACERRADA CV CALLE CARRIL DE LOS CALEROS;432451,6552;4479008,626;"ETRS89 / UTM 
Zona 30N";-3,7966935;40,4590011;EN SERVICIO;;28/06/2017
FUE_03-09_0000000097;VP;MONCLOA-ARAVACA;AV DE LA OSA MAYOR, FRENTE AL Nº:36;;433916,6449;4479042,611;"ETRS89 / UTM 
Zona 30N";-3,77942;40,459425;EN SERVICIO;;28/06/2017
FUE_03-09_0000000098;VP;MONCLOA-ARAVACA;CL ANITA VINDEL Nº:16;;433316,6505;4479179,618;"ETRS89 / UTM 
Zona 30N";-3,7865103;40,4606113;EN SERVICIO;;28/06/2017
FUE_03-09_0000000099;VP;MONCLOA-ARAVACA;CL ALTOZANO FRENTE AL Nº 4;CV CALLE TEJADILLO;433847,4437;4478860,111;"ETRS89 / UTM 
Zona 30N";-3,7802171;40,4577755;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_03-09_0000000101;VP;MONCLOA-ARAVACA;CL SAN MARTIN DE PORRES Nº:27;;438330,6231;4479952,567;"ETRS89 / UTM 
Zona 30N";-3,7274519;40,4679615;EN SERVICIO;;28/06/2017
FUE_03-09_0000000102;VP;MONCLOA-ARAVACA;CL TREMPS Nº:40;;439208,6046;4478416,547;"ETRS89 / UTM 
Zona 30N";-3,7169489;40,4541892;EN SERVICIO;;28/06/2017
FUE_03-09_0000000103;VP;MONCLOA-ARAVACA;CL JUAN MONTALVO Nº:33;;439741,5951;4477671,536;"ETRS89 / UTM 
Zona 30N";-3,7105926;40,4475167;EN SERVICIO;;28/06/2017
FUE_03-09_0000000104;VP;MONCLOA-ARAVACA;C/ ISLA DE OZA FRENTE AL Nº36;;438510,619;4479600,662;"ETRS89 / UTM 
Zona 30N";-3,7252946;40,4648047;EN SERVICIO;;28/06/2017
FUE_03-09_0000000109;VP;MONCLOA-ARAVACA;CL FRANCOS RODRIGUEZ Nº:106;;439323,0252;4478918,503;"ETRS89 / UTM 
Zona 30N";-3,7156474;40,4587193;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_03-09_0000000110;VP;MONCLOA-ARAVACA;CL FRANCOS RODRIGUEZ Nº:83;;439076,0105;4478997,952;"ETRS89 / UTM 
Zona 30N";-3,7185683;40,459417;EN SERVICIO;;28/06/2017
FUE_03-09_0000000111;ZV;MONCLOA-ARAVACA;CAMINO DE LA ZARZUELA 25;;433279,2635;4479714,43;"ETRS89 / UTM 
Zona 30N";-3,7870075;40,465426;EN SERVICIO;;28/06/2017
FUE_03-09_0000000112;ZV;MONCLOA-ARAVACA;CAMINO DE LA ZARZUELA 25;;433251,7917;4479710,473;"ETRS89 / UTM 
Zona 30N";-3,7873311;40,4653881;EN SERVICIO;;28/06/2017
FUE_03-09_0000000113;ZV;MONCLOA-ARAVACA;CAMINO DE LA ZARZUELA 25;;433208,8151;4479722,894;"ETRS89 / UTM 
Zona 30N";-3,7878392;40,4654965;EN SERVICIO;;28/06/2017
FUE_03-09_0000000116;VP;MONCLOA-ARAVACA;CL PEREZ DE VICTORIA;JUNTO A LA PARROQUIA DE LA ASUNCIÓN DE NUESTRA SEÑORA;433593,3767;4478806,425;"ETRS89 / UTM 
Zona 30N";-3,7832076;40,4572716;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_03-09_0000000119;VP;MONCLOA-ARAVACA;C/ RIBERA DE MANZANARES FRENTE AL Nº 123;FUENTE DE LA COLONIA MANZANARES  (FUENTE DE LA TEJA Y EL SOPAPO);437633,69;4475220,96;"ETRS89 / UTM 
Zona 30N";-3,7352076;40,4252854;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FB_000004;ZV;MONCLOA-ARAVACA;CASA DE CAMPO ZONA URBANA;FUENTE DEL SOTERRAMIENTO DE LA LINEA 10 DE METRO;434981,3176;4472401,278;"ETRS89 / UTM 
Zona 30N";-3,7661844;40,3996817;EN SERVICIO;;28/06/2017
FB_000005;ZV;MONCLOA-ARAVACA;CASA DE CAMPO ZONA URBANA;FUENTE DE LA PUERTA DE LA VENTA (JUNTO JUEGOS INFANTILES);435406,3398;4472710,533;"ETRS89 / UTM 
Zona 30N";-3,7612077;40,4025006;EN SERVICIO;;28/06/2017
FB_000006;ZV;MONCLOA-ARAVACA;CASA DE CAMPO ZONA URBANA;FUENTE DE LA PUERTA DE LA VENTA (JUNTO METRO CASA CAMPO);435439,2733;4472805,7;"ETRS89 / UTM 
Zona 30N";-3,7608294;40,4033605;EN SERVICIO;;28/06/2017
FB_000007;ZV;MONCLOA-ARAVACA;CASA DE CAMPO ZONA URBANA;FUENTE DEL PUENTE DE LA CULEBRA, ARROYO MEAQUES;434516,366;4472660,398;"ETRS89 / UTM 
Zona 30N";-3,7716896;40,4019795;EN SERVICIO;;28/06/2017
FB_000008;ZV;MONCLOA-ARAVACA;CASA DE CAMPO ZONA URBANA;FUENTE DEL PARKING DEL ZOO (JUNTO CASETA DE JARDINERIA);435428,7414;4473358,735;"ETRS89 / UTM 
Zona 30N";-3,7610095;40,4083417;EN SERVICIO;;28/06/2017
FB_000009;ZV;MONCLOA-ARAVACA;CASA DE CAMPO ZONA URBANA;FUENTE DEL PARKING DEL ZOO (BOYS SCOUTS);435455,1062;4473369,867;"ETRS89 / UTM 
Zona 30N";-3,7606999;40,408444;EN SERVICIO;;28/06/2017
FB_000010;ZV;MONCLOA-ARAVACA;CASA DE CAMPO ZONA URBANA;FUENTE DEL PARKING DEL ZOO (PRIMER MIRADOR);435500,3418;4473451,426;"ETRS89 / UTM 
Zona 30N";-3,7601752;40,4091822;EN SERVICIO;;28/06/2017
FB_000011;ZV;MONCLOA-ARAVACA;CASA DE CAMPO ZONA URBANA;FUENTE DEL PARKING DEL ZOO (JUNTO PARADA AUTOBUS);435481,3259;4473502,352;"ETRS89 / UTM 
Zona 30N";-3,7604044;40,4096395;EN SERVICIO;;28/06/2017
FB_000012;ZV;MONCLOA-ARAVACA;CASA DE CAMPO ZONA URBANA;FUENTE DEL RENEGADO (JUNTO JUEGOS INFANTILES);436305,7883;4473376,531;"ETRS89 / UTM 
Zona 30N";-3,7506756;40,4085695;EN SERVICIO;;28/06/2017
FB_000013;ZV;MONCLOA-ARAVACA;CASA DE CAMPO ZONA URBANA;FUENTE DEL RENEGADO (JUNTO A ANILLO VERDE CICLISTA);436697,1473;4473441,67;"ETRS89 / UTM 
Zona 30N";-3,7460701;40,4091862;EN SERVICIO;;28/06/2017
