Date;Hour;D.vien (grados);H (%);P (mBar);Tº (ºC);V.vien (m/s)
23/02/2017;07:00;303;91;1012;10,1;2,94
23/02/2017;06:00;251;93;1011,6;10,1;0,13
23/02/2017;05:00;189;93;1011,3;9,8;0,36
23/02/2017;04:00;80;93;1011,4;9,9;0,55
23/02/2017;03:00;78;92;1011,8;10;0,68
23/02/2017;02:00;128;92;1012,2;10,2;0,94
23/02/2017;01:00;158;92;1012,8;10,4;0,57
22/02/2017;24:00;195;92;1013,3;10,4;0,66
22/02/2017;23:00;233;92;1013,9;10,7;1,17
22/02/2017;22:00;232;91;1014,4;10,9;0,62
22/02/2017;21:00;244;91;1014,5;10,7;0,76
22/02/2017;20:00;263;90;1014,4;10,8;0,91
22/02/2017;19:00;260;86;1014,4;11,4;1,54
22/02/2017;18:00;317;83;1014,1;12,3;3,44
22/02/2017;17:00;324;80;1013,9;13,2;3,38
22/02/2017;16:00;313;79;1014,2;13,4;4,43
22/02/2017;15:00;320;78;1014,8;13,3;4,97
22/02/2017;14:00;323;78;1015,6;13,1;3,97
22/02/2017;13:00;331;74;1016,6;13,1;3,28
22/02/2017;12:00;172;67;1017,5;14,4;1,07
22/02/2017;11:00;158;78;1018,2;11,4;1,89
22/02/2017;10:00;155;87;1018,5;9,5;2,78
22/02/2017;09:00;152;93;1018,6;7,8;1,86
22/02/2017;08:00;144;94;1018,5;6,9;1,41
22/02/2017;07:00;153;94;1018,3;6,6;1,69
22/02/2017;06:00;174;94;1018,5;6,6;1,72
22/02/2017;05:00;170;93;1018,8;7;1,6
22/02/2017;04:00;165;93;1019,1;7,2;1,81
22/02/2017;03:00;163;92;1019,8;7,5;1,86
22/02/2017;02:00;153;91;1020,2;7,9;1,51
22/02/2017;01:00;166;91;1020,4;8,3;1,21
21/02/2017;24:00;152;89;1020,5;8,9;1,57
21/02/2017;23:00;158;87;1020,6;9,6;1,65
21/02/2017;22:00;159;85;1020,7;10,3;1,43
21/02/2017;21:00;159;82;1020,7;11,1;1,21
21/02/2017;20:00;99;80;1020,6;11,6;0,29
21/02/2017;19:00;33;78;1020,4;12;0,98
21/02/2017;18:00;42;75;1020,2;12,8;2,06
21/02/2017;17:00;6;75;1020,2;13,2;3,28
21/02/2017;16:00;354;74;1020,6;13,4;3,03
21/02/2017;15:00;339;74;1021;13,4;2,26
21/02/2017;14:00;337;71;1021,6;13,6;1,34
21/02/2017;13:00;97;68;1022,5;13,9;0,71
21/02/2017;12:00;54;69;1023;13,4;0,8
21/02/2017;11:00;150;74;1023,1;11,7;1,81
21/02/2017;10:00;146;80;1023,2;10,3;2,47
21/02/2017;09:00;147;85;1023,1;9,2;2,47
21/02/2017;08:00;151;87;1022,9;8,7;2,38
21/02/2017;07:00;156;88;1022,6;8,4;1,92
21/02/2017;06:00;150;88;1022,4;8,5;1,93
21/02/2017;05:00;156;89;1022,4;8,4;1,86
21/02/2017;04:00;162;88;1022,7;8,6;1,79
21/02/2017;03:00;167;86;1023,2;9,3;1,58
21/02/2017;02:00;156;85;1023,8;9,8;1,97
21/02/2017;01:00;156;84;1024,1;9,8;2,08
20/02/2017;24:00;155;83;1024,1;9,8;2
20/02/2017;23:00;152;84;1024;9,8;2,07
20/02/2017;22:00;157;83;1023,9;10,5;1,55
20/02/2017;21:00;253;81;1023,8;11,2;1,27
20/02/2017;20:00;330;81;1023,7;11,5;1,01
20/02/2017;19:00;310;81;1023,3;11,8;1,95
20/02/2017;18:00;343;78;1022,9;12,4;2,73
20/02/2017;17:00;355;73;1023;12,5;3,45
20/02/2017;16:00;358;75;1023,1;12,5;4,13
20/02/2017;15:00;357;73;1023,2;12,7;4,49
20/02/2017;14:00;351;64;1023,5;12,9;4,43
20/02/2017;13:00;3;67;1024;12,8;3,33
20/02/2017;12:00;26;70;1024,5;12,9;2,34
20/02/2017;11:00;48;72;1024,8;13,5;1,03
20/02/2017;10:00;142;83;1024,9;11,3;1,43
20/02/2017;09:00;149;87;1024,8;10,4;1,6
20/02/2017;08:00;153;89;1024,3;10,2;1,39
20/02/2017;07:00;162;89;1024;10,2;1,35
20/02/2017;06:00;159;89;1023,8;10,3;1,4
20/02/2017;05:00;157;89;1023,7;10,4;1,43
20/02/2017;04:00;159;88;1023,9;10,3;1,59
20/02/2017;03:00;160;87;1024,3;10,7;1,32
20/02/2017;02:00;171;88;1024,6;10,5;0,91
20/02/2017;01:00;162;88;1024,8;10,2;1,32
19/02/2017;24:00;155;88;1024,8;10,3;1,55
19/02/2017;23:00;161;89;1025,1;10,5;0,97
19/02/2017;22:00;150;89;1024,8;10,6;1,18
19/02/2017;21:00;106;87;1024,5;11;0,26
19/02/2017;20:00;262;84;1024,2;11,6;1,05
19/02/2017;19:00;302;83;1024,1;11,9;1,43
19/02/2017;18:00;322;82;1023,8;12,1;1,75
19/02/2017;17:00;345;83;1023,6;12,2;1,95
19/02/2017;16:00;340;82;1023,8;12,2;2,99
19/02/2017;15:00;351;84;1024;12,2;3,32
19/02/2017;14:00;343;86;1024,1;12,2;3,7
19/02/2017;13:00;351;86;1024,3;12,2;4,17
19/02/2017;12:00;339;82;1024,6;12,5;2,96
19/02/2017;11:00;330;83;1024,5;12,3;2,77
19/02/2017;10:00;333;84;1024,2;12,2;2,47
19/02/2017;09:00;303;86;1023,6;12,1;1,57
19/02/2017;08:00;297;87;1022,8;11,8;2,57
19/02/2017;07:00;295;87;1022,1;11,8;2,55
19/02/2017;06:00;305;88;1021,7;11,7;3,2
19/02/2017;05:00;298;86;1021,3;11,7;3,4
19/02/2017;04:00;296;86;1020,7;11,7;3,87
19/02/2017;03:00;303;86;1020,3;11,5;3,66
19/02/2017;02:00;302;86;1019,9;11,5;3,58
19/02/2017;01:00;304;87;1019,6;11,4;3,85
18/02/2017;24:00;299;90;1019,3;11,5;3,86
18/02/2017;23:00;306;88;1019,1;11,8;2,96
18/02/2017;22:00;309;87;1018,8;11,8;1,72
18/02/2017;21:00;296;87;1018,3;11,9;1,53
18/02/2017;20:00;309;87;1017,9;12,2;2,02
18/02/2017;19:00;338;87;1017,7;12,1;2,85
18/02/2017;18:00;318;88;1017,4;12,3;3,36
18/02/2017;17:00;318;84;1016,9;12,5;3,47
18/02/2017;16:00;317;79;1016,7;12,7;4,25
18/02/2017;15:00;321;78;1016,8;12,9;4,99
18/02/2017;14:00;313;77;1017;13,2;5,44
18/02/2017;13:00;324;80;1017,3;12,7;5,75
18/02/2017;12:00;14;76;1017,8;12,3;3,07
18/02/2017;11:00;60;66;1018;13;0,73
18/02/2017;10:00;143;73;1017,9;10,1;2,21
18/02/2017;09:00;157;81;1017,6;8,5;2,57
18/02/2017;08:00;164;85;1017,3;7,5;2,06
18/02/2017;07:00;168;85;1017;7,6;2,23
18/02/2017;06:00;161;82;1017,3;8,3;1,37
18/02/2017;05:00;174;83;1017,2;8,4;2,2
18/02/2017;04:00;171;85;1017,4;8,4;2,2
18/02/2017;03:00;178;87;1018;8,4;2,11
18/02/2017;02:00;164;86;1018,7;8,9;2,18
18/02/2017;01:00;162;86;1019,2;9,3;1,7
17/02/2017;24:00;167;87;1019,5;9,7;1,63
17/02/2017;23:00;163;87;1019,9;10,4;1,99
17/02/2017;22:00;164;86;1020,1;11,1;1,54
17/02/2017;21:00;165;84;1020,1;12;0,69
17/02/2017;20:00;172;82;1020;12,6;0,84
17/02/2017;19:00;118;80;1019,9;12,9;0,68
17/02/2017;18:00;303;78;1019,8;13,4;1,67
17/02/2017;17:00;299;73;1019,8;14;4,25
17/02/2017;16:00;296;69;1020;14,5;5,01
17/02/2017;15:00;309;68;1020,2;14,8;4,87
17/02/2017;14:00;329;70;1020,9;14,7;3,67
17/02/2017;13:00;273;54;1021,6;17,4;0,82
17/02/2017;12:00;146;53;1022,5;16,9;2,55
17/02/2017;11:00;159;62;1023;14,7;2,35
17/02/2017;10:00;170;68;1023,2;12,6;2,56
17/02/2017;09:00;170;74;1023,2;10,9;2,41
17/02/2017;08:00;168;79;1023,1;9,6;1,79
17/02/2017;07:00;179;79;1022,7;9,5;1,94
17/02/2017;06:00;176;79;1022,6;9,7;2,02
17/02/2017;05:00;174;79;1022,8;9,7;2,43
17/02/2017;04:00;171;79;1023,1;10;1,86
17/02/2017;03:00;172;78;1023,5;10,4;2,07
17/02/2017;02:00;173;77;1023,8;10,8;2,06
17/02/2017;01:00;178;76;1024,1;11,2;1,68
16/02/2017;24:00;163;76;1024,3;11,7;2,13
16/02/2017;23:00;178;76;1024,6;12;1,98
16/02/2017;22:00;172;74;1024,7;12,6;1,42
16/02/2017;21:00;169;75;1024,6;13,3;1,39
16/02/2017;20:00;128;78;1024,5;13,8;0,91
16/02/2017;19:00;269;71;1024,3;14,6;0,64
16/02/2017;18:00;285;69;1023,9;15,2;1,81
16/02/2017;17:00;304;64;1023,6;15,9;4,82
16/02/2017;16:00;301;53;1023,3;18,5;1,82
16/02/2017;15:00;149;46;1023,4;19,2;3,53
16/02/2017;14:00;155;47;1023,9;18,7;4,03
16/02/2017;13:00;155;50;1024,8;18,1;4,55
16/02/2017;12:00;157;54;1025,6;17;5,16
16/02/2017;11:00;151;55;1025,8;16,3;5,25
16/02/2017;10:00;149;60;1025,8;15,4;3,53
16/02/2017;09:00;146;65;1025,6;13,7;2,66
16/02/2017;08:00;169;65;1025,3;13,4;3,27
16/02/2017;07:00;168;62;1025;13,6;2,83
16/02/2017;06:00;179;62;1025;13,2;2,54
16/02/2017;05:00;153;62;1025,1;13,1;2,42
16/02/2017;04:00;150;61;1025,1;13,2;4,56
16/02/2017;03:00;151;58;1025,1;13,9;4,26
16/02/2017;02:00;154;57;1025,1;14,3;5,03
16/02/2017;01:00;151;58;1025,2;14,6;5,08
15/02/2017;24:00;151;63;1025,3;13,9;3,96
15/02/2017;23:00;157;64;1025,4;13,9;3,15
15/02/2017;22:00;143;63;1025,5;14,3;3,83
15/02/2017;21:00;151;62;1025,3;14,8;4,71
15/02/2017;20:00;145;59;1025,1;15,8;3,29
15/02/2017;19:00;172;53;1024,8;17;2,79
15/02/2017;18:00;183;50;1024,3;17,8;2,25
15/02/2017;17:00;180;46;1023,9;18,8;2,47
15/02/2017;16:00;172;45;1024;19,2;2,88
15/02/2017;15:00;153;46;1024,1;18,7;4,02
15/02/2017;14:00;150;48;1024,4;18;5,04
15/02/2017;13:00;166;48;1024,9;17,7;4,35
15/02/2017;12:00;178;49;1025,3;17,2;3,88
15/02/2017;11:00;165;52;1025,4;15,9;4,82
15/02/2017;10:00;170;53;1025,2;15;4,2
15/02/2017;09:00;162;54;1024,4;14,2;5,57
15/02/2017;08:00;148;53;1023,4;14,2;5,23
15/02/2017;07:00;162;54;1022,8;14,1;4,27
15/02/2017;06:00;138;53;1022,2;14,3;3,34
15/02/2017;05:00;123;51;1021,7;15,1;4,11
15/02/2017;04:00;87;52;1021;14,9;3,57
15/02/2017;03:00;137;50;1020,7;15,5;3,77
15/02/2017;02:00;147;51;1020,3;15,5;3,68
15/02/2017;01:00;150;51;1020;15,8;3,04
14/02/2017;24:00;150;52;1019,8;15,8;3,07
14/02/2017;23:00;108;56;1019,4;14,9;1,67
14/02/2017;22:00;163;56;1019,1;15;1,88
14/02/2017;21:00;166;52;1018,7;15,8;2,41
14/02/2017;20:00;160;49;1018,2;16,3;2,44
14/02/2017;19:00;118;46;1017,4;16,9;2,51
14/02/2017;18:00;122;43;1016,7;17,4;4,17
14/02/2017;17:00;149;42;1016;17,7;3,88
14/02/2017;16:00;176;39;1015,7;18,4;3,23
14/02/2017;15:00;221;36;1015,2;19,6;2,68
14/02/2017;14:00;175;38;1014,7;19,2;2,36
14/02/2017;13:00;168;40;1014,6;17,9;3,13
14/02/2017;12:00;164;44;1014,6;16,9;4,31
14/02/2017;11:00;134;48;1014,4;15,5;4,51
14/02/2017;10:00;119;52;1014,1;14,2;3,78
14/02/2017;09:00;152;59;1013,5;12,5;4,19
14/02/2017;08:00;155;64;1013;10,9;3,68
14/02/2017;07:00;159;65;1012,7;10,9;2,73
14/02/2017;06:00;147;62;1012,3;11,6;3,32
14/02/2017;05:00;137;63;1011,8;11,7;3,49
14/02/2017;04:00;169;61;1011,3;12,3;2,59
14/02/2017;03:00;166;59;1010,8;12,8;1,85
14/02/2017;02:00;153;67;1010,4;12;1,32
14/02/2017;01:00;176;80;1010,1;10,6;1,42
13/02/2017;24:00;165;86;1009,6;10,2;1,88
13/02/2017;23:00;165;86;1009;10,7;1,49
13/02/2017;22:00;149;85;1008,2;11;1,71
13/02/2017;21:00;148;81;1007,7;11,9;2,34
13/02/2017;20:00;220;78;1007,2;12,7;0,74
13/02/2017;19:00;280;76;1006,3;13,1;1,18
13/02/2017;18:00;312;74;1005,1;13,3;4,11
13/02/2017;17:00;318;64;1003,5;14,8;4,49
13/02/2017;16:00;207;54;1001,9;16,5;2,52
13/02/2017;15:00;161;70;1001;15,3;4,29
13/02/2017;14:00;159;59;999,6;16,7;6,47
13/02/2017;13:00;144;59;998,8;16,3;11,97
13/02/2017;12:00;142;57;998,3;16,5;14,15
13/02/2017;11:00;146;56;997,5;16,1;13,03
13/02/2017;10:00;131;56;996,8;15,5;10,65
13/02/2017;09:00;131;57;996,3;15,1;12,35
13/02/2017;08:00;131;56;996,2;14,8;12,33
13/02/2017;07:00;129;54;995,8;15,2;11,21
13/02/2017;06:00;141;53;995,5;15,6;9,79
13/02/2017;05:00;142;55;995,1;15,2;10,44
13/02/2017;04:00;134;56;995,2;15,4;9,68
13/02/2017;03:00;134;58;994,8;15,3;11,27
13/02/2017;02:00;137;57;995,2;15,3;11,55
13/02/2017;01:00;134;56;995,3;15,5;10,61
12/02/2017;24:00;134;55;995,5;15,5;11,33
12/02/2017;23:00;133;55;995,8;15,5;11,46
12/02/2017;22:00;145;55;996,4;15,5;12,58
12/02/2017;21:00;141;55;996,4;15,5;13,25
12/02/2017;20:00;139;53;996,7;15,8;11,95
12/02/2017;19:00;146;54;996,8;15,9;10,86
12/02/2017;18:00;148;55;996,4;15,7;10,66
12/02/2017;17:00;142;59;996,5;15,5;10,59
12/02/2017;16:00;139;60;996,6;15,3;11,28
12/02/2017;15:00;130;60;996,7;15;9,55
12/02/2017;14:00;138;60;997,3;14,6;9,13
12/02/2017;13:00;145;63;998,7;14;8,22
12/02/2017;12:00;130;71;999,6;13,2;6,19
12/02/2017;11:00;145;76;999,8;12,4;5,51
12/02/2017;10:00;152;88;1000,4;9,2;1,15
12/02/2017;09:00;157;89;1000,9;8,5;1,28
12/02/2017;08:00;153;89;1001,1;8,4;1,66
12/02/2017;07:00;164;90;1001,6;8,1;2,18
12/02/2017;06:00;139;89;1002,5;8,1;1,9
12/02/2017;05:00;143;89;1003;8,1;1,82
12/02/2017;04:00;140;89;1003,6;8,1;1,62
12/02/2017;03:00;143;89;1004,3;8,1;2,52
12/02/2017;02:00;143;90;1004,9;8,1;2,91
12/02/2017;01:00;137;90;1005,4;8,2;1,88
11/02/2017;24:00;144;90;1006;8,1;1,72
11/02/2017;23:00;144;92;1006,7;8,1;0,74
11/02/2017;22:00;132;92;1007,6;8;0,85
11/02/2017;21:00;136;91;1008,1;8;1,62
11/02/2017;20:00;145;90;1008,5;8,3;1,58
11/02/2017;19:00;93;89;1008,6;8,5;1,22
11/02/2017;18:00;106;88;1008,7;8,7;1,14
11/02/2017;17:00;109;85;1008,7;9,1;2,08
11/02/2017;16:00;74;80;1008,8;10,1;2,03
11/02/2017;15:00;69;78;1009,2;10,6;2,16
11/02/2017;14:00;80;77;1009,8;10,9;1,51
11/02/2017;13:00;58;81;1010,6;10,5;2,12
11/02/2017;12:00;349;75;1011,5;10,3;1,54
11/02/2017;11:00;131;76;1011,8;9,1;0,88
11/02/2017;10:00;200;81;1011,9;7,4;0,64
11/02/2017;09:00;162;84;1011,8;6,4;1,86
11/02/2017;08:00;177;86;1011,6;5,9;1,62
11/02/2017;07:00;158;86;1011,2;5,8;1,81
11/02/2017;06:00;172;84;1010,7;6,3;2,02
11/02/2017;05:00;159;84;1010,5;6,4;2,21
11/02/2017;04:00;161;81;1010,3;7,1;2,16
11/02/2017;03:00;154;80;1010,3;7,3;1,49
11/02/2017;02:00;165;79;1010,4;7,4;1,55
11/02/2017;01:00;167;78;1010,2;7,8;2,02
10/02/2017;24:00;174;74;1010,1;8,4;1,67
10/02/2017;23:00;142;71;1009,9;9,2;0,8
10/02/2017;22:00;191;64;1009,5;10,6;2,19
10/02/2017;21:00;172;64;1009,3;10,6;2,22
10/02/2017;20:00;165;59;1009;11,5;2,07
10/02/2017;19:00;155;53;1008,7;12,6;2,06
10/02/2017;18:00;176;47;1007,9;13,9;2,34
10/02/2017;17:00;171;41;1007,2;14,9;1,87
10/02/2017;16:00;161;41;1006,8;14,8;2,85
10/02/2017;15:00;153;40;1006,6;15,1;1,26
10/02/2017;14:00;174;41;1006,6;14,5;0,66
10/02/2017;13:00;147;42;1006,9;13;2,6
10/02/2017;12:00;192;44;1006,9;12,4;1,97
10/02/2017;11:00;187;44;1006,6;11,8;2,65
10/02/2017;10:00;157;45;1006,2;11,2;1,63
10/02/2017;09:00;149;45;1005,6;10,9;2,98
10/02/2017;08:00;185;42;1004,9;11;4,24
10/02/2017;07:00;133;46;1004,4;10,4;2,46
10/02/2017;06:00;133;49;1003,9;10,3;1,92
10/02/2017;05:00;144;48;1003,7;10,6;2,57
10/02/2017;04:00;133;49;1003,8;10,8;3,57
10/02/2017;03:00;141;50;1004;10,8;4,91
10/02/2017;02:00;142;51;1004,4;11,2;5,83
10/02/2017;01:00;169;48;1004,6;12,1;4,9
09/02/2017;24:00;120;51;1004,8;11,5;4,56
09/02/2017;23:00;131;49;1005;11,8;4,75
09/02/2017;22:00;141;55;1005,3;11,1;5,14
09/02/2017;21:00;144;60;1005,9;10,9;4,24
09/02/2017;20:00;147;60;1006,6;11,2;4,23
09/02/2017;19:00;141;60;1007;11,4;4,65
09/02/2017;18:00;128;57;1007,3;12,3;3,78
09/02/2017;17:00;138;46;1007,7;13,6;4,89
09/02/2017;16:00;148;45;1008,5;13,7;5,51
09/02/2017;15:00;148;46;1009,4;13,4;6,47
09/02/2017;14:00;151;47;1010,6;12,9;5,4
09/02/2017;13:00;150;49;1012;12,1;5,62
09/02/2017;12:00;143;61;1013,4;10,6;6,28
09/02/2017;11:00;144;76;1014,7;8,5;6,05
09/02/2017;10:00;146;86;1015,7;6,3;6,44
09/02/2017;09:00;142;93;1016,8;5,1;6,2
09/02/2017;08:00;146;94;1017,7;4,7;5,56
09/02/2017;07:00;140;93;1018,4;5,1;5,23
09/02/2017;06:00;145;92;1019;5,5;5,04
09/02/2017;05:00;156;92;1019,5;5,8;3,26
09/02/2017;04:00;150;92;1020;6,1;3,68
09/02/2017;03:00;168;92;1021;6,3;2,1
09/02/2017;02:00;148;91;1021,7;6,5;3,43
09/02/2017;01:00;164;90;1022,3;7,2;1,54
08/02/2017;24:00;179;89;1008,5;7,3;1,38
08/02/2017;23:00;153;85;1023,3;7,9;1,99
08/02/2017;22:00;268;77;1023,5;8,7;2,23
08/02/2017;21:00;260;78;1023,8;8,9;1,52
08/02/2017;20:00;358;73;1024,2;9,2;1,72
08/02/2017;19:00;355;72;1024,1;9,5;5,35
08/02/2017;18:00;290;75;1023,8;9,7;3,02
08/02/2017;17:00;302;75;1023,8;9,4;4,78
08/02/2017;16:00;340;72;1023,9;9,9;6,24
08/02/2017;15:00;321;67;1023,8;10,7;7,54
08/02/2017;14:00;314;67;1024,1;10,5;7,83
08/02/2017;13:00;301;70;1024,7;10,3;7,46
08/02/2017;12:00;300;70;1025,1;9,9;7,48
08/02/2017;11:00;297;68;1025,2;9,8;6,81
08/02/2017;10:00;295;64;1025,2;9,8;7,04
08/02/2017;09:00;338;66;1024,5;10;7,83
08/02/2017;08:00;295;74;1023,9;8,9;6,34
08/02/2017;07:00;298;76;1023,6;7,9;6,29
08/02/2017;06:00;331;66;1022,8;10;10,53
08/02/2017;05:00;312;67;1022,3;9,6;10,77
08/02/2017;04:00;318;69;1021,6;9,3;10,39
08/02/2017;03:00;288;76;1021,6;8;7,8
08/02/2017;02:00;294;70;1021,5;9;7,72
08/02/2017;01:00;297;71;1021,2;8,8;7,03
07/02/2017;24:00;290;71;1021;8,8;7,43
07/02/2017;23:00;287;69;1021,1;8,5;8,65
07/02/2017;22:00;293;72;1020,6;8,9;8,84
07/02/2017;21:00;290;73;1020,1;9,2;7,67
07/02/2017;20:00;287;74;1020,2;9,7;6,43
07/02/2017;19:00;283;79;1020,3;9;7,7
07/02/2017;18:00;291;82;1019,9;9,3;9,58
07/02/2017;17:00;297;73;1018,3;11,7;7,12
07/02/2017;16:00;291;74;1018;12;3,89
07/02/2017;15:00;296;82;1018,1;11,1;4,88
07/02/2017;14:00;296;80;1018,3;12,1;5,97
07/02/2017;13:00;309;77;1018,4;12,9;3,29
07/02/2017;12:00;94;83;1019;12,4;0,8
07/02/2017;11:00;290;78;1019,1;12,5;2,09
07/02/2017;10:00;285;76;1018,7;12,6;0,66
07/02/2017;09:00;278;75;1018,5;12,4;1,34
07/02/2017;08:00;275;82;1018,3;12,2;2,1
07/02/2017;07:00;290;84;1018,1;12,5;4,27
07/02/2017;06:00;289;88;1017,7;12,7;4,7
07/02/2017;05:00;299;91;1017,1;12,6;4,98
07/02/2017;04:00;307;89;1016,6;12,3;0,95
07/02/2017;03:00;193;88;1016,2;12,3;0,45
07/02/2017;02:00;162;89;1015,6;12,3;2,6
07/02/2017;01:00;159;91;1015,9;12;2,69
06/02/2017;24:00;160;92;1016,3;12,1;3,47
06/02/2017;23:00;169;93;1016,7;12,2;2,47
06/02/2017;22:00;166;94;1017,3;12,2;2,03
06/02/2017;21:00;161;92;1017,5;12,4;1,84
06/02/2017;20:00;158;90;1017,6;12,8;1,5
06/02/2017;19:00;166;87;1017,5;13,3;2,01
06/02/2017;18:00;174;84;1017,5;13,6;1,66
06/02/2017;17:00;158;81;1017,3;14;1,88
06/02/2017;16:00;158;78;1017;14;2,16
06/02/2017;15:00;158;81;1017;12,9;2,89
06/02/2017;14:00;153;88;1017,6;10,9;3,05
06/02/2017;13:00;145;90;1018,2;9,8;3,37
06/02/2017;12:00;147;91;1018,8;9,1;2,68
06/02/2017;11:00;149;90;1019,3;8,5;2,53
06/02/2017;10:00;142;89;1019,3;8,2;2,58
06/02/2017;09:00;146;87;1019,6;8,3;1,9
06/02/2017;08:00;159;84;1019,9;8,7;1,25
06/02/2017;07:00;221;86;1020,1;8,8;1,07
06/02/2017;06:00;176;92;1020,4;8,7;1,45
06/02/2017;05:00;240;89;1020,7;8,9;1,33
06/02/2017;04:00;280;83;1020,6;9,5;3,41
06/02/2017;03:00;289;78;1020,8;10,1;5,73
06/02/2017;02:00;287;73;1020,5;10,1;6,47
06/02/2017;01:00;285;73;1020,6;10,2;7,4
05/02/2017;24:00;285;72;1020,2;10;8,26
05/02/2017;23:00;286;73;1019,7;9,6;8,6
05/02/2017;22:00;287;77;1019,5;9;8,76
05/02/2017;21:00;298;68;1018,5;10,1;8,6
05/02/2017;20:00;292;61;1018,1;10,6;10,17
05/02/2017;19:00;288;59;1016,8;11,1;10,57
05/02/2017;18:00;291;62;1015,6;10,8;10,62
05/02/2017;17:00;293;65;1014,4;10,5;11,48
05/02/2017;16:00;289;68;1013,2;9,7;10,84
05/02/2017;15:00;290;70;1011,8;9,4;12,15
05/02/2017;14:00;290;68;1010,8;9,8;9,71
05/02/2017;13:00;284;68;1010,1;9,4;6,44
05/02/2017;12:00;293;68;1009,8;9;10,3
05/02/2017;11:00;281;69;1008,1;8,7;4,99
05/02/2017;10:00;287;73;1007,5;8;7,24
05/02/2017;09:00;293;67;1006,4;8,9;9,23
05/02/2017;08:00;291;51;1004;10,9;6,82
05/02/2017;07:00;288;64;1002,9;10;5,14
05/02/2017;06:00;283;63;1001,6;10,6;2,54
05/02/2017;05:00;270;67;1001,4;10,3;2,01
05/02/2017;04:00;296;73;1001,7;10,2;8
05/02/2017;03:00;297;80;1001;10,5;9,91
05/02/2017;02:00;304;79;998,4;13,9;4,78
05/02/2017;01:00;245;56;997,2;16,7;3,35
04/02/2017;24:00;237;63;997,9;16,2;3,1
04/02/2017;23:00;240;70;998,5;15,9;2,97
04/02/2017;22:00;79;85;998,6;13,6;0,23
04/02/2017;21:00;129;92;998,9;11,6;4,15
04/02/2017;20:00;144;94;999,8;11;5,11
04/02/2017;19:00;155;93;1001,2;10,8;2,55
04/02/2017;18:00;143;90;1001,5;11;3,3
04/02/2017;17:00;140;87;1002,3;11,3;5,17
04/02/2017;16:00;134;77;1003,8;12,4;2,42
04/02/2017;15:00;104;71;1004,8;13,2;0,12
04/02/2017;14:00;247;66;1005,7;13,7;1,35
04/02/2017;13:00;279;62;1005,7;14,4;1,27
04/02/2017;12:00;158;71;1006;13,6;1,42
04/02/2017;11:00;148;82;1006,2;12,2;2,23
04/02/2017;10:00;148;84;1006;11,7;3,12
04/02/2017;09:00;179;79;1005,6;11,8;1,95
04/02/2017;08:00;282;75;1005,1;12,1;1,68
04/02/2017;07:00;294;72;1004,1;12,3;3,17
04/02/2017;06:00;298;70;1003,4;12,4;6,87
04/02/2017;05:00;299;70;1002;12,6;10,27
04/02/2017;04:00;296;70;999,7;13,4;8,48
04/02/2017;03:00;292;89;998,5;11,7;2,16
04/02/2017;02:00;343;87;996,6;11,6;5,33
04/02/2017;01:00;352;85;995,7;11,7;5,78
03/02/2017;24:00;282;58;994,7;17;7,08
03/02/2017;23:00;239;48;994,1;18,5;5,45
03/02/2017;22:00;228;49;995,6;17,9;5,43
03/02/2017;21:00;190;50;997,5;16,2;3,52
03/02/2017;20:00;156;48;1000,4;15,1;3,68
03/02/2017;19:00;216;45;1003,1;15,2;2,58
03/02/2017;18:00;233;39;1003,9;16;3,27
03/02/2017;17:00;218;38;1003,9;16,2;2,57
03/02/2017;16:00;218;61;1004,1;13,8;0,55
03/02/2017;15:00;17;74;1004,2;12;2,54
03/02/2017;14:00;325;62;1004,3;13,6;5,6
03/02/2017;13:00;279;35;1004;17,6;2,61
03/02/2017;12:00;231;38;1003,6;16,9;2,66
03/02/2017;11:00;251;37;1002,9;17,2;1,78
03/02/2017;10:00;257;38;1001,6;16,5;3,04
03/02/2017;09:00;265;45;1000;15,8;4,62
03/02/2017;08:00;218;52;998,3;14,9;3,75
03/02/2017;07:00;196;51;997,6;14,6;6,5
03/02/2017;06:00;195;50;998,7;14,6;3,83
03/02/2017;05:00;185;49;999,5;14,4;5,24
03/02/2017;04:00;197;52;1000,9;14;5,74
03/02/2017;03:00;199;50;1002,6;13,8;3,5
03/02/2017;02:00;207;49;1003,8;13,3;3,64
03/02/2017;01:00;224;50;1004,9;12,9;4,38
02/02/2017;24:00;223;49;1005,6;12,7;2,83
02/02/2017;23:00;227;49;1006,2;12,6;3,39
02/02/2017;22:00;229;51;1006,7;12,4;1,72
02/02/2017;21:00;155;71;1006,8;10,8;2,68
02/02/2017;20:00;128;73;1006,3;11,2;0,67
02/02/2017;19:00;358;78;1005,3;12,1;3,04
02/02/2017;18:00;322;83;1003,2;12,8;2,13
02/02/2017;17:00;260;47;1001,4;16;3,69
02/02/2017;16:00;234;42;999,8;16,8;3,26
02/02/2017;15:00;245;44;999,2;16,5;3,52
02/02/2017;14:00;254;47;998,2;17;2,71
02/02/2017;13:00;233;46;998,4;18,1;5,45
02/02/2017;12:00;214;47;998,2;18,8;4,58
02/02/2017;11:00;204;48;998;18,8;5,01
02/02/2017;10:00;202;50;998;18;3,25
02/02/2017;09:00;213;53;997,1;17,2;3,12
02/02/2017;08:00;128;53;997,9;16,9;1,6
02/02/2017;07:00;174;52;998,2;16,7;2,26
02/02/2017;06:00;186;53;998;16,3;4,18
02/02/2017;05:00;197;55;998,2;16,1;5,75
