Date;Hour;O3 (µg/m3);O3 - ICA;O3 8h (µg/m3)
13/02/2017;24:00;68;"Buena / ";74
13/02/2017;23:00;69;"Buena / ";75
13/02/2017;22:00;71;"Buena / ";76
13/02/2017;21:00;73;"Buena / ";77
13/02/2017;20:00;72;"Buena / ";78
13/02/2017;19:00;75;"Buena / ";80
13/02/2017;18:00;80;"Buena / ";81
13/02/2017;17:00;79;"Buena / ";82
13/02/2017;16:00;78;"Buena / ";84
13/02/2017;15:00;78;"Buena / ";86
13/02/2017;14:00;83;"Buena / ";88
13/02/2017;13:00;82;"Buena / ";89
13/02/2017;12:00;84;"Buena / ";90
13/02/2017;11:00;86;"Buena / ";91
13/02/2017;10:00;89;"Buena / ";92
13/02/2017;09:00;91;"Buena / ";93
13/02/2017;08:00;92;"Buena / ";93
13/02/2017;07:00;94;"Buena / ";93
13/02/2017;06:00;;"Sin datos / ";93
13/02/2017;05:00;94;"Buena / ";93
13/02/2017;04:00;93;"Buena / ";94
13/02/2017;03:00;93;"Buena / ";94
13/02/2017;02:00;93;"Buena / ";93
13/02/2017;01:00;92;"Buena / ";93
12/02/2017;24:00;92;"Buena / ";93
12/02/2017;23:00;94;"Buena / ";92
12/02/2017;22:00;95;"Buena / ";92
12/02/2017;21:00;95;"Buena / ";91
12/02/2017;20:00;93;"Buena / ";90
12/02/2017;19:00;92;"Buena / ";89
12/02/2017;18:00;92;"Buena / ";89
12/02/2017;17:00;90;"Buena / ";88
12/02/2017;16:00;88;"Buena / ";87
12/02/2017;15:00;88;"Buena / ";87
12/02/2017;14:00;89;"Buena / ";87
12/02/2017;13:00;88;"Buena / ";87
12/02/2017;12:00;87;"Buena / ";87
12/02/2017;11:00;86;"Buena / ";86
12/02/2017;10:00;86;"Buena / ";85
12/02/2017;09:00;87;"Buena / ";83
12/02/2017;08:00;87;"Buena / ";80
12/02/2017;07:00;87;"Buena / ";79
12/02/2017;06:00;;"Sin datos / ";75
12/02/2017;05:00;83;"Buena / ";71
12/02/2017;04:00;81;"Buena / ";70
12/02/2017;03:00;82;"Buena / ";70
12/02/2017;02:00;72;"Buena / ";69
12/02/2017;01:00;66;"Buena / ";70
11/02/2017;24:00;65;"Buena / ";73
11/02/2017;23:00;64;"Buena / ";75
11/02/2017;22:00;60;"Muy buena / ";78
11/02/2017;21:00;68;"Buena / ";82
11/02/2017;20:00;75;"Buena / ";84
11/02/2017;19:00;76;"Buena / ";85
11/02/2017;18:00;84;"Buena / ";87
11/02/2017;17:00;86;"Buena / ";88
11/02/2017;16:00;89;"Buena / ";88
11/02/2017;15:00;88;"Buena / ";88
11/02/2017;14:00;89;"Buena / ";88
11/02/2017;13:00;85;"Buena / ";88
11/02/2017;12:00;86;"Buena / ";88
11/02/2017;11:00;89;"Buena / ";88
11/02/2017;10:00;91;"Buena / ";88
11/02/2017;09:00;88;"Buena / ";88
11/02/2017;08:00;89;"Buena / ";88
11/02/2017;07:00;87;"Buena / ";88
11/02/2017;06:00;;"Sin datos / ";87
11/02/2017;05:00;90;"Buena / ";87
11/02/2017;04:00;86;"Buena / ";86
11/02/2017;03:00;88;"Buena / ";86
11/02/2017;02:00;90;"Buena / ";85
11/02/2017;01:00;90;"Buena / ";84
10/02/2017;24:00;85;"Buena / ";83
10/02/2017;23:00;84;"Buena / ";83
10/02/2017;22:00;83;"Buena / ";83
10/02/2017;21:00;83;"Buena / ";83
10/02/2017;20:00;82;"Buena / ";83
10/02/2017;19:00;84;"Buena / ";83
10/02/2017;18:00;81;"Buena / ";83
10/02/2017;17:00;81;"Buena / ";84
10/02/2017;16:00;84;"Buena / ";85
10/02/2017;15:00;85;"Buena / ";85
10/02/2017;14:00;83;"Buena / ";85
10/02/2017;13:00;84;"Buena / ";85
10/02/2017;12:00;83;"Buena / ";85
10/02/2017;11:00;84;"Buena / ";85
10/02/2017;10:00;86;"Buena / ";85
10/02/2017;09:00;87;"Buena / ";84
10/02/2017;08:00;84;"Buena / ";83
10/02/2017;07:00;85;"Buena / ";83
10/02/2017;06:00;;"Sin datos / ";81
10/02/2017;05:00;87;"Buena / ";78
10/02/2017;04:00;84;"Buena / ";77
10/02/2017;03:00;82;"Buena / ";76
10/02/2017;02:00;81;"Buena / ";75
10/02/2017;01:00;80;"Buena / ";74
09/02/2017;24:00;74;"Buena / ";73
09/02/2017;23:00;70;"Buena / ";73
09/02/2017;22:00;71;"Buena / ";73
09/02/2017;21:00;74;"Buena / ";73
09/02/2017;20:00;75;"Buena / ";73
09/02/2017;19:00;73;"Buena / ";73
09/02/2017;18:00;75;"Buena / ";74
09/02/2017;17:00;72;"Buena / ";74
09/02/2017;16:00;70;"Buena / ";74
09/02/2017;15:00;71;"Buena / ";74
09/02/2017;14:00;75;"Buena / ";75
09/02/2017;13:00;71;"Buena / ";77
09/02/2017;12:00;79;"Buena / ";78
09/02/2017;11:00;79;"Buena / ";79
09/02/2017;10:00;71;"Buena / ";79
09/02/2017;09:00;72;"Buena / ";81
09/02/2017;08:00;74;"Buena / ";82
09/02/2017;07:00;82;"Buena / ";83
09/02/2017;06:00;;"Sin datos / ";84
09/02/2017;05:00;84;"Buena / ";85
09/02/2017;04:00;86;"Buena / ";85
09/02/2017;03:00;85;"Buena / ";85
09/02/2017;02:00;79;"Buena / ";85
09/02/2017;01:00;81;"Buena / ";87
08/02/2017;24:00;89;"Buena / ";87
08/02/2017;23:00;89;"Buena / ";87
08/02/2017;22:00;89;"Buena / ";87
08/02/2017;21:00;85;"Buena / ";87
08/02/2017;20:00;87;"Buena / ";87
08/02/2017;19:00;88;"Buena / ";86
08/02/2017;18:00;88;"Buena / ";86
08/02/2017;17:00;85;"Buena / ";86
08/02/2017;16:00;88;"Buena / ";86
08/02/2017;15:00;87;"Buena / ";87
08/02/2017;14:00;86;"Buena / ";88
08/02/2017;13:00;83;"Buena / ";89
08/02/2017;12:00;81;"Buena / ";90
08/02/2017;11:00;86;"Buena / ";92
08/02/2017;10:00;90;"Buena / ";93
08/02/2017;09:00;85;"Buena / ";93
08/02/2017;08:00;95;"Buena / ";94
08/02/2017;07:00;97;"Buena / ";94
08/02/2017;06:00;;"Sin datos / ";94
08/02/2017;05:00;96;"Buena / ";93
08/02/2017;04:00;94;"Buena / ";92
08/02/2017;03:00;92;"Buena / ";92
08/02/2017;02:00;93;"Buena / ";92
08/02/2017;01:00;94;"Buena / ";91
07/02/2017;24:00;94;"Buena / ";90
07/02/2017;23:00;94;"Buena / ";91
07/02/2017;22:00;88;"Buena / ";90
07/02/2017;21:00;91;"Buena / ";89
07/02/2017;20:00;92;"Buena / ";89
07/02/2017;19:00;92;"Buena / ";88
07/02/2017;18:00;87;"Buena / ";86
07/02/2017;17:00;88;"Buena / ";86
07/02/2017;16:00;92;"Buena / ";86
07/02/2017;15:00;87;"Buena / ";85
07/02/2017;14:00;84;"Buena / ";84
07/02/2017;13:00;88;"Buena / ";81
07/02/2017;12:00;82;"Buena / ";80
07/02/2017;11:00;83;"Buena / ";78
07/02/2017;10:00;85;"Buena / ";75
07/02/2017;09:00;87;"Buena / ";70
07/02/2017;08:00;86;"Buena / ";64
07/02/2017;07:00;79;"Buena / ";61
07/02/2017;06:00;;"Sin datos / ";57
07/02/2017;05:00;71;"Buena / ";56
07/02/2017;04:00;64;"Buena / ";54
07/02/2017;03:00;61;"Buena / ";53
07/02/2017;02:00;52;"Muy buena / ";52
07/02/2017;01:00;48;"Muy buena / ";52
06/02/2017;24:00;50;"Muy buena / ";54
06/02/2017;23:00;59;"Muy buena / ";56
06/02/2017;22:00;51;"Muy buena / ";58
06/02/2017;21:00;43;"Muy buena / ";60
06/02/2017;20:00;55;"Muy buena / ";65
06/02/2017;19:00;57;"Muy buena / ";67
06/02/2017;18:00;52;"Muy buena / ";69
06/02/2017;17:00;63;"Buena / ";73
06/02/2017;16:00;69;"Buena / ";75
06/02/2017;15:00;73;"Buena / ";76
06/02/2017;14:00;71;"Buena / ";76
06/02/2017;13:00;76;"Buena / ";78
06/02/2017;12:00;75;"Buena / ";78
06/02/2017;11:00;73;"Buena / ";80
06/02/2017;10:00;81;"Buena / ";81
06/02/2017;09:00;82;"Buena / ";82
06/02/2017;08:00;77;"Buena / ";83
06/02/2017;07:00;75;"Buena / ";84
06/02/2017;06:00;;"Sin datos / ";86
06/02/2017;05:00;83;"Buena / ";87
06/02/2017;04:00;84;"Buena / ";88
06/02/2017;03:00;84;"Buena / ";89
06/02/2017;02:00;86;"Buena / ";90
06/02/2017;01:00;86;"Buena / ";91
05/02/2017;24:00;90;"Buena / ";92
05/02/2017;23:00;90;"Buena / ";92
05/02/2017;22:00;91;"Buena / ";93
05/02/2017;21:00;92;"Buena / ";94
05/02/2017;20:00;94;"Buena / ";95
05/02/2017;19:00;93;"Buena / ";95
05/02/2017;18:00;92;"Buena / ";95
05/02/2017;17:00;92;"Buena / ";96
05/02/2017;16:00;94;"Buena / ";96
05/02/2017;15:00;95;"Buena / ";95
05/02/2017;14:00;98;"Buena / ";94
05/02/2017;13:00;98;"Buena / ";93
05/02/2017;12:00;97;"Buena / ";92
05/02/2017;11:00;97;"Buena / ";90
05/02/2017;10:00;96;"Buena / ";89
05/02/2017;09:00;92;"Buena / ";88
05/02/2017;08:00;88;"Buena / ";87
05/02/2017;07:00;86;"Buena / ";86
05/02/2017;06:00;;"Sin datos / ";86
05/02/2017;05:00;88;"Buena / ";84
05/02/2017;04:00;85;"Buena / ";82
05/02/2017;03:00;84;"Buena / ";80
05/02/2017;02:00;90;"Buena / ";78
05/02/2017;01:00;84;"Buena / ";75
04/02/2017;24:00;82;"Buena / ";74
04/02/2017;23:00;81;"Buena / ";74
04/02/2017;22:00;78;"Buena / ";74
04/02/2017;21:00;72;"Buena / ";74
04/02/2017;20:00;71;"Buena / ";76
04/02/2017;19:00;70;"Buena / ";79
04/02/2017;18:00;71;"Buena / ";81
04/02/2017;17:00;76;"Buena / ";84
04/02/2017;16:00;75;"Buena / ";85
04/02/2017;15:00;77;"Buena / ";87
04/02/2017;14:00;80;"Buena / ";88
04/02/2017;13:00;91;"Buena / ";90
04/02/2017;12:00;90;"Buena / ";89
04/02/2017;11:00;90;"Buena / ";91
04/02/2017;10:00;91;"Buena / ";91
04/02/2017;09:00;88;"Buena / ";91
04/02/2017;08:00;85;"Buena / ";91
04/02/2017;07:00;92;"Buena / ";93
04/02/2017;06:00;;"Sin datos / ";92
04/02/2017;05:00;93;"Buena / ";91
04/02/2017;04:00;100;"Buena / ";90
04/02/2017;03:00;92;"Buena / ";89
04/02/2017;02:00;91;"Buena / ";89
04/02/2017;01:00;91;"Buena / ";90
03/02/2017;24:00;90;"Buena / ";90
03/02/2017;23:00;86;"Buena / ";91
03/02/2017;22:00;87;"Buena / ";92
03/02/2017;21:00;86;"Buena / ";93
03/02/2017;20:00;88;"Buena / ";95
03/02/2017;19:00;93;"Buena / ";96
03/02/2017;18:00;98;"Buena / ";97
03/02/2017;17:00;93;"Buena / ";97
03/02/2017;16:00;93;"Buena / ";97
03/02/2017;15:00;97;"Buena / ";97
03/02/2017;14:00;97;"Buena / ";96
03/02/2017;13:00;97;"Buena / ";96
03/02/2017;12:00;99;"Buena / ";95
03/02/2017;11:00;99;"Buena / ";94
03/02/2017;10:00;98;"Buena / ";92
03/02/2017;09:00;96;"Buena / ";91
03/02/2017;08:00;90;"Buena / ";90
03/02/2017;07:00;91;"Buena / ";90
03/02/2017;06:00;;"Sin datos / ";89
03/02/2017;05:00;92;"Buena / ";88
03/02/2017;04:00;90;"Buena / ";88
03/02/2017;03:00;87;"Buena / ";89
03/02/2017;02:00;88;"Buena / ";90
03/02/2017;01:00;87;"Buena / ";91
02/02/2017;24:00;85;"Buena / ";92
02/02/2017;23:00;86;"Buena / ";92
02/02/2017;22:00;89;"Buena / ";93
02/02/2017;21:00;91;"Buena / ";93
02/02/2017;20:00;96;"Buena / ";90
02/02/2017;19:00;95;"Buena / ";87
02/02/2017;18:00;96;"Buena / ";84
02/02/2017;17:00;94;"Buena / ";81
02/02/2017;16:00;88;"Buena / ";78
02/02/2017;15:00;93;"Buena / ";76
02/02/2017;14:00;90;"Buena / ";73
02/02/2017;13:00;66;"Buena / ";69
02/02/2017;12:00;71;"Buena / ";69
02/02/2017;11:00;72;"Buena / ";70
02/02/2017;10:00;73;"Buena / ";71
02/02/2017;09:00;73;"Buena / ";72
02/02/2017;08:00;73;"Buena / ";71
02/02/2017;07:00;64;"Buena / ";71
02/02/2017;06:00;;"Sin datos / ";70
02/02/2017;05:00;63;"Buena / ";71
02/02/2017;04:00;74;"Buena / ";70
02/02/2017;03:00;80;"Buena / ";68
02/02/2017;02:00;79;"Buena / ";65
02/02/2017;01:00;67;"Buena / ";64
01/02/2017;24:00;59;"Muy buena / ";64
01/02/2017;23:00;61;"Buena / ";65
01/02/2017;22:00;62;"Buena / ";66
01/02/2017;21:00;64;"Buena / ";67
01/02/2017;20:00;62;"Buena / ";67
01/02/2017;19:00;63;"Buena / ";68
01/02/2017;18:00;67;"Buena / ";67
01/02/2017;17:00;70;"Buena / ";65
01/02/2017;16:00;68;"Buena / ";62
01/02/2017;15:00;69;"Buena / ";60
01/02/2017;14:00;70;"Buena / ";57
01/02/2017;13:00;70;"Buena / ";54
01/02/2017;12:00;67;"Buena / ";52
01/02/2017;11:00;55;"Muy buena / ";49
01/02/2017;10:00;48;"Muy buena / ";48
01/02/2017;09:00;50;"Muy buena / ";48
01/02/2017;08:00;50;"Muy buena / ";48
01/02/2017;07:00;48;"Muy buena / ";48
01/02/2017;06:00;;"Sin datos / ";50
01/02/2017;05:00;47;"Muy buena / ";53
01/02/2017;04:00;48;"Muy buena / ";54
01/02/2017;03:00;47;"Muy buena / ";56
01/02/2017;02:00;48;"Muy buena / ";57
01/02/2017;01:00;50;"Muy buena / ";57
31/01/2017;24:00;54;"Muy buena / ";56
31/01/2017;23:00;62;"Buena / ";57
31/01/2017;22:00;63;"Buena / ";57
31/01/2017;21:00;63;"Buena / ";56
31/01/2017;20:00;61;"Buena / ";60
31/01/2017;19:00;53;"Muy buena / ";55
31/01/2017;18:00;46;"Muy buena / ";54
31/01/2017;17:00;46;"Muy buena / ";52
31/01/2017;16:00;60;"Muy buena / ";51
31/01/2017;15:00;62;"Buena / ";48
31/01/2017;14:00;59;"Muy buena / ";45
31/01/2017;13:00;92;"Buena / ";43
31/01/2017;12:00;49;"Muy buena / ";36
31/01/2017;11:00;45;"Muy buena / ";41
31/01/2017;10:00;35;"Muy buena / ";42
31/01/2017;09:00;35;"Muy buena / ";44
31/01/2017;08:00;37;"Muy buena / ";47
31/01/2017;07:00;40;"Muy buena / ";48
31/01/2017;06:00;;"Sin datos / ";51
31/01/2017;05:00;49;"Muy buena / ";53
31/01/2017;04:00;52;"Muy buena / ";53
31/01/2017;03:00;53;"Muy buena / ";53
31/01/2017;02:00;52;"Muy buena / ";53
31/01/2017;01:00;52;"Muy buena / ";53
30/01/2017;24:00;51;"Muy buena / ";53
30/01/2017;23:00;53;"Muy buena / ";52
30/01/2017;22:00;54;"Muy buena / ";52
30/01/2017;21:00;54;"Muy buena / ";53
30/01/2017;20:00;50;"Muy buena / ";53
30/01/2017;19:00;53;"Muy buena / ";54
30/01/2017;18:00;53;"Muy buena / ";53
30/01/2017;17:00;51;"Muy buena / ";52
30/01/2017;16:00;50;"Muy buena / ";51
30/01/2017;15:00;54;"Muy buena / ";51
30/01/2017;14:00;55;"Muy buena / ";50
30/01/2017;13:00;59;"Muy buena / ";49
30/01/2017;12:00;56;"Muy buena / ";48
30/01/2017;11:00;49;"Muy buena / ";47
30/01/2017;10:00;44;"Muy buena / ";47
30/01/2017;09:00;44;"Muy buena / ";48
30/01/2017;08:00;44;"Muy buena / ";49
30/01/2017;07:00;47;"Muy buena / ";50
30/01/2017;06:00;;"Sin datos / ";51
30/01/2017;05:00;47;"Muy buena / ";52
30/01/2017;04:00;49;"Muy buena / ";53
30/01/2017;03:00;50;"Muy buena / ";53
30/01/2017;02:00;53;"Muy buena / ";54
30/01/2017;01:00;52;"Muy buena / ";55
29/01/2017;24:00;53;"Muy buena / ";57
29/01/2017;23:00;53;"Muy buena / ";59
29/01/2017;22:00;55;"Muy buena / ";63
29/01/2017;21:00;56;"Muy buena / ";66
29/01/2017;20:00;55;"Muy buena / ";69
29/01/2017;19:00;57;"Muy buena / ";72
29/01/2017;18:00;58;"Muy buena / ";74
29/01/2017;17:00;64;"Buena / ";75
29/01/2017;16:00;77;"Buena / ";75
29/01/2017;15:00;82;"Buena / ";74
29/01/2017;14:00;79;"Buena / ";72
29/01/2017;13:00;80;"Buena / ";70
29/01/2017;12:00;76;"Buena / ";69
29/01/2017;11:00;73;"Buena / ";66
29/01/2017;10:00;69;"Buena / ";65
29/01/2017;09:00;66;"Buena / ";64
29/01/2017;08:00;66;"Buena / ";63
29/01/2017;07:00;67;"Buena / ";63
29/01/2017;06:00;;"Sin datos / ";62
29/01/2017;05:00;60;"Muy buena / ";63
29/01/2017;04:00;60;"Muy buena / ";64
29/01/2017;03:00;61;"Buena / ";67
29/01/2017;02:00;65;"Buena / ";70
29/01/2017;01:00;59;"Muy buena / ";72
28/01/2017;24:00;65;"Buena / ";75
28/01/2017;23:00;62;"Buena / ";75
28/01/2017;22:00;68;"Buena / ";77
28/01/2017;21:00;72;"Buena / ";79
28/01/2017;20:00;82;"Buena / ";78
28/01/2017;19:00;80;"Buena / ";75
28/01/2017;18:00;81;"Buena / ";71
28/01/2017;17:00;77;"Buena / ";69
28/01/2017;16:00;75;"Buena / ";68
28/01/2017;15:00;80;"Buena / ";69
28/01/2017;14:00;82;"Buena / ";69
28/01/2017;13:00;67;"Buena / ";69
28/01/2017;12:00;55;"Muy buena / ";70
28/01/2017;11:00;54;"Muy buena / ";74
28/01/2017;10:00;62;"Buena / ";77
28/01/2017;09:00;67;"Buena / ";80
28/01/2017;08:00;84;"Buena / ";83
28/01/2017;07:00;84;"Buena / ";83
28/01/2017;06:00;;"Sin datos / ";81
28/01/2017;05:00;77;"Buena / ";79
28/01/2017;04:00;83;"Buena / ";77
28/01/2017;03:00;77;"Buena / ";74
28/01/2017;02:00;82;"Buena / ";72
28/01/2017;01:00;88;"Buena / ";70
27/01/2017;24:00;85;"Buena / ";66
27/01/2017;23:00;76;"Buena / ";67
27/01/2017;22:00;69;"Buena / ";66
27/01/2017;21:00;64;"Buena / ";66
27/01/2017;20:00;63;"Buena / ";67
27/01/2017;19:00;63;"Buena / ";68
27/01/2017;18:00;65;"Buena / ";70
27/01/2017;17:00;64;"Buena / ";71
27/01/2017;16:00;69;"Buena / ";74
27/01/2017;15:00;71;"Buena / ";75
27/01/2017;14:00;69;"Buena / ";76
27/01/2017;13:00;70;"Buena / ";77
27/01/2017;12:00;73;"Buena / ";78
27/01/2017;11:00;77;"Buena / ";79
27/01/2017;10:00;78;"Buena / ";79
27/01/2017;09:00;83;"Buena / ";79
27/01/2017;08:00;79;"Buena / ";79
27/01/2017;07:00;78;"Buena / ";79
27/01/2017;06:00;;"Sin datos / ";79
27/01/2017;05:00;76;"Buena / ";78
27/01/2017;04:00;79;"Buena / ";77
27/01/2017;03:00;78;"Buena / ";77
27/01/2017;02:00;77;"Buena / ";77
27/01/2017;01:00;79;"Buena / ";77
26/01/2017;24:00;79;"Buena / ";77
26/01/2017;23:00;78;"Buena / ";77
26/01/2017;22:00;75;"Buena / ";78
26/01/2017;21:00;76;"Buena / ";78
26/01/2017;20:00;76;"Buena / ";78
26/01/2017;19:00;75;"Buena / ";78
26/01/2017;18:00;77;"Buena / ";77
26/01/2017;17:00;79;"Buena / ";75
26/01/2017;16:00;83;"Buena / ";73
26/01/2017;15:00;83;"Buena / ";70
26/01/2017;14:00;76;"Buena / ";68
26/01/2017;13:00;78;"Buena / ";66
26/01/2017;12:00;73;"Buena / ";65
26/01/2017;11:00;64;"Buena / ";64
26/01/2017;10:00;64;"Buena / ";64
26/01/2017;09:00;62;"Buena / ";66
26/01/2017;08:00;61;"Buena / ";69
26/01/2017;07:00;64;"Buena / ";70
26/01/2017;06:00;;"Sin datos / ";75
26/01/2017;05:00;67;"Buena / ";78
26/01/2017;04:00;65;"Buena / ";78
26/01/2017;03:00;69;"Buena / ";81
26/01/2017;02:00;79;"Buena / ";84
26/01/2017;01:00;80;"Buena / ";85
25/01/2017;24:00;88;"Buena / ";86
25/01/2017;23:00;89;"Buena / ";86
25/01/2017;22:00;83;"Buena / ";85
25/01/2017;21:00;82;"Buena / ";86
25/01/2017;20:00;84;"Buena / ";86
25/01/2017;19:00;91;"Buena / ";86
25/01/2017;18:00;85;"Buena / ";85
25/01/2017;17:00;86;"Buena / ";85
25/01/2017;16:00;85;"Buena / ";85
25/01/2017;15:00;85;"Buena / ";84
25/01/2017;14:00;86;"Buena / ";82
25/01/2017;13:00;87;"Buena / ";80
25/01/2017;12:00;84;"Buena / ";79
25/01/2017;11:00;83;"Buena / ";79
25/01/2017;10:00;82;"Buena / ";79
25/01/2017;09:00;85;"Buena / ";79
25/01/2017;08:00;82;"Buena / ";80
25/01/2017;07:00;69;"Buena / ";79
25/01/2017;06:00;;"Sin datos / ";82
25/01/2017;05:00;76;"Buena / ";85
25/01/2017;04:00;79;"Buena / ";85
25/01/2017;03:00;86;"Buena / ";86
25/01/2017;02:00;85;"Buena / ";85
25/01/2017;01:00;86;"Buena / ";84
24/01/2017;24:00;88;"Buena / ";83
24/01/2017;23:00;85;"Buena / ";83
24/01/2017;22:00;87;"Buena / ";83
24/01/2017;21:00;85;"Buena / ";82
24/01/2017;20:00;86;"Buena / ";81
24/01/2017;19:00;80;"Buena / ";82
24/01/2017;18:00;78;"Buena / ";81
24/01/2017;17:00;81;"Buena / ";81
24/01/2017;16:00;85;"Buena / ";79
24/01/2017;15:00;83;"Buena / ";78
24/01/2017;14:00;78;"Buena / ";78
24/01/2017;13:00;79;"Buena / ";78
24/01/2017;12:00;90;"Buena / ";78
24/01/2017;11:00;77;"Buena / ";77
24/01/2017;10:00;73;"Buena / ";77
24/01/2017;09:00;68;"Buena / ";79
24/01/2017;08:00;75;"Buena / ";81
24/01/2017;07:00;80;"Buena / ";82
24/01/2017;06:00;;"Sin datos / ";83
24/01/2017;05:00;83;"Buena / ";83
24/01/2017;04:00;82;"Buena / ";84
24/01/2017;03:00;80;"Buena / ";85
24/01/2017;02:00;85;"Buena / ";86
24/01/2017;01:00;82;"Buena / ";87
23/01/2017;24:00;82;"Buena / ";88
23/01/2017;23:00;83;"Buena / ";89
23/01/2017;22:00;87;"Buena / ";89
23/01/2017;21:00;88;"Buena / ";89
23/01/2017;20:00;88;"Buena / ";88
23/01/2017;19:00;90;"Buena / ";87
23/01/2017;18:00;90;"Buena / ";86
23/01/2017;17:00;91;"Buena / ";85
23/01/2017;16:00;92;"Buena / ";83
23/01/2017;15:00;86;"Buena / ";81
23/01/2017;14:00;84;"Buena / ";81
23/01/2017;13:00;84;"Buena / ";80
23/01/2017;12:00;81;"Buena / ";80
23/01/2017;11:00;81;"Buena / ";79
23/01/2017;10:00;80;"Buena / ";80
23/01/2017;09:00;74;"Buena / ";80
23/01/2017;08:00;79;"Buena / ";82
23/01/2017;07:00;81;"Buena / ";83
23/01/2017;06:00;;"Sin datos / ";85
23/01/2017;05:00;80;"Buena / ";86
23/01/2017;04:00;77;"Buena / ";87
23/01/2017;03:00;84;"Buena / ";89
23/01/2017;02:00;86;"Buena / ";90
23/01/2017;01:00;88;"Buena / ";90
22/01/2017;24:00;90;"Buena / ";89
22/01/2017;23:00;91;"Buena / ";89
22/01/2017;22:00;92;"Buena / ";87
22/01/2017;21:00;91;"Buena / ";86
22/01/2017;20:00;90;"Buena / ";85
22/01/2017;19:00;90;"Buena / ";83
22/01/2017;18:00;85;"Buena / ";81
22/01/2017;17:00;86;"Buena / ";80
22/01/2017;16:00;84;"Buena / ";79
22/01/2017;15:00;81;"Buena / ";78
22/01/2017;14:00;83;"Buena / ";76
22/01/2017;13:00;81;"Buena / ";74
22/01/2017;12:00;77;"Buena / ";73
22/01/2017;11:00;74;"Buena / ";71
22/01/2017;10:00;74;"Buena / ";70
22/01/2017;09:00;77;"Buena / ";70
22/01/2017;08:00;77;"Buena / ";70
22/01/2017;07:00;68;"Buena / ";69
22/01/2017;06:00;;"Sin datos / ";72
22/01/2017;05:00;65;"Buena / ";77
22/01/2017;04:00;60;"Muy buena / ";78
22/01/2017;03:00;68;"Buena / ";80
22/01/2017;02:00;73;"Buena / ";80
22/01/2017;01:00;76;"Buena / ";79
21/01/2017;24:00;89;"Buena / ";79
21/01/2017;23:00;90;"Buena / ";79
21/01/2017;22:00;93;"Buena / ";79
21/01/2017;21:00;86;"Buena / ";78
21/01/2017;20:00;77;"Buena / ";78
21/01/2017;19:00;65;"Buena / ";79
21/01/2017;18:00;65;"Buena / ";80
21/01/2017;17:00;74;"Buena / ";79
21/01/2017;16:00;83;"Buena / ";80
21/01/2017;15:00;86;"Buena / ";81
21/01/2017;14:00;87;"Buena / ";80
21/01/2017;13:00;84;"Buena / ";79
21/01/2017;12:00;85;"Buena / ";79
21/01/2017;11:00;73;"Buena / ";79
21/01/2017;10:00;62;"Buena / ";81
21/01/2017;09:00;83;"Buena / ";84
21/01/2017;08:00;86;"Buena / ";84
21/01/2017;07:00;80;"Buena / ";84
21/01/2017;06:00;;"Sin datos / ";85
21/01/2017;05:00;79;"Buena / ";85
21/01/2017;04:00;85;"Buena / ";83
21/01/2017;03:00;90;"Buena / ";79
21/01/2017;02:00;84;"Buena / ";75
21/01/2017;01:00;84;"Buena / ";74
20/01/2017;24:00;84;"Buena / ";71
20/01/2017;23:00;83;"Buena / ";71
20/01/2017;22:00;81;"Buena / ";71
20/01/2017;21:00;71;"Buena / ";70
20/01/2017;20:00;58;"Muy buena / ";70
20/01/2017;19:00;66;"Buena / ";71
20/01/2017;18:00;72;"Buena / ";70
20/01/2017;17:00;64;"Buena / ";71
20/01/2017;16:00;75;"Buena / ";74
20/01/2017;15:00;84;"Buena / ";75
20/01/2017;14:00;69;"Buena / ";75
20/01/2017;13:00;72;"Buena / ";77
20/01/2017;12:00;63;"Buena / ";77
20/01/2017;11:00;61;"Buena / ";79
20/01/2017;10:00;82;"Buena / ";79
20/01/2017;09:00;82;"Buena / ";75
20/01/2017;08:00;87;"Buena / ";73
20/01/2017;07:00;86;"Buena / ";71
20/01/2017;06:00;;"Sin datos / ";63
20/01/2017;05:00;72;"Buena / ";57
20/01/2017;04:00;74;"Buena / ";55
20/01/2017;03:00;64;"Buena / ";50
20/01/2017;02:00;53;"Muy buena / ";48
20/01/2017;01:00;66;"Buena / ";48
19/01/2017;24:00;46;"Muy buena / ";46
19/01/2017;23:00;40;"Muy buena / ";48
19/01/2017;22:00;42;"Muy buena / ";50
19/01/2017;21:00;43;"Muy buena / ";52
19/01/2017;20:00;45;"Muy buena / ";53
19/01/2017;19:00;49;"Muy buena / ";55
19/01/2017;18:00;53;"Muy buena / ";56
19/01/2017;17:00;53;"Muy buena / ";56
19/01/2017;16:00;59;"Muy buena / ";55
19/01/2017;15:00;54;"Muy buena / ";54
19/01/2017;14:00;56;"Muy buena / ";53
19/01/2017;13:00;57;"Muy buena / ";52
19/01/2017;12:00;59;"Muy buena / ";51
19/01/2017;11:00;58;"Muy buena / ";49
19/01/2017;10:00;53;"Muy buena / ";46
19/01/2017;09:00;46;"Muy buena / ";44
19/01/2017;08:00;47;"Muy buena / ";44
19/01/2017;07:00;49;"Muy buena / ";43
19/01/2017;06:00;;"Sin datos / ";45
19/01/2017;05:00;45;"Muy buena / ";47
19/01/2017;04:00;41;"Muy buena / ";48
19/01/2017;03:00;41;"Muy buena / ";51
19/01/2017;02:00;38;"Muy buena / ";53
19/01/2017;01:00;42;"Muy buena / ";56
