Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
11/02/2017;23:00;3;39;Muy buena / Oso ona;43;7;"Muy buena / ";23;29;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;22:00;12;54;Muy buena / Oso ona;72;4;"Muy buena / ";27;29;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;21:00;25;60;Muy buena / Oso ona;98;4;"Muy buena / ";30;30;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;20:00;7;51;Muy buena / Oso ona;62;11;"Muy buena / ";33;32;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;19:00;1;32;Muy buena / Oso ona;34;26;"Muy buena / ";35;24;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;18:00;0;17;Muy buena / Oso ona;17;38;"Muy buena / ";37;22;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;17:00;0;13;Muy buena / Oso ona;13;46;"Muy buena / ";33;20;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;16:00;0;11;Muy buena / Oso ona;11;46;"Muy buena / ";29;29;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;15:00;1;14;Muy buena / Oso ona;15;37;"Muy buena / ";28;28;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;14:00;2;18;Muy buena / Oso ona;20;32;"Muy buena / ";29;23;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;13:00;2;19;Muy buena / Oso ona;22;30;"Muy buena / ";31;29;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;12:00;3;18;Muy buena / Oso ona;23;28;"Muy buena / ";35;38;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
11/02/2017;11:00;20;42;Muy buena / Oso ona;73;;"Sin datos / ";37;24;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
11/02/2017;10:00;39;59;Muy buena / Oso ona;119;11;"Muy buena / ";39;18;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
11/02/2017;09:00;20;46;Muy buena / Oso ona;76;21;"Muy buena / ";42;8;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
11/02/2017;08:00;1;31;Muy buena / Oso ona;33;35;"Muy buena / ";42;13;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
11/02/2017;07:00;1;27;Muy buena / Oso ona;28;43;"Muy buena / ";43;14;Muy buena / Oso ona;2;Muy buena / Oso ona;;;;;;;
11/02/2017;06:00;1;21;Muy buena / Oso ona;22;49;"Muy buena / ";38;12;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
11/02/2017;05:00;0;13;Muy buena / Oso ona;13;57;"Muy buena / ";33;15;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
11/02/2017;04:00;1;26;Muy buena / Oso ona;27;42;"Muy buena / ";29;16;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
11/02/2017;03:00;0;20;Muy buena / Oso ona;20;52;"Muy buena / ";24;10;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
11/02/2017;02:00;1;31;Muy buena / Oso ona;32;39;"Muy buena / ";18;14;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
11/02/2017;01:00;13;59;Muy buena / Oso ona;79;17;"Muy buena / ";15;18;Muy buena / Oso ona;4;Muy buena / Oso ona;;;;;;;
10/02/2017;24:00;16;78;Muy buena / Oso ona;102;13;"Muy buena / ";20;19;Muy buena / Oso ona;4;Muy buena / Oso ona;;;;;;;
10/02/2017;23:00;6;63;Muy buena / Oso ona;72;19;"Muy buena / ";26;21;Muy buena / Oso ona;4;Muy buena / Oso ona;;;;;;;
10/02/2017;22:00;40;71;Muy buena / Oso ona;132;20;"Muy buena / ";32;20;Muy buena / Oso ona;4;Muy buena / Oso ona;;;;;;;
10/02/2017;21:00;9;79;Muy buena / Oso ona;93;13;"Muy buena / ";39;15;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
10/02/2017;20:00;19;84;Muy buena / Oso ona;113;12;"Muy buena / ";45;15;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
10/02/2017;19:00;7;88;Muy buena / Oso ona;98;10;"Muy buena / ";52;19;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
10/02/2017;18:00;3;47;Muy buena / Oso ona;51;43;"Muy buena / ";58;13;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
10/02/2017;17:00;0;19;Muy buena / Oso ona;20;64;"Buena / ";65;12;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
10/02/2017;16:00;1;18;Muy buena / Oso ona;21;65;"Buena / ";65;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;;;;;;;
10/02/2017;15:00;1;12;Muy buena / Oso ona;13;71;"Buena / ";63;8;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
10/02/2017;14:00;1;14;Muy buena / Oso ona;15;67;"Buena / ";61;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
10/02/2017;13:00;2;10;Muy buena / Oso ona;13;70;"Buena / ";60;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;;;;;;;
10/02/2017;12:00;2;17;Muy buena / Oso ona;20;63;"Buena / ";60;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;;;;;
10/02/2017;11:00;8;36;Muy buena / Oso ona;48;;"Sin datos / ";60;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;;;;;;;
10/02/2017;10:00;4;28;Muy buena / Oso ona;34;54;"Muy buena / ";61;15;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
10/02/2017;09:00;3;28;Muy buena / Oso ona;32;53;"Muy buena / ";63;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;;;;;
10/02/2017;08:00;2;35;Muy buena / Oso ona;38;49;"Muy buena / ";62;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;;;;;
10/02/2017;07:00;1;20;Muy buena / Oso ona;22;62;"Buena / ";64;5;Muy buena / Oso ona;3;Muy buena / Oso ona;210;32;998,4;0;0;11,3;1,24
10/02/2017;06:00;0;11;Muy buena / Oso ona;11;66;"Buena / ";58;3;Muy buena / Oso ona;4;Muy buena / Oso ona;184;34;998;0;0;10,9;0,49
10/02/2017;05:00;0;7;Muy buena / Oso ona;7;70;"Buena / ";50;5;Muy buena / Oso ona;4;Muy buena / Oso ona;170;37;998,3;0;0;10,9;2,09
10/02/2017;04:00;0;5;Muy buena / Oso ona;5;71;"Buena / ";42;5;Muy buena / Oso ona;3;Muy buena / Oso ona;173;37;998,5;0;0;10,9;2,77
10/02/2017;03:00;0;4;Muy buena / Oso ona;4;71;"Buena / ";35;3;Muy buena / Oso ona;3;Muy buena / Oso ona;184;37;999,1;0;0;11,1;2,02
10/02/2017;02:00;0;5;Muy buena / Oso ona;5;69;"Buena / ";29;9;Muy buena / Oso ona;3;Muy buena / Oso ona;188;38;999,6;0;0;11,2;2,61
10/02/2017;01:00;0;19;Muy buena / Oso ona;19;50;"Muy buena / ";23;13;Muy buena / Oso ona;3;Muy buena / Oso ona;176;47;1000;0;0;10,1;1,55
09/02/2017;24:00;8;66;Muy buena / Oso ona;77;20;"Muy buena / ";22;12;Muy buena / Oso ona;5;Muy buena / Oso ona;166;62;1000,3;0;0;8,1;0,57
09/02/2017;23:00;3;69;Muy buena / Oso ona;73;12;"Muy buena / ";26;17;Muy buena / Oso ona;4;Muy buena / Oso ona;109;68;1000,6;0;0;7,4;1,39
09/02/2017;22:00;9;67;Muy buena / Oso ona;80;9;"Muy buena / ";32;16;Muy buena / Oso ona;5;Muy buena / Oso ona;124;70;1001;0;0;7,6;1,51
09/02/2017;21:00;4;67;Muy buena / Oso ona;74;13;"Muy buena / ";40;12;Muy buena / Oso ona;3;Muy buena / Oso ona;133;66;1001,6;0;0;8;1,41
09/02/2017;20:00;3;63;Muy buena / Oso ona;68;19;"Muy buena / ";46;11;Muy buena / Oso ona;2;Muy buena / Oso ona;109;63;1002,2;0;0;8,2;1,61
09/02/2017;19:00;1;51;Muy buena / Oso ona;52;34;"Muy buena / ";50;7;Muy buena / Oso ona;2;Muy buena / Oso ona;96;59;1002,6;0;0;8,7;2,35
09/02/2017;18:00;1;47;Muy buena / Oso ona;49;37;"Muy buena / ";50;8;Muy buena / Oso ona;2;Muy buena / Oso ona;91;57;1002,8;0;4,1;9,3;2,36
09/02/2017;17:00;1;29;Muy buena / Oso ona;31;51;"Muy buena / ";52;11;Muy buena / Oso ona;2;Muy buena / Oso ona;83;52;1003,4;0;67,6;10,6;2,59
09/02/2017;16:00;1;22;Muy buena / Oso ona;24;55;"Muy buena / ";50;6;Muy buena / Oso ona;2;Muy buena / Oso ona;70;48;1004,3;0;445,4;12,1;1,37
09/02/2017;15:00;1;17;Muy buena / Oso ona;20;63;"Buena / ";46;9;Muy buena / Oso ona;2;Muy buena / Oso ona;96;42;1005,1;0;619,4;12,3;1,93
09/02/2017;14:00;3;23;Muy buena / Oso ona;27;57;"Muy buena / ";40;9;Muy buena / Oso ona;2;Muy buena / Oso ona;85;45;1006,3;0;827,1;11,9;1,29
09/02/2017;13:00;5;30;Muy buena / Oso ona;38;50;"Muy buena / ";35;9;Muy buena / Oso ona;3;Muy buena / Oso ona;96;51;1007,7;0;910,5;10,9;1,21
09/02/2017;12:00;7;31;Muy buena / Oso ona;42;45;"Muy buena / ";32;10;Muy buena / Oso ona;3;Muy buena / Oso ona;104;61;1009,2;0;872,8;9,7;1,35
09/02/2017;11:00;7;24;Muy buena / Oso ona;34;;"Sin datos / ";31;11;Muy buena / Oso ona;2;Muy buena / Oso ona;144;72;1010,3;0;723,2;8,1;1,85
09/02/2017;10:00;11;32;Muy buena / Oso ona;49;37;"Muy buena / ";31;9;Muy buena / Oso ona;2;Muy buena / Oso ona;152;83;1011,3;0;485;6,4;2,26
09/02/2017;09:00;14;46;Muy buena / Oso ona;67;23;"Muy buena / ";33;8;Muy buena / Oso ona;2;Muy buena / Oso ona;156;88;1011,9;0;307;5,4;1,12
09/02/2017;08:00;13;58;Muy buena / Oso ona;78;14;"Muy buena / ";36;9;Muy buena / Oso ona;2;Muy buena / Oso ona;182;94;1012,7;0;58,8;4,2;1,14
09/02/2017;07:00;2;38;Muy buena / Oso ona;42;28;"Muy buena / ";39;6;Muy buena / Oso ona;2;Muy buena / Oso ona;198;96;1013,1;0;0,1;4,2;1,1
09/02/2017;06:00;0;29;Muy buena / Oso ona;30;30;"Muy buena / ";45;7;Muy buena / Oso ona;2;Muy buena / Oso ona;190;98;1013,7;0;0;4,3;1,06
09/02/2017;05:00;0;17;Muy buena / Oso ona;17;44;"Muy buena / ";52;6;Muy buena / Oso ona;2;Muy buena / Oso ona;192;96;1014;0;0;4,9;0,98
09/02/2017;04:00;0;19;Muy buena / Oso ona;19;41;"Muy buena / ";57;7;Muy buena / Oso ona;2;Muy buena / Oso ona;193;96;1014,4;0;0;5,4;1,19
09/02/2017;03:00;0;14;Muy buena / Oso ona;14;49;"Muy buena / ";62;10;Muy buena / Oso ona;2;Muy buena / Oso ona;200;92;1015,2;0;0;5,9;1,11
09/02/2017;02:00;0;19;Muy buena / Oso ona;19;50;"Muy buena / ";67;11;Muy buena / Oso ona;2;Muy buena / Oso ona;197;88;1015,6;0,3;0;6,4;0,66
09/02/2017;01:00;0;16;Muy buena / Oso ona;16;56;"Muy buena / ";70;11;Muy buena / Oso ona;3;Muy buena / Oso ona;120;83;1016,3;0;0;7,1;1,19
08/02/2017;24:00;0;19;Muy buena / Oso ona;19;61;"Buena / ";74;12;Muy buena / Oso ona;2;Muy buena / Oso ona;190;83;1016,8;0;0;7,3;0,17
08/02/2017;23:00;0;11;Muy buena / Oso ona;11;68;"Buena / ";74;8;Muy buena / Oso ona;2;Muy buena / Oso ona;54;75;1017;0;0;8,3;1,29
08/02/2017;22:00;0;5;Muy buena / Oso ona;5;78;"Buena / ";76;7;Muy buena / Oso ona;2;Muy buena / Oso ona;12;70;1017,3;0;0;9;2,37
08/02/2017;21:00;0;9;Muy buena / Oso ona;9;73;"Buena / ";76;8;Muy buena / Oso ona;2;Muy buena / Oso ona;14;73;1017,5;0;0;9,1;2,42
08/02/2017;20:00;0;7;Muy buena / Oso ona;7;76;"Buena / ";77;10;Muy buena / Oso ona;2;Muy buena / Oso ona;11;75;1017,5;0,2;0;8,7;2,72
08/02/2017;19:00;0;9;Muy buena / Oso ona;9;76;"Buena / ";77;11;Muy buena / Oso ona;2;Muy buena / Oso ona;342;73;1017,3;0;0;9,3;2,79
08/02/2017;18:00;0;8;Muy buena / Oso ona;8;77;"Buena / ";78;10;Muy buena / Oso ona;2;Muy buena / Oso ona;327;72;1017,1;0;2,9;9,2;2,58
08/02/2017;17:00;0;6;Muy buena / Oso ona;6;78;"Buena / ";78;12;Muy buena / Oso ona;2;Muy buena / Oso ona;314;71;1017;0;24,7;9,4;4,04
08/02/2017;16:00;0;8;Muy buena / Oso ona;8;76;"Buena / ";78;13;Muy buena / Oso ona;2;Muy buena / Oso ona;322;68;1017,2;0;178,2;9,5;2,84
08/02/2017;15:00;0;5;Muy buena / Oso ona;5;77;"Buena / ";78;10;Muy buena / Oso ona;3;Muy buena / Oso ona;317;69;1017,2;0;447,1;10,3;3,61
08/02/2017;14:00;0;6;Muy buena / Oso ona;6;80;"Buena / ";78;21;Muy buena / Oso ona;3;Muy buena / Oso ona;310;75;1017,5;0,3;257,9;9,6;4,39
08/02/2017;13:00;0;6;Muy buena / Oso ona;6;76;"Buena / ";78;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;307;74;1018;0;183,6;9,4;3,16
08/02/2017;12:00;0;4;Muy buena / Oso ona;4;80;"Buena / ";79;9;Muy buena / Oso ona;2;Muy buena / Oso ona;309;69;1018,4;0;356;9,7;4,55
08/02/2017;11:00;0;5;Muy buena / Oso ona;5;;"Sin datos / ";81;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;305;70;1018,2;0;187,8;9,7;4,65
08/02/2017;10:00;0;5;Muy buena / Oso ona;5;78;"Buena / ";82;21;Muy buena / Oso ona;2;Muy buena / Oso ona;322;70;1018;0;122;9,3;3,39
08/02/2017;09:00;1;9;Muy buena / Oso ona;10;76;"Buena / ";83;11;Muy buena / Oso ona;2;Muy buena / Oso ona;308;75;1017,4;0;19,9;8,3;3,26
08/02/2017;08:00;0;7;Muy buena / Oso ona;7;82;"Buena / ";84;11;Muy buena / Oso ona;2;Muy buena / Oso ona;315;72;1016,9;0,4;4,8;8,4;4,61
08/02/2017;07:00;0;5;Muy buena / Oso ona;5;82;"Buena / ";86;11;Muy buena / Oso ona;2;Muy buena / Oso ona;324;76;1015,9;0,7;0;8;4,86
08/02/2017;06:00;0;2;Muy buena / Oso ona;2;81;"Buena / ";87;11;Muy buena / Oso ona;2;Muy buena / Oso ona;5;77;1015,1;0;0;8,3;3,78
08/02/2017;05:00;0;0;Muy buena / Oso ona;0;86;"Buena / ";87;15;Muy buena / Oso ona;2;Muy buena / Oso ona;309;74;1014,5;0;0;8,4;5,78
08/02/2017;04:00;0;0;Muy buena / Oso ona;0;89;"Buena / ";87;12;Muy buena / Oso ona;2;Muy buena / Oso ona;308;71;1014,2;0;0;8,4;5,97
08/02/2017;03:00;0;0;Muy buena / Oso ona;0;87;"Buena / ";86;11;Muy buena / Oso ona;2;Muy buena / Oso ona;306;70;1013,9;0;0;8,5;5,92
08/02/2017;02:00;0;0;Muy buena / Oso ona;0;87;"Buena / ";85;6;Muy buena / Oso ona;3;Muy buena / Oso ona;302;77;1013,9;1,1;0;7,8;5,42
08/02/2017;01:00;0;1;Muy buena / Oso ona;1;87;"Buena / ";83;11;Muy buena / Oso ona;2;Muy buena / Oso ona;308;78;1014;1,5;0;7,8;4,93
07/02/2017;24:00;0;1;Muy buena / Oso ona;1;88;"Buena / ";80;4;Muy buena / Oso ona;2;Muy buena / Oso ona;299;77;1014;0,5;0;7,5;4,21
07/02/2017;23:00;0;1;Muy buena / Oso ona;1;87;"Buena / ";78;6;Muy buena / Oso ona;2;Muy buena / Oso ona;296;74;1013,8;0;0;8,2;6,12
07/02/2017;22:00;0;2;Muy buena / Oso ona;2;85;"Buena / ";75;10;Muy buena / Oso ona;2;Muy buena / Oso ona;299;75;1013,6;1;0;8,2;5,41
07/02/2017;21:00;0;4;Muy buena / Oso ona;4;82;"Buena / ";74;7;Muy buena / Oso ona;2;Muy buena / Oso ona;292;83;1013,6;0,4;0;8,1;3,91
07/02/2017;20:00;0;5;Muy buena / Oso ona;5;82;"Buena / ";69;8;Muy buena / Oso ona;2;Muy buena / Oso ona;299;86;1013,6;0,1;0;8,7;4,72
07/02/2017;19:00;0;6;Muy buena / Oso ona;6;79;"Buena / ";64;5;Muy buena / Oso ona;2;Muy buena / Oso ona;293;89;1013,1;1,2;0;8,7;5,05
07/02/2017;18:00;1;15;Muy buena / Oso ona;16;70;"Buena / ";61;13;Muy buena / Oso ona;2;Muy buena / Oso ona;290;93;1012,4;3,5;2,1;8,9;3,17
07/02/2017;17:00;0;12;Muy buena / Oso ona;12;68;"Buena / ";60;9;Muy buena / Oso ona;2;Muy buena / Oso ona;293;92;1012,1;0,3;30,8;10;1,72
07/02/2017;16:00;0;8;Muy buena / Oso ona;8;73;"Buena / ";58;11;Muy buena / Oso ona;2;Muy buena / Oso ona;305;96;1012,1;0,6;43,3;9,7;2,84
07/02/2017;15:00;1;13;Muy buena / Oso ona;14;62;"Buena / ";55;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;298;90;1011,9;0;55,9;11,2;2,42
07/02/2017;14:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";54;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;
07/02/2017;13:00;1;23;Muy buena / Oso ona;24;52;"Muy buena / ";52;11;Muy buena / Oso ona;2;Muy buena / Oso ona;297;92;1012,3;1,5;48,5;10,8;1,76
07/02/2017;12:00;4;31;Muy buena / Oso ona;37;41;"Muy buena / ";49;16;Muy buena / Oso ona;2;Muy buena / Oso ona;257;92;1013;0,1;65,6;11,5;1,31
07/02/2017;11:00;2;19;Muy buena / Oso ona;22;;"Sin datos / ";49;19;Muy buena / Oso ona;2;Muy buena / Oso ona;279;84;1013;0;68;12,3;1,53
07/02/2017;10:00;1;8;Muy buena / Oso ona;10;61;"Buena / ";47;22;Muy buena / Oso ona;2;Muy buena / Oso ona;288;90;1012,9;0;77,2;12,1;2,16
07/02/2017;09:00;1;9;Muy buena / Oso ona;11;58;"Muy buena / ";45;15;Muy buena / Oso ona;2;Muy buena / Oso ona;294;97;1012,7;0,1;23,2;11,7;2,57
07/02/2017;08:00;1;10;Muy buena / Oso ona;11;58;"Muy buena / ";41;13;Muy buena / Oso ona;2;Muy buena / Oso ona;296;99;1012,3;0;4,1;11,6;3
07/02/2017;07:00;0;10;Muy buena / Oso ona;11;56;"Muy buena / ";39;7;Muy buena / Oso ona;2;Muy buena / Oso ona;288;99;1011,8;0,9;0;11,3;3,15
07/02/2017;06:00;0;11;Muy buena / Oso ona;12;40;"Muy buena / ";33;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;281;97;1011,3;2,5;0;11,4;1,81
07/02/2017;05:00;0;16;Muy buena / Oso ona;17;30;"Muy buena / ";31;10;Muy buena / Oso ona;2;Muy buena / Oso ona;231;94;1010,6;0,4;0;11,3;1,89
07/02/2017;04:00;0;9;Muy buena / Oso ona;9;39;"Muy buena / ";29;4;Muy buena / Oso ona;2;Muy buena / Oso ona;216;90;1010,1;1;0;12;1,52
07/02/2017;03:00;0;12;Muy buena / Oso ona;12;37;"Muy buena / ";25;6;Muy buena / Oso ona;2;Muy buena / Oso ona;221;90;1010;0;0;12;1,95
07/02/2017;02:00;0;11;Muy buena / Oso ona;11;38;"Muy buena / ";21;8;Muy buena / Oso ona;2;Muy buena / Oso ona;217;92;1010,3;0;0;11,9;1,86
07/02/2017;01:00;0;17;Muy buena / Oso ona;17;32;"Muy buena / ";18;11;Muy buena / Oso ona;2;Muy buena / Oso ona;217;96;1010,5;0;0;11,3;1,6
06/02/2017;24:00;2;35;Muy buena / Oso ona;38;16;"Muy buena / ";14;8;Muy buena / Oso ona;3;Muy buena / Oso ona;213;98;1011;0;0;11;1,07
06/02/2017;23:00;1;42;Muy buena / Oso ona;44;14;"Muy buena / ";13;13;Muy buena / Oso ona;2;Muy buena / Oso ona;198;99;1011,7;0,1;0;10,9;1,52
06/02/2017;22:00;4;36;Muy buena / Oso ona;42;24;"Muy buena / ";14;17;Muy buena / Oso ona;3;Muy buena / Oso ona;206;97;1012,2;1,3;0;11,4;0,97
06/02/2017;21:00;3;44;Muy buena / Oso ona;49;18;"Muy buena / ";15;11;Muy buena / Oso ona;2;Muy buena / Oso ona;232;94;1012,2;1,1;0;11,6;1,53
06/02/2017;20:00;6;53;Muy buena / Oso ona;62;14;"Muy buena / ";18;10;Muy buena / Oso ona;2;Muy buena / Oso ona;219;93;1012;0;0;11,5;1,34
06/02/2017;19:00;14;68;Muy buena / Oso ona;89;7;"Muy buena / ";20;12;Muy buena / Oso ona;3;Muy buena / Oso ona;203;94;1012,2;0;0;11,5;1,77
06/02/2017;18:00;10;61;Muy buena / Oso ona;77;13;"Muy buena / ";23;15;Muy buena / Oso ona;2;Muy buena / Oso ona;240;92;1012,3;0,1;1,2;11,6;1,31
06/02/2017;17:00;37;75;Muy buena / Oso ona;131;4;"Muy buena / ";23;17;Muy buena / Oso ona;3;Muy buena / Oso ona;198;97;1011,9;0;7,6;10,4;0,83
06/02/2017;16:00;12;64;Muy buena / Oso ona;82;12;"Muy buena / ";23;11;Muy buena / Oso ona;2;Muy buena / Oso ona;150;99;1011,8;0;25,4;9,6;1,08
06/02/2017;15:00;7;52;Muy buena / Oso ona;62;22;"Muy buena / ";24;11;Muy buena / Oso ona;2;Muy buena / Oso ona;129;100;1011,7;0;39,7;8,7;1,34
06/02/2017;14:00;5;40;Muy buena / Oso ona;47;33;"Muy buena / ";25;4;Muy buena / Oso ona;2;Muy buena / Oso ona;161;99;1012,1;0,6;47,8;8,2;1,47
06/02/2017;13:00;4;38;Muy buena / Oso ona;44;35;"Muy buena / ";29;6;Muy buena / Oso ona;2;Muy buena / Oso ona;166;97;1013;1,7;49;8,1;1,38
06/02/2017;12:00;6;40;Muy buena / Oso ona;50;33;"Muy buena / ";35;7;Muy buena / Oso ona;3;Muy buena / Oso ona;185;95;1013,6;0,8;79,8;8,2;0,93
06/02/2017;11:00;8;47;Muy buena / Oso ona;59;28;"Muy buena / ";41;8;Muy buena / Oso ona;3;Muy buena / Oso ona;170;95;1014;0,9;73,5;7,8;1,59
06/02/2017;10:00;16;63;Muy buena / Oso ona;88;15;"Muy buena / ";48;9;Muy buena / Oso ona;3;Muy buena / Oso ona;172;96;1014;0,9;46,7;7,4;1,47
06/02/2017;09:00;22;78;Muy buena / Oso ona;112;9;"Muy buena / ";52;10;Muy buena / Oso ona;3;Muy buena / Oso ona;174;97;1014,5;0,7;19,9;7,1;0,92
06/02/2017;08:00;11;73;Muy buena / Oso ona;90;15;"Muy buena / ";63;8;Muy buena / Oso ona;2;Muy buena / Oso ona;197;97;1014,5;1,5;2,1;7,2;1,27
06/02/2017;07:00;3;52;Muy buena / Oso ona;57;32;"Muy buena / ";73;9;Muy buena / Oso ona;2;Muy buena / Oso ona;171;97;1014,5;1,3;0;7,6;0,79
06/02/2017;06:00;0;9;Muy buena / Oso ona;9;68;"Buena / ";81;9;Muy buena / Oso ona;2;Muy buena / Oso ona;124;93;1014,6;1,6;0;7,8;0,6
06/02/2017;05:00;0;2;Muy buena / Oso ona;2;78;"Buena / ";84;12;Muy buena / Oso ona;2;Muy buena / Oso ona;302;86;1014,5;4,9;0;8,3;2,05
06/02/2017;04:00;0;2;Muy buena / Oso ona;2;81;"Buena / ";85;20;Muy buena / Oso ona;2;Muy buena / Oso ona;292;75;1014,3;1;0;9,3;2,36
06/02/2017;03:00;0;0;Muy buena / Oso ona;0;84;"Buena / ";86;21;Muy buena / Oso ona;2;Muy buena / Oso ona;306;69;1014,5;0,3;0;10,2;4,43
06/02/2017;02:00;0;0;Muy buena / Oso ona;0;84;"Buena / ";86;18;Muy buena / Oso ona;2;Muy buena / Oso ona;303;70;1014,3;0;0;9,7;4,66
06/02/2017;01:00;0;0;Muy buena / Oso ona;0;84;"Buena / ";86;25;Muy buena / Oso ona;2;Muy buena / Oso ona;304;68;1013,9;0;0;9,8;4,76
05/02/2017;24:00;0;0;Muy buena / Oso ona;0;86;"Buena / ";87;25;Muy buena / Oso ona;2;Muy buena / Oso ona;304;73;1013,4;0,3;0;9,6;6,04
05/02/2017;23:00;0;1;Muy buena / Oso ona;1;86;"Buena / ";87;18;Muy buena / Oso ona;2;Muy buena / Oso ona;302;64;1012,8;0;0;9,9;5,77
05/02/2017;22:00;0;2;Muy buena / Oso ona;2;87;"Buena / ";86;14;Muy buena / Oso ona;2;Muy buena / Oso ona;299;70;1012,2;0;0;9,2;5,35
05/02/2017;21:00;0;3;Muy buena / Oso ona;3;87;"Buena / ";86;27;Muy buena / Oso ona;2;Muy buena / Oso ona;303;67;1011,2;0;0;9,4;6,91
05/02/2017;20:00;0;4;Muy buena / Oso ona;4;84;"Buena / ";85;20;Muy buena / Oso ona;2;Muy buena / Oso ona;297;75;1010,4;0,4;0;9,4;5,93
05/02/2017;19:00;0;2;Muy buena / Oso ona;2;87;"Buena / ";84;23;Muy buena / Oso ona;2;Muy buena / Oso ona;309;79;1009,5;2,8;0;8;8,24
05/02/2017;18:00;0;3;Muy buena / Oso ona;3;88;"Buena / ";84;21;Muy buena / Oso ona;2;Muy buena / Oso ona;304;79;1008;2;1,2;8,3;8,57
05/02/2017;17:00;0;2;Muy buena / Oso ona;3;88;"Buena / ";83;30;Muy buena / Oso ona;2;Muy buena / Oso ona;293;76;1006,2;0,8;11;8,6;6,53
05/02/2017;16:00;0;4;Muy buena / Oso ona;4;86;"Buena / ";82;22;Muy buena / Oso ona;2;Muy buena / Oso ona;287;68;1004,7;0;128,9;9,8;6,96
05/02/2017;15:00;0;5;Muy buena / Oso ona;5;82;"Buena / ";81;14;Muy buena / Oso ona;2;Muy buena / Oso ona;280;69;1003,3;0,3;84,7;9,4;6,01
05/02/2017;14:00;0;6;Muy buena / Oso ona;7;83;"Buena / ";81;15;Muy buena / Oso ona;2;Muy buena / Oso ona;281;67;1002,8;0,1;215,5;9,3;5,48
05/02/2017;13:00;1;8;Muy buena / Oso ona;10;82;"Buena / ";81;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;275;72;1002,7;0,1;158;8,1;5,26
05/02/2017;12:00;1;8;Muy buena / Oso ona;9;78;"Buena / ";81;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;279;80;1002,5;2,9;31,7;7,1;4,93
05/02/2017;11:00;0;9;Muy buena / Oso ona;9;;"Sin datos / ";82;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;272;81;1001,7;2,3;35,7;6,8;4,6
05/02/2017;10:00;0;6;Muy buena / Oso ona;6;83;"Buena / ";81;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;279;72;1000,4;0,8;39,6;8;5,81
