Date;Hour;O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
01/03/2017;14:00;68;"Buena / ";42;232;60;948,2;0;471,8;11,4;5,29
01/03/2017;13:00;67;"Buena / ";35;245;64;948,7;0;472,7;10,6;5,93
01/03/2017;12:00;66;"Buena / ";30;249;67;949,5;0;303,3;9,7;5,26
01/03/2017;11:00;66;"Buena / ";26;255;66;949,3;0;295,4;9,4;5,91
01/03/2017;10:00;55;"Muy buena / ";23;247;69;949,3;0;212,8;8,4;3,21
01/03/2017;09:00;8;"Muy buena / ";18;10;76;948,8;0;183,8;5,5;0,38
01/03/2017;08:00;4;"Muy buena / ";20;333;82;948,7;0;60,9;3,2;0,25
01/03/2017;07:00;4;"Muy buena / ";;64;86;948,8;0;0,8;2,7;0,56
01/03/2017;06:00;7;"Muy buena / ";;126;87;948,8;0;0;2,2;0,29
01/03/2017;05:00;26;"Muy buena / ";;275;87;948,5;0;0;2,4;0,11
01/03/2017;04:00;40;"Muy buena / ";;82;84;948,6;0;0;2,8;0,25
01/03/2017;03:00;38;"Muy buena / ";;86;86;948,8;0;0;2,2;0,29
01/03/2017;02:00;;"Sin datos / ";;328;84;948,8;0;0;2,9;0,31
01/03/2017;01:00;49;"Muy buena / ";64;205;84;948,6;0;0;2,9;0,31
28/02/2017;24:00;41;"Muy buena / ";66;307;82;948,8;0;0;3,7;0,25
28/02/2017;23:00;46;"Muy buena / ";68;221;82;948,8;0;0;3,9;0,56
28/02/2017;22:00;46;"Muy buena / ";71;223;80;948,9;0;0;4,1;1,15
28/02/2017;21:00;63;"Buena / ";75;274;73;948,7;0;0;5,7;0,88
28/02/2017;20:00;74;"Buena / ";75;316;69;948,2;0;0;6,4;1,52
28/02/2017;19:00;78;"Buena / ";75;322;69;947,7;0;0;6,5;2,41
28/02/2017;18:00;78;"Buena / ";75;314;65;946,7;0;38,7;7,2;1,46
28/02/2017;17:00;78;"Buena / ";75;314;71;945,9;0;87,1;7,2;1,35
28/02/2017;16:00;77;"Buena / ";76;316;82;945,2;0;99,5;6,5;1,86
28/02/2017;15:00;77;"Buena / ";76;328;82;944,3;0;79,1;6,2;2,13
28/02/2017;14:00;71;"Buena / ";76;329;87;943,7;0,2;80,5;5,9;2,76
28/02/2017;13:00;63;"Buena / ";77;303;81;942,3;0,3;68,3;8;3,61
28/02/2017;12:00;78;"Buena / ";79;258;59;940,8;0;176,7;10,9;7,05
28/02/2017;11:00;80;"Buena / ";79;249;59;939,5;0;321,1;10,7;9,39
28/02/2017;10:00;79;"Buena / ";79;244;65;939,2;0;248,6;9,6;9,26
28/02/2017;09:00;79;"Buena / ";79;249;66;940,1;0;91,4;8,9;9,57
28/02/2017;08:00;78;"Buena / ";79;243;64;939,5;0;17,8;8,6;9,37
28/02/2017;07:00;78;"Buena / ";;242;65;939,3;0;0;8,4;7,7
28/02/2017;06:00;79;"Buena / ";;243;64;939,4;0;0;8,5;8,76
28/02/2017;05:00;79;"Buena / ";;241;64;939,4;0;0;8,4;7,71
28/02/2017;04:00;79;"Buena / ";;240;64;939,6;0;0;8,3;8,02
28/02/2017;03:00;79;"Buena / ";;242;63;940;0;0;8,3;7,55
28/02/2017;02:00;;"Sin datos / ";;241;62;940,7;0;0;8,2;6,65
28/02/2017;01:00;80;"Buena / ";81;241;58;941,1;0;0;9,1;6,66
27/02/2017;24:00;78;"Buena / ";81;241;57;941,2;0;0;9,6;6,04
27/02/2017;23:00;78;"Buena / ";80;240;56;941,5;0;0;10,3;6,63
27/02/2017;22:00;79;"Buena / ";81;234;57;941,9;0;0;10,9;7,01
27/02/2017;21:00;80;"Buena / ";81;239;56;942;0;0;11,8;7,37
27/02/2017;20:00;82;"Buena / ";81;239;54;941,8;0;0;12,3;7,65
27/02/2017;19:00;83;"Buena / ";81;237;51;941,6;0;0;13;7,2
27/02/2017;18:00;83;"Buena / ";80;244;47;941,5;0;27,4;13,7;7,35
27/02/2017;17:00;79;"Buena / ";79;240;45;941,2;0;125,8;14,3;6,69
27/02/2017;16:00;78;"Buena / ";79;239;46;941,5;0;154,8;14,1;8,14
27/02/2017;15:00;80;"Buena / ";78;248;44;940,9;0;547,9;14,7;9,92
27/02/2017;14:00;81;"Buena / ";78;249;44;941,1;0;623,2;14,4;7,71
27/02/2017;13:00;80;"Buena / ";77;246;46;942,2;0;615,9;13,6;6,1
27/02/2017;12:00;80;"Buena / ";75;241;49;943,2;0;385,7;12,2;6,96
27/02/2017;11:00;78;"Buena / ";74;251;51;943,8;0;237,5;11,6;6,21
27/02/2017;10:00;77;"Buena / ";69;234;56;944,2;0;252,4;10,5;6,91
27/02/2017;09:00;77;"Buena / ";67;250;58;944,8;0;178,5;9,8;6,77
27/02/2017;08:00;72;"Buena / ";66;244;62;945,2;0;62,3;9,3;4,63
27/02/2017;07:00;76;"Buena / ";;246;64;945,3;0;0,8;9,3;7,3
27/02/2017;06:00;73;"Buena / ";;252;66;945,1;0;0;9,3;5,43
27/02/2017;05:00;70;"Buena / ";;245;67;944,9;0;0;9,6;4,67
27/02/2017;04:00;65;"Buena / ";;240;69;945;0;0;9,4;3,71
27/02/2017;03:00;38;"Muy buena / ";;203;76;945,7;0;0;8;1,12
27/02/2017;02:00;;"Sin datos / ";;77;89;946,6;0;0;6,4;0,87
27/02/2017;01:00;24;"Muy buena / ";30;81;90;947,3;0;0;6,2;0,94
26/02/2017;24:00;19;"Muy buena / ";36;108;86;948,1;0;0;7;0,34
26/02/2017;23:00;17;"Muy buena / ";41;271;85;948,2;0;0;7,2;0,35
26/02/2017;22:00;14;"Muy buena / ";48;321;84;948,5;0;0;7,4;0,26
26/02/2017;21:00;31;"Muy buena / ";55;336;82;948,8;0;0;9;0,3
26/02/2017;20:00;32;"Muy buena / ";58;264;78;949,1;0;0;10;0,21
26/02/2017;19:00;39;"Muy buena / ";61;332;73;949,1;0;0;11,5;0,69
26/02/2017;18:00;48;"Muy buena / ";61;12;67;948,9;0;53;13,2;1,61
26/02/2017;17:00;73;"Buena / ";58;16;50;948,7;0;223,3;16,1;1,69
26/02/2017;16:00;73;"Buena / ";54;26;38;948,9;0;379,1;17,8;0,66
26/02/2017;15:00;71;"Buena / ";46;13;38;949,1;0;473,1;17,6;0,52
26/02/2017;14:00;72;"Buena / ";38;337;42;949,4;0;542,7;16,2;0,69
26/02/2017;13:00;53;"Muy buena / ";30;351;45;950,1;0;558,3;14,8;0,65
26/02/2017;12:00;56;"Muy buena / ";27;40;59;950,9;0;347,1;11,9;0,65
26/02/2017;11:00;41;"Muy buena / ";24;76;68;951,3;0;238;10;0,57
26/02/2017;10:00;25;"Muy buena / ";23;314;72;952;0;242,3;8,4;0,28
26/02/2017;09:00;38;"Muy buena / ";22;113;91;952,6;0;119,6;5,7;0,75
26/02/2017;08:00;10;"Muy buena / ";20;136;86;952,6;0;29,8;4,1;0,24
26/02/2017;07:00;11;"Muy buena / ";;213;88;952;0;0,4;2,8;0,36
26/02/2017;06:00;9;"Muy buena / ";;297;86;951,6;0;0;3,1;0,09
26/02/2017;05:00;29;"Muy buena / ";;259;85;951,4;0;0;3,8;0,26
26/02/2017;04:00;30;"Muy buena / ";;280;84;951,5;0;0;4,3;0,23
26/02/2017;03:00;28;"Muy buena / ";;121;81;951,6;0;0;4,9;0,24
26/02/2017;02:00;;"Sin datos / ";;266;78;951,9;0;0;5,8;0,3
26/02/2017;01:00;27;"Muy buena / ";24;323;74;952,2;0;0;6,5;0,21
25/02/2017;24:00;24;"Muy buena / ";32;269;72;952,2;0;0;7;0,26
25/02/2017;23:00;10;"Muy buena / ";39;74;66;952,1;0;0;7,7;0,26
25/02/2017;22:00;5;"Muy buena / ";47;98;60;952;0;0;8,6;0,36
25/02/2017;21:00;8;"Muy buena / ";54;204;57;951,5;0;0;8,9;0,32
25/02/2017;20:00;21;"Muy buena / ";59;219;54;951;0;0;9,8;0,34
25/02/2017;19:00;36;"Muy buena / ";61;324;44;950,6;0;0,1;12,6;0,35
25/02/2017;18:00;61;"Buena / ";62;25;39;949,9;0;64,8;15,3;1,24
25/02/2017;17:00;83;"Buena / ";58;344;27;949,4;0;175,6;17,2;1,07
25/02/2017;16:00;84;"Buena / ";50;316;24;949,2;0;363,7;18,4;0,6
25/02/2017;15:00;80;"Buena / ";41;;;;0;530,1;;
25/02/2017;14:00;61;"Buena / ";35;;;;0;599,7;;
25/02/2017;13:00;42;"Muy buena / ";32;348;44;949,7;0;603,4;14,7;0,23
25/02/2017;12:00;39;"Muy buena / ";31;16;52;950,2;0;353;11,5;0,25
25/02/2017;11:00;45;"Muy buena / ";31;342;60;950,7;0;212,4;8,7;0,18
25/02/2017;10:00;29;"Muy buena / ";29;316;76;951;0;245,1;4,5;0,45
25/02/2017;09:00;21;"Muy buena / ";29;309;85;951,3;0;166,7;1,9;0,65
25/02/2017;08:00;11;"Muy buena / ";31;294;84;951,5;0;55;1,7;0,44
25/02/2017;07:00;34;"Muy buena / ";;80;91;951,6;0;0,4;1,1;0,59
25/02/2017;06:00;38;"Muy buena / ";;70;90;951,7;0;0;1,3;0,72
25/02/2017;05:00;34;"Muy buena / ";;304;87;951,7;0;0;2;0,26
25/02/2017;04:00;34;"Muy buena / ";;268;89;952;0;0;1,6;0,45
25/02/2017;03:00;33;"Muy buena / ";;258;90;952,4;0;0;1,6;0,77
25/02/2017;02:00;;"Sin datos / ";;241;88;952,9;0;0;2,8;0,46
25/02/2017;01:00;40;"Muy buena / ";62;307;86;953,4;0;0;4,2;0,3
24/02/2017;24:00;52;"Muy buena / ";63;295;85;953,6;0;0;4,7;0,64
24/02/2017;23:00;59;"Muy buena / ";63;1;83;953,7;0;0;5,1;0,53
24/02/2017;22:00;66;"Buena / ";65;34;82;953,6;0;0;5,4;0,9
24/02/2017;21:00;65;"Buena / ";65;10;80;953,6;0;0;5,6;1,39
24/02/2017;20:00;63;"Buena / ";66;13;79;953,3;0;0;5,7;1,47
24/02/2017;19:00;61;"Buena / ";66;17;78;953;0;0;6,1;2,48
24/02/2017;18:00;58;"Muy buena / ";67;17;74;952,2;0;31;6,5;2,18
24/02/2017;17:00;68;"Buena / ";69;18;71;951,5;0;138,3;7;2,84
24/02/2017;16:00;63;"Buena / ";69;11;81;951,3;0;129,4;6,5;2,46
24/02/2017;15:00;75;"Buena / ";69;9;67;950,8;0;186,9;8,2;2,15
24/02/2017;14:00;68;"Buena / ";68;23;73;950,9;0;170,3;7,4;2,39
24/02/2017;13:00;68;"Buena / ";68;5;70;950,9;0;173,5;8;2,47
24/02/2017;12:00;68;"Buena / ";64;10;76;950,8;0;224,1;7,5;2,51
24/02/2017;11:00;71;"Buena / ";59;358;76;950,7;0;180,5;7,7;2,11
24/02/2017;10:00;71;"Buena / ";55;357;76;950,6;0;136,6;7,2;1,88
24/02/2017;09:00;67;"Buena / ";53;350;80;950,3;0;94,9;6,9;1,42
24/02/2017;08:00;64;"Buena / ";51;5;89;949,9;0;12,9;6,6;1,85
24/02/2017;07:00;66;"Buena / ";;2;90;949,2;0;0;6,8;1,98
24/02/2017;06:00;67;"Buena / ";;352;88;948,7;0;0;7,2;1,8
24/02/2017;05:00;37;"Muy buena / ";;352;91;948,4;0;0;7,5;0,95
24/02/2017;04:00;28;"Muy buena / ";;333;85;948,2;0;0;7,8;0,47
24/02/2017;03:00;41;"Muy buena / ";;273;83;948,3;0;0;7,9;0,17
24/02/2017;02:00;;"Sin datos / ";;126;84;948,6;0;0;7,9;0,29
24/02/2017;01:00;45;"Muy buena / ";37;237;80;948,8;0;0;8;0,29
23/02/2017;24:00;48;"Muy buena / ";35;117;79;949;0;0;8,1;0,42
23/02/2017;23:00;49;"Muy buena / ";35;54;78;949,2;0;0;8;0,95
23/02/2017;22:00;52;"Muy buena / ";35;28;77;949,4;0;0;7,8;1,78
23/02/2017;21:00;43;"Muy buena / ";35;15;80;948,9;0;0;7,9;2,8
23/02/2017;20:00;34;"Muy buena / ";36;14;80;948,2;0;0;8,3;2,43
23/02/2017;19:00;20;"Muy buena / ";38;19;85;947,7;0;0;8,6;2,36
23/02/2017;18:00;23;"Muy buena / ";42;13;84;947,1;0;18,1;9,2;2,69
23/02/2017;17:00;27;"Muy buena / ";40;16;75;946;0;118,7;11,5;3,03
23/02/2017;16:00;35;"Muy buena / ";37;14;48;945,6;0;246,3;17,2;0,9
23/02/2017;15:00;48;"Muy buena / ";33;303;41;945,7;0;349,8;18,2;0,54
23/02/2017;14:00;50;"Muy buena / ";27;321;46;946,1;0;416,9;16,6;0,75
23/02/2017;13:00;51;"Muy buena / ";21;313;44;946,8;0;434,6;16,7;0,29
23/02/2017;12:00;53;"Muy buena / ";15;311;51;947,6;0;341,3;14,1;0,49
23/02/2017;11:00;48;"Muy buena / ";9;293;59;948,1;0;249,5;12,1;0,82
23/02/2017;10:00;10;"Muy buena / ";4;309;64;948,2;0;199,3;10,4;0,29
23/02/2017;09:00;4;"Muy buena / ";3;71;73;948,4;0;87,6;7,4;0,4
23/02/2017;08:00;2;"Muy buena / ";2;60;76;948,4;0;14;6,4;0,33
23/02/2017;07:00;1;"Muy buena / ";;62;76;948;0;0;6,2;0,4
23/02/2017;06:00;2;"Muy buena / ";;12;77;947,9;0;0;6,5;0,29
23/02/2017;05:00;2;"Muy buena / ";;36;73;948,1;0;0;6,9;0,15
23/02/2017;04:00;3;"Muy buena / ";;15;73;948,5;0;0;6,7;0,19
23/02/2017;03:00;4;"Muy buena / ";;45;73;948,9;0;0;6,9;0,21
23/02/2017;02:00;;"Sin datos / ";;42;72;949,3;0;0;7,1;0,23
23/02/2017;01:00;7;"Muy buena / ";13;23;71;949,7;0;0;7,4;0,28
22/02/2017;24:00;9;"Muy buena / ";15;22;68;950;0;0;8,2;0,19
22/02/2017;23:00;4;"Muy buena / ";17;19;68;950,2;0;0;8,3;0,24
22/02/2017;22:00;2;"Muy buena / ";19;11;67;950,4;0;0;9,3;0,16
22/02/2017;21:00;14;"Muy buena / ";22;335;66;950,5;0;0;9,7;0,19
22/02/2017;20:00;24;"Muy buena / ";23;293;65;950,6;0;0;10,6;0,28
22/02/2017;19:00;7;"Muy buena / ";21;249;69;950,7;0;0;12,1;0,43
22/02/2017;18:00;25;"Muy buena / ";22;266;58;950,7;0;36,1;14,7;1,25
22/02/2017;17:00;31;"Muy buena / ";20;295;51;950,6;0;157,2;17,2;0,52
22/02/2017;16:00;25;"Muy buena / ";17;306;51;950,8;0;297,3;17,3;0,3
22/02/2017;15:00;24;"Muy buena / ";15;62;55;950,9;0;448,7;16;0,35
22/02/2017;14:00;25;"Muy buena / ";14;70;65;951,2;0;550,9;13,3;0,56
22/02/2017;13:00;19;"Muy buena / ";13;74;74;951,9;0;574,8;10,4;1,08
22/02/2017;12:00;14;"Muy buena / ";13;49;76;952,9;0;400;9,8;0,37
22/02/2017;11:00;10;"Muy buena / ";15;15;85;954;0;200,8;7,4;0,19
22/02/2017;10:00;9;"Muy buena / ";17;276;95;954,2;0;102;5,3;0,69
22/02/2017;09:00;12;"Muy buena / ";18;298;97;954,2;0;60,8;4,7;0,25
22/02/2017;08:00;9;"Muy buena / ";19;108;98;953,9;0;14,3;4,6;0,62
22/02/2017;07:00;13;"Muy buena / ";;224;99;953,9;0;0;4,7;0,48
22/02/2017;06:00;16;"Muy buena / ";;202;99;954,1;0;0,1;4,8;0,83
22/02/2017;05:00;21;"Muy buena / ";;307;96;954,1;0;0;5,9;0,1
22/02/2017;04:00;26;"Muy buena / ";;305;97;954,4;0;0;6;0,14
22/02/2017;03:00;30;"Muy buena / ";;73;96;954,8;0;0;6,1;0,69
22/02/2017;02:00;;"Sin datos / ";;64;93;955,3;0;0;6,7;0,12
22/02/2017;01:00;33;"Muy buena / ";30;297;93;955,5;0;0;7,1;0,38
21/02/2017;24:00;40;"Muy buena / ";34;320;94;955,6;0;0;6,8;0,68
21/02/2017;23:00;35;"Muy buena / ";39;308;91;955,7;0;0;7,3;0,67
21/02/2017;22:00;28;"Muy buena / ";43;306;89;955,6;0;0;7,7;0,67
21/02/2017;21:00;15;"Muy buena / ";48;263;85;955,6;0;0;7,8;0,34
21/02/2017;20:00;14;"Muy buena / ";53;256;80;955,4;0;0;8,9;0,43
21/02/2017;19:00;38;"Muy buena / ";54;3;75;955,2;0;0;10,5;1,01
21/02/2017;18:00;52;"Muy buena / ";51;1;67;955;0;29,7;12,1;1,28
21/02/2017;17:00;58;"Muy buena / ";46;7;59;954,9;0;150,3;13,4;1,27
21/02/2017;16:00;70;"Buena / ";40;4;57;954,9;0;341,3;14;1,31
21/02/2017;15:00;69;"Buena / ";31;12;59;955,2;0;408,8;13,5;1,26
21/02/2017;14:00;66;"Buena / ";24;33;61;955,3;0;510;12,8;1,2
21/02/2017;13:00;57;"Muy buena / ";19;48;65;956,1;0;525,4;11,2;1,01
21/02/2017;12:00;21;"Muy buena / ";15;67;64;956,8;0;338,7;11;0,4
21/02/2017;11:00;14;"Muy buena / ";15;57;73;956,8;0;205,8;8,3;0,36
21/02/2017;10:00;11;"Muy buena / ";18;329;85;957,5;0;176,4;5;0,16
21/02/2017;09:00;9;"Muy buena / ";19;80;95;957,5;0;85,1;2,5;0,52
21/02/2017;08:00;3;"Muy buena / ";20;112;93;957,5;0;21,8;1,9;0,42
21/02/2017;07:00;10;"Muy buena / ";;86;96;957,2;0;0,1;1,6;0,23
21/02/2017;06:00;23;"Muy buena / ";;78;98;957,1;0;0;1,4;0,6
21/02/2017;05:00;26;"Muy buena / ";;81;93;957,1;0;0;2,1;0,83
21/02/2017;04:00;27;"Muy buena / ";;62;88;957,5;0;0;3,4;0,15
21/02/2017;03:00;32;"Muy buena / ";;245;90;957,8;0;0;3,2;0,55
21/02/2017;02:00;;"Sin datos / ";;257;91;958,3;0;0;3,6;0,44
21/02/2017;01:00;28;"Muy buena / ";51;257;91;958,6;0;0;4;0,28
20/02/2017;24:00;27;"Muy buena / ";54;242;91;958,6;0;0;4,7;0,69
20/02/2017;23:00;36;"Muy buena / ";58;251;87;958,6;0;0;6,3;0,63
20/02/2017;22:00;58;"Muy buena / ";64;24;84;958,6;0;0;7,5;0,88
20/02/2017;21:00;53;"Muy buena / ";68;42;80;958,5;0;0;7,7;1,81
20/02/2017;20:00;50;"Muy buena / ";72;42;77;958,1;0;0;8;1,83
20/02/2017;19:00;49;"Muy buena / ";76;37;74;957,8;0;0;8,7;1,52
20/02/2017;18:00;61;"Buena / ";77;39;67;957,4;0;41,1;10,1;1,95
20/02/2017;17:00;74;"Buena / ";74;47;61;957,2;0;204,5;11,1;2,43
20/02/2017;16:00;81;"Buena / ";72;47;60;957,1;0;366;11,4;2,59
20/02/2017;15:00;86;"Buena / ";68;46;58;956,9;0;490,8;11,6;2,07
20/02/2017;14:00;88;"Buena / ";64;48;58;957;0;513;11,5;1,79
20/02/2017;13:00;86;"Buena / ";63;42;61;957,7;0;486,4;10,7;1,47
20/02/2017;12:00;82;"Buena / ";61;22;64;958,6;0;253,3;10;1,06
20/02/2017;11:00;59;"Muy buena / ";62;33;72;959,1;0;168,7;8,9;0,93
20/02/2017;10:00;39;"Muy buena / ";64;356;80;959,2;0;123,9;8,2;0,7
20/02/2017;09:00;51;"Muy buena / ";67;358;82;959,1;0;65,1;7,7;0,6
20/02/2017;08:00;49;"Muy buena / ";70;329;84;958,8;0;17,3;7,4;0,79
20/02/2017;07:00;61;"Buena / ";;12;86;958,6;0;0;7,4;0,99
20/02/2017;06:00;75;"Buena / ";;24;85;958,3;0;0;7,4;1,19
20/02/2017;05:00;75;"Buena / ";;1;83;958,3;0;0,1;7,6;0,79
20/02/2017;04:00;83;"Buena / ";;4;82;958,3;0;0,1;7,7;0,97
20/02/2017;03:00;78;"Buena / ";;5;83;958,9;0;0;7,6;0,94
20/02/2017;02:00;;"Sin datos / ";;8;83;959,2;0;0;7,6;0,94
20/02/2017;01:00;59;"Muy buena / ";48;4;86;959,3;0;0;7,5;1,11
19/02/2017;24:00;54;"Muy buena / ";50;1;84;959,6;0;0;7,6;0,48
19/02/2017;23:00;35;"Muy buena / ";53;265;86;959,6;0;0;7,1;0,35
19/02/2017;22:00;39;"Muy buena / ";57;213;86;959,2;0;0;6,9;0,92
19/02/2017;21:00;37;"Muy buena / ";62;297;84;959,1;0;0;7,8;0,6
19/02/2017;20:00;46;"Muy buena / ";68;11;83;958,9;0;0;8,3;0,73
19/02/2017;19:00;61;"Buena / ";73;16;82;958,8;0;0;8,7;1,71
19/02/2017;18:00;67;"Buena / ";75;9;80;958,4;0;16;9,2;1,5
19/02/2017;17:00;65;"Buena / ";75;15;81;958,1;0;61,5;9,2;1,9
19/02/2017;16:00;73;"Buena / ";76;28;78;958,1;0;90,1;9,7;2,82
19/02/2017;15:00;70;"Buena / ";74;15;69;957,7;0;265;11,1;2,5
19/02/2017;14:00;78;"Buena / ";73;18;62;957,6;0;310,7;11,9;2,34
19/02/2017;13:00;83;"Buena / ";73;24;63;957,7;0;398,9;11,8;2,01
19/02/2017;12:00;83;"Buena / ";71;25;63;958,1;0;328,2;11,9;1,3
19/02/2017;11:00;80;"Buena / ";70;27;71;958,1;0;200,3;10,8;1,05
19/02/2017;10:00;69;"Buena / ";69;18;82;958,5;0;159,7;9,4;0,8
19/02/2017;09:00;68;"Buena / ";69;343;89;958,2;0;63,5;8,4;0,89
19/02/2017;08:00;62;"Buena / ";69;21;93;957,6;0;8;8;0,9
19/02/2017;07:00;64;"Buena / ";;23;92;956,9;0;0;7,8;1,08
19/02/2017;06:00;71;"Buena / ";;24;91;956,4;0;0;7,9;1,35
19/02/2017;05:00;68;"Buena / ";;26;89;955,8;0;0;7,9;1,3
19/02/2017;04:00;75;"Buena / ";;25;89;955,2;0;0;7,9;1,21
19/02/2017;03:00;74;"Buena / ";;23;87;954,8;0;0;8;1,18
19/02/2017;02:00;;"Sin datos / ";;2;86;954,5;0;0;7,9;1,01
19/02/2017;01:00;65;"Buena / ";66;350;85;954,2;0;0;7,9;0,8
18/02/2017;24:00;63;"Buena / ";69;343;85;954;0;0;7,9;0,67
18/02/2017;23:00;54;"Muy buena / ";69;4;85;953,7;0;0;7,7;0,89
18/02/2017;22:00;65;"Buena / ";70;16;87;953,5;0;0;7,7;1,58
18/02/2017;21:00;71;"Buena / ";66;13;85;953,1;0;0;8;2,01
18/02/2017;20:00;63;"Buena / ";58;14;84;952,8;0;0;8,4;1,73
18/02/2017;19:00;59;"Muy buena / ";51;18;81;952,4;0;0;8,7;2
18/02/2017;18:00;86;"Buena / ";45;5;77;951,9;0;7,4;9,2;2,32
18/02/2017;17:00;86;"Buena / ";35;354;71;951,2;0;77,3;10,2;2,37
18/02/2017;16:00;70;"Buena / ";25;12;65;950,6;0;279,6;11,8;3,2
18/02/2017;15:00;62;"Buena / ";16;21;55;950,5;0;393,3;13,8;1,86
18/02/2017;14:00;28;"Muy buena / ";9;309;49;950,6;0;520,4;14,6;0,46
18/02/2017;13:00;12;"Muy buena / ";6;331;58;951,5;0;439,4;12;0,4
18/02/2017;12:00;8;"Muy buena / ";5;304;64;952;0;369;10,3;0,2
18/02/2017;11:00;9;"Muy buena / ";5;350;73;952,5;0;202;7,3;0,16
18/02/2017;10:00;5;"Muy buena / ";6;50;88;953,2;0;170,1;3,6;0,32
18/02/2017;09:00;4;"Muy buena / ";6;284;96;953,2;0;83,6;1,4;0,24
18/02/2017;08:00;3;"Muy buena / ";6;244;98;953,1;0;18,2;0,7;0,53
18/02/2017;07:00;2;"Muy buena / ";;281;93;952,9;0;0;1,1;0,3
18/02/2017;06:00;3;"Muy buena / ";;354;91;953,3;0;0;2,5;0,05
18/02/2017;05:00;5;"Muy buena / ";;256;93;953,5;0;0;2,6;0,74
18/02/2017;04:00;7;"Muy buena / ";;59;88;953,5;0;0;3,5;0,37
18/02/2017;03:00;17;"Muy buena / ";;278;88;954,3;0;0;4,1;0,29
18/02/2017;02:00;;"Sin datos / ";;270;85;954,8;0;0;4,5;0,28
18/02/2017;01:00;16;"Muy buena / ";24;2;79;955,3;0;0;5,7;0,12
17/02/2017;24:00;29;"Muy buena / ";29;263;81;955,8;0;0;5,5;0,25
17/02/2017;23:00;13;"Muy buena / ";32;301;76;956;0;0;6,7;0,3
17/02/2017;22:00;9;"Muy buena / ";37;23;70;956,1;0;0;8,1;0,18
17/02/2017;21:00;29;"Muy buena / ";39;305;68;956,1;0;0;8,9;0,36
17/02/2017;20:00;23;"Muy buena / ";39;267;64;956,1;0;0;9,8;0,42
17/02/2017;19:00;22;"Muy buena / ";40;186;63;956;0;0;10,9;1,21
17/02/2017;18:00;49;"Muy buena / ";39;245;54;955,8;0;43,2;13,3;1,41
17/02/2017;17:00;55;"Muy buena / ";34;285;51;955,7;0;197,1;14,9;1,06
17/02/2017;16:00;58;"Muy buena / ";28;289;51;955,9;0;359,6;14,9;0,91
17/02/2017;15:00;49;"Muy buena / ";21;307;57;956,2;0;479,8;14,4;0,73
17/02/2017;14:00;29;"Muy buena / ";15;334;60;956,7;0;538,8;13,7;0,49
17/02/2017;13:00;24;"Muy buena / ";12;67;68;957,5;0;539,7;11,8;0,63
17/02/2017;12:00;31;"Muy buena / ";9;45;74;958,3;0;361,2;10,1;0,49
17/02/2017;11:00;20;"Muy buena / ";6;310;78;959;0;245,9;8,8;0,44
17/02/2017;10:00;7;"Muy buena / ";5;59;88;959,6;0;161,1;4,7;0,45
17/02/2017;09:00;5;"Muy buena / ";5;80;96;959,5;0;73,1;2,4;0,66
17/02/2017;08:00;3;"Muy buena / ";5;87;97;959,4;0;23,1;2,2;0,54
17/02/2017;07:00;1;"Muy buena / ";;90;97;959,2;0;0;2,2;0,36
17/02/2017;06:00;2;"Muy buena / ";;330;95;959,2;0;0;1,9;0,09
17/02/2017;05:00;2;"Muy buena / ";;306;95;959,4;0;0;2,3;0,12
17/02/2017;04:00;6;"Muy buena / ";;291;92;959,6;0;0;3,5;0,29
17/02/2017;03:00;15;"Muy buena / ";;356;86;959,9;0;0;5;0,14
17/02/2017;02:00;;"Sin datos / ";;303;89;960;0;0;5,1;0,26
17/02/2017;01:00;19;"Muy buena / ";11;308;89;960,4;0;0;5,2;0,24
16/02/2017;24:00;24;"Muy buena / ";15;284;84;960,6;0;0;6,1;0,43
16/02/2017;23:00;21;"Muy buena / ";19;328;85;961;0;0;6,3;0,32
16/02/2017;22:00;8;"Muy buena / ";22;297;82;961,1;0;0;7,6;0,31
16/02/2017;21:00;3;"Muy buena / ";28;317;79;961,1;0;0;8,6;0,38
16/02/2017;20:00;5;"Muy buena / ";33;57;75;961,1;0;0;9,8;0,32
16/02/2017;19:00;5;"Muy buena / ";38;288;75;960,9;0;0;10,7;0,39
16/02/2017;18:00;21;"Muy buena / ";42;280;69;960,5;0;30,4;12;0,91
16/02/2017;17:00;39;"Muy buena / ";40;277;67;960,1;0;175,3;12,5;1,81
16/02/2017;16:00;46;"Muy buena / ";36;304;66;959,8;0;337,8;12,8;1,56
16/02/2017;15:00;50;"Muy buena / ";30;312;66;959,8;0;463,5;12,8;1,47
16/02/2017;14:00;53;"Muy buena / ";24;296;69;959,9;0;519,9;12,2;1,74
16/02/2017;13:00;44;"Muy buena / ";18;308;74;960,7;0;436,5;10,8;2,28
16/02/2017;12:00;45;"Muy buena / ";13;313;73;961,1;0;351,3;10,9;1,44
16/02/2017;11:00;36;"Muy buena / ";8;298;77;961,6;0;148,7;9,9;0,98
16/02/2017;10:00;9;"Muy buena / ";4;291;81;961,9;0;165,7;8,2;0,61
16/02/2017;09:00;3;"Muy buena / ";4;320;83;962,1;0;98,1;6,7;0,29
16/02/2017;08:00;1;"Muy buena / ";4;341;89;961,9;0;20,5;5,3;0,41
