Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA
31/07/2017;16:00;1;8;Muy buena / Oso ona;10;50;"Muy buena / ";44;7;Muy buena / Oso ona;1;Muy buena / Oso ona;13;Muy buena / Oso ona
31/07/2017;15:00;1;9;Muy buena / Oso ona;11;50;"Muy buena / ";41;4;Muy buena / Oso ona;1;Muy buena / Oso ona;10;Muy buena / Oso ona
31/07/2017;14:00;1;6;Muy buena / Oso ona;8;49;"Muy buena / ";37;9;Muy buena / Oso ona;1;Muy buena / Oso ona;7;Muy buena / Oso ona
31/07/2017;13:00;1;8;Muy buena / Oso ona;10;44;"Muy buena / ";34;10;Muy buena / Oso ona;1;Muy buena / Oso ona;7;Muy buena / Oso ona
31/07/2017;12:00;1;4;Muy buena / Oso ona;6;46;"Muy buena / ";30;2;Muy buena / Oso ona;0;Muy buena / Oso ona;5;Muy buena / Oso ona
31/07/2017;11:00;1;6;Muy buena / Oso ona;8;40;"Muy buena / ";27;2;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona
31/07/2017;10:00;1;6;Muy buena / Oso ona;7;37;"Muy buena / ";25;2;Muy buena / Oso ona;1;Muy buena / Oso ona;5;Muy buena / Oso ona
31/07/2017;09:00;1;5;Muy buena / Oso ona;6;33;"Muy buena / ";22;6;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona
31/07/2017;08:00;1;7;Muy buena / Oso ona;9;26;"Muy buena / ";22;12;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona
31/07/2017;07:00;1;7;Muy buena / Oso ona;9;22;"Muy buena / ";21;9;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona
31/07/2017;06:00;0;6;Muy buena / Oso ona;7;20;"Muy buena / ";21;7;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona
31/07/2017;05:00;0;6;Muy buena / Oso ona;6;17;"Muy buena / ";24;6;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona
31/07/2017;04:00;1;6;Muy buena / Oso ona;7;19;"Muy buena / ";29;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
31/07/2017;03:00;1;6;Muy buena / Oso ona;8;22;"Muy buena / ";34;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
31/07/2017;02:00;1;6;Muy buena / Oso ona;8;19;"Muy buena / ";39;11;Muy buena / Oso ona;2;Muy buena / Oso ona;5;Muy buena / Oso ona
31/07/2017;01:00;1;6;Muy buena / Oso ona;8;27;"Muy buena / ";45;14;Muy buena / Oso ona;3;Muy buena / Oso ona;5;Muy buena / Oso ona
30/07/2017;24:00;0;7;Muy buena / Oso ona;7;;"Sin datos / ";51;12;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona
30/07/2017;23:00;0;6;Muy buena / Oso ona;6;36;"Muy buena / ";51;9;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona
30/07/2017;22:00;0;6;Muy buena / Oso ona;6;41;"Muy buena / ";52;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
30/07/2017;21:00;0;6;Muy buena / Oso ona;6;46;"Muy buena / ";53;9;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona
30/07/2017;20:00;0;6;Muy buena / Oso ona;6;47;"Muy buena / ";54;10;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona
30/07/2017;19:00;0;5;Muy buena / Oso ona;5;54;"Muy buena / ";54;16;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona
30/07/2017;18:00;0;4;Muy buena / Oso ona;4;56;"Muy buena / ";52;16;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona
30/07/2017;17:00;0;3;Muy buena / Oso ona;3;59;"Muy buena / ";50;11;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona
30/07/2017;16:00;0;2;Muy buena / Oso ona;2;57;"Muy buena / ";45;10;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona
30/07/2017;15:00;0;2;Muy buena / Oso ona;2;56;"Muy buena / ";39;14;Muy buena / Oso ona;2;Muy buena / Oso ona;6;Muy buena / Oso ona
30/07/2017;14:00;0;2;Muy buena / Oso ona;3;51;"Muy buena / ";33;21;Muy buena / Oso ona;3;Muy buena / Oso ona;8;Muy buena / Oso ona
30/07/2017;13:00;1;6;Muy buena / Oso ona;8;49;"Muy buena / ";27;12;Muy buena / Oso ona;1;Muy buena / Oso ona;10;Muy buena / Oso ona
30/07/2017;12:00;1;4;Muy buena / Oso ona;6;48;"Muy buena / ";22;17;Muy buena / Oso ona;0;Muy buena / Oso ona;6;Muy buena / Oso ona
30/07/2017;11:00;1;6;Muy buena / Oso ona;8;43;"Muy buena / ";17;5;Muy buena / Oso ona;1;Muy buena / Oso ona;6;Muy buena / Oso ona
30/07/2017;10:00;3;10;Muy buena / Oso ona;15;36;"Muy buena / ";13;6;Muy buena / Oso ona;3;Muy buena / Oso ona;7;Muy buena / Oso ona
30/07/2017;09:00;10;22;Muy buena / Oso ona;37;17;"Muy buena / ";10;16;Muy buena / Oso ona;11;Muy buena / Oso ona;7;Muy buena / Oso ona
30/07/2017;08:00;8;18;Muy buena / Oso ona;30;10;"Muy buena / ";10;14;Muy buena / Oso ona;11;Muy buena / Oso ona;6;Muy buena / Oso ona
30/07/2017;07:00;4;14;Muy buena / Oso ona;20;8;"Muy buena / ";10;11;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona
30/07/2017;06:00;2;15;Muy buena / Oso ona;18;5;"Muy buena / ";10;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
30/07/2017;05:00;1;12;Muy buena / Oso ona;14;8;"Muy buena / ";15;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
30/07/2017;04:00;1;9;Muy buena / Oso ona;11;9;"Muy buena / ";20;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
30/07/2017;03:00;1;10;Muy buena / Oso ona;12;10;"Muy buena / ";28;12;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona
30/07/2017;02:00;1;12;Muy buena / Oso ona;14;12;"Muy buena / ";38;12;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona
30/07/2017;01:00;1;12;Muy buena / Oso ona;13;15;"Muy buena / ";48;16;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona
29/07/2017;24:00;0;12;Muy buena / Oso ona;13;;"Sin datos / ";58;18;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona
29/07/2017;23:00;0;14;Muy buena / Oso ona;14;25;"Muy buena / ";61;18;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
29/07/2017;22:00;0;15;Muy buena / Oso ona;15;35;"Muy buena / ";64;20;Muy buena / Oso ona;9;Muy buena / Oso ona;8;Muy buena / Oso ona
29/07/2017;21:00;0;16;Muy buena / Oso ona;16;41;"Muy buena / ";69;22;Muy buena / Oso ona;8;Muy buena / Oso ona;10;Muy buena / Oso ona
29/07/2017;20:00;0;11;Muy buena / Oso ona;11;57;"Muy buena / ";74;17;Muy buena / Oso ona;5;Muy buena / Oso ona;13;Muy buena / Oso ona
29/07/2017;19:00;0;9;Muy buena / Oso ona;9;68;"Buena / ";77;15;Muy buena / Oso ona;6;Muy buena / Oso ona;12;Muy buena / Oso ona
29/07/2017;18:00;0;7;Muy buena / Oso ona;7;73;"Buena / ";78;11;Muy buena / Oso ona;3;Muy buena / Oso ona;14;Muy buena / Oso ona
29/07/2017;17:00;1;7;Muy buena / Oso ona;8;74;"Buena / ";74;14;Muy buena / Oso ona;5;Muy buena / Oso ona;18;Muy buena / Oso ona
29/07/2017;16:00;0;8;Muy buena / Oso ona;9;79;"Buena / ";70;15;Muy buena / Oso ona;5;Muy buena / Oso ona;22;Muy buena / Oso ona
29/07/2017;15:00;1;12;Muy buena / Oso ona;13;82;"Buena / ";63;26;Muy buena / Oso ona;7;Muy buena / Oso ona;26;Muy buena / Oso ona
29/07/2017;14:00;1;15;Muy buena / Oso ona;17;75;"Buena / ";55;28;Muy buena / Oso ona;7;Muy buena / Oso ona;28;Muy buena / Oso ona
29/07/2017;13:00;1;13;Muy buena / Oso ona;15;80;"Buena / ";47;11;Muy buena / Oso ona;5;Muy buena / Oso ona;25;Muy buena / Oso ona
29/07/2017;12:00;0;6;Muy buena / Oso ona;6;88;"Buena / ";38;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;7;Muy buena / Oso ona
29/07/2017;11:00;0;7;Muy buena / Oso ona;8;69;"Buena / ";28;;Sin datos / Daturik gabe;9;Muy buena / Oso ona;7;Muy buena / Oso ona
29/07/2017;10:00;4;14;Muy buena / Oso ona;20;47;"Muy buena / ";20;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;8;Muy buena / Oso ona
29/07/2017;09:00;2;8;Muy buena / Oso ona;11;37;"Muy buena / ";16;;Sin datos / Daturik gabe;9;Muy buena / Oso ona;5;Muy buena / Oso ona
29/07/2017;08:00;3;9;Muy buena / Oso ona;13;23;"Muy buena / ";13;;Sin datos / Daturik gabe;10;Muy buena / Oso ona;5;Muy buena / Oso ona
29/07/2017;07:00;3;10;Muy buena / Oso ona;14;17;"Muy buena / ";11;19;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
29/07/2017;06:00;1;9;Muy buena / Oso ona;11;12;"Muy buena / ";10;18;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
29/07/2017;05:00;1;8;Muy buena / Oso ona;10;9;"Muy buena / ";13;16;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
29/07/2017;04:00;1;8;Muy buena / Oso ona;10;7;"Muy buena / ";18;18;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
29/07/2017;03:00;1;8;Muy buena / Oso ona;10;9;"Muy buena / ";25;15;Muy buena / Oso ona;13;Muy buena / Oso ona;5;Muy buena / Oso ona
29/07/2017;02:00;1;8;Muy buena / Oso ona;10;11;"Muy buena / ";34;12;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona
29/07/2017;01:00;1;9;Muy buena / Oso ona;11;13;"Muy buena / ";42;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
28/07/2017;24:00;1;11;Muy buena / Oso ona;13;;"Sin datos / ";51;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
28/07/2017;23:00;1;11;Muy buena / Oso ona;13;16;"Muy buena / ";52;17;Muy buena / Oso ona;14;Muy buena / Oso ona;6;Muy buena / Oso ona
28/07/2017;22:00;1;12;Muy buena / Oso ona;13;27;"Muy buena / ";54;19;Muy buena / Oso ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
28/07/2017;21:00;0;13;Muy buena / Oso ona;13;39;"Muy buena / ";58;22;Muy buena / Oso ona;11;Muy buena / Oso ona;10;Muy buena / Oso ona
28/07/2017;20:00;0;10;Muy buena / Oso ona;10;52;"Muy buena / ";59;24;Muy buena / Oso ona;13;Muy buena / Oso ona;14;Muy buena / Oso ona
28/07/2017;19:00;0;9;Muy buena / Oso ona;9;59;"Muy buena / ";58;24;Muy buena / Oso ona;10;Muy buena / Oso ona;14;Muy buena / Oso ona
28/07/2017;18:00;0;7;Muy buena / Oso ona;8;64;"Buena / ";55;27;Muy buena / Oso ona;8;Muy buena / Oso ona;10;Muy buena / Oso ona
28/07/2017;17:00;0;7;Muy buena / Oso ona;7;65;"Buena / ";51;31;Muy buena / Oso ona;10;Muy buena / Oso ona;14;Muy buena / Oso ona
28/07/2017;16:00;2;13;Muy buena / Oso ona;16;61;"Buena / ";46;24;Muy buena / Oso ona;11;Muy buena / Oso ona;29;Muy buena / Oso ona
28/07/2017;15:00;1;10;Muy buena / Oso ona;12;65;"Buena / ";41;16;Muy buena / Oso ona;9;Muy buena / Oso ona;13;Muy buena / Oso ona
28/07/2017;14:00;1;8;Muy buena / Oso ona;10;58;"Muy buena / ";36;8;Muy buena / Oso ona;6;Muy buena / Oso ona;6;Muy buena / Oso ona
28/07/2017;13:00;1;8;Muy buena / Oso ona;10;49;"Muy buena / ";32;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
28/07/2017;12:00;2;10;Muy buena / Oso ona;12;40;"Muy buena / ";31;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
28/07/2017;11:00;2;11;Muy buena / Oso ona;14;35;"Muy buena / ";30;4;Muy buena / Oso ona;2;Muy buena / Oso ona;5;Muy buena / Oso ona
28/07/2017;10:00;1;10;Muy buena / Oso ona;12;34;"Muy buena / ";30;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
28/07/2017;09:00;1;11;Muy buena / Oso ona;13;29;"Muy buena / ";30;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;6;Muy buena / Oso ona
28/07/2017;08:00;4;23;Muy buena / Oso ona;28;17;"Muy buena / ";32;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
28/07/2017;07:00;1;9;Muy buena / Oso ona;11;27;"Muy buena / ";34;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
28/07/2017;06:00;1;8;Muy buena / Oso ona;9;28;"Muy buena / ";35;2;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona
28/07/2017;05:00;0;6;Muy buena / Oso ona;6;34;"Muy buena / ";39;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
28/07/2017;04:00;0;5;Muy buena / Oso ona;5;32;"Muy buena / ";43;3;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona
28/07/2017;03:00;0;4;Muy buena / Oso ona;4;36;"Muy buena / ";46;7;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona
28/07/2017;02:00;0;4;Muy buena / Oso ona;4;38;"Muy buena / ";50;16;Muy buena / Oso ona;0;Muy buena / Oso ona;5;Muy buena / Oso ona
28/07/2017;01:00;0;4;Muy buena / Oso ona;4;44;"Muy buena / ";53;13;Muy buena / Oso ona;0;Muy buena / Oso ona;5;Muy buena / Oso ona
27/07/2017;24:00;0;3;Muy buena / Oso ona;3;;"Sin datos / ";55;13;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona
27/07/2017;23:00;0;4;Muy buena / Oso ona;4;47;"Muy buena / ";56;5;Muy buena / Oso ona;4;Muy buena / Oso ona;6;Muy buena / Oso ona
27/07/2017;22:00;0;4;Muy buena / Oso ona;4;50;"Muy buena / ";60;8;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona
27/07/2017;21:00;0;6;Muy buena / Oso ona;6;55;"Muy buena / ";65;12;Muy buena / Oso ona;7;Muy buena / Oso ona;6;Muy buena / Oso ona
27/07/2017;20:00;0;5;Muy buena / Oso ona;5;54;"Muy buena / ";70;13;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona
27/07/2017;19:00;1;5;Muy buena / Oso ona;6;56;"Muy buena / ";73;18;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona
27/07/2017;18:00;1;4;Muy buena / Oso ona;5;58;"Muy buena / ";73;16;Muy buena / Oso ona;2;Muy buena / Oso ona;6;Muy buena / Oso ona
27/07/2017;17:00;1;4;Muy buena / Oso ona;5;59;"Muy buena / ";71;15;Muy buena / Oso ona;4;Muy buena / Oso ona;6;Muy buena / Oso ona
27/07/2017;16:00;0;4;Muy buena / Oso ona;4;63;"Buena / ";66;25;Muy buena / Oso ona;8;Muy buena / Oso ona;6;Muy buena / Oso ona
27/07/2017;15:00;0;6;Muy buena / Oso ona;6;82;"Buena / ";60;34;Muy buena / Oso ona;12;Muy buena / Oso ona;7;Muy buena / Oso ona
27/07/2017;14:00;0;6;Muy buena / Oso ona;6;96;"Buena / ";52;38;Muy buena / Oso ona;13;Muy buena / Oso ona;8;Muy buena / Oso ona
27/07/2017;13:00;0;8;Muy buena / Oso ona;8;89;"Buena / ";42;25;Muy buena / Oso ona;11;Muy buena / Oso ona;10;Muy buena / Oso ona
27/07/2017;12:00;0;10;Muy buena / Oso ona;11;79;"Buena / ";34;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;9;Muy buena / Oso ona
27/07/2017;11:00;2;12;Muy buena / Oso ona;15;59;"Muy buena / ";26;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;7;Muy buena / Oso ona
27/07/2017;10:00;4;11;Muy buena / Oso ona;17;40;"Muy buena / ";20;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;6;Muy buena / Oso ona
27/07/2017;09:00;5;12;Muy buena / Oso ona;20;21;"Muy buena / ";16;26;Muy buena / Oso ona;18;Muy buena / Oso ona;5;Muy buena / Oso ona
27/07/2017;08:00;3;13;Muy buena / Oso ona;17;17;"Muy buena / ";15;29;Muy buena / Oso ona;18;Muy buena / Oso ona;5;Muy buena / Oso ona
27/07/2017;07:00;2;14;Muy buena / Oso ona;16;14;"Muy buena / ";14;30;Muy buena / Oso ona;20;Muy buena / Oso ona;5;Muy buena / Oso ona
27/07/2017;06:00;1;9;Muy buena / Oso ona;11;18;"Muy buena / ";15;30;Muy buena / Oso ona;16;Muy buena / Oso ona;5;Muy buena / Oso ona
27/07/2017;05:00;1;9;Muy buena / Oso ona;11;20;"Muy buena / ";18;37;Muy buena / Oso ona;22;Muy buena / Oso ona;6;Muy buena / Oso ona
27/07/2017;04:00;1;14;Muy buena / Oso ona;16;20;"Muy buena / ";22;33;Muy buena / Oso ona;26;Buena / Ona;5;Muy buena / Oso ona
27/07/2017;03:00;1;10;Muy buena / Oso ona;12;9;"Muy buena / ";29;28;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
27/07/2017;02:00;1;10;Muy buena / Oso ona;12;8;"Muy buena / ";38;29;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
27/07/2017;01:00;1;8;Muy buena / Oso ona;10;12;"Muy buena / ";48;33;Muy buena / Oso ona;;Sin datos / Daturik gabe;6;Muy buena / Oso ona
26/07/2017;24:00;1;9;Muy buena / Oso ona;11;;"Sin datos / ";59;31;Muy buena / Oso ona;;Sin datos / Daturik gabe;6;Muy buena / Oso ona
26/07/2017;23:00;0;11;Muy buena / Oso ona;11;26;"Muy buena / ";62;32;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
26/07/2017;22:00;0;12;Muy buena / Oso ona;12;37;"Muy buena / ";65;35;Muy buena / Oso ona;26;Buena / Ona;9;Muy buena / Oso ona
26/07/2017;21:00;0;16;Muy buena / Oso ona;16;47;"Muy buena / ";71;40;Muy buena / Oso ona;19;Muy buena / Oso ona;14;Muy buena / Oso ona
26/07/2017;20:00;0;15;Muy buena / Oso ona;15;58;"Muy buena / ";74;37;Muy buena / Oso ona;18;Muy buena / Oso ona;22;Muy buena / Oso ona
26/07/2017;19:00;1;17;Muy buena / Oso ona;19;65;"Buena / ";74;30;Muy buena / Oso ona;15;Muy buena / Oso ona;32;Muy buena / Oso ona
26/07/2017;18:00;1;11;Muy buena / Oso ona;13;70;"Buena / ";73;25;Muy buena / Oso ona;13;Muy buena / Oso ona;25;Muy buena / Oso ona
26/07/2017;17:00;1;8;Muy buena / Oso ona;10;74;"Buena / ";69;24;Muy buena / Oso ona;10;Muy buena / Oso ona;19;Muy buena / Oso ona
26/07/2017;16:00;0;7;Muy buena / Oso ona;8;82;"Buena / ";62;20;Muy buena / Oso ona;6;Muy buena / Oso ona;15;Muy buena / Oso ona
26/07/2017;15:00;0;6;Muy buena / Oso ona;6;84;"Buena / ";54;33;Muy buena / Oso ona;4;Muy buena / Oso ona;14;Muy buena / Oso ona
26/07/2017;14:00;0;10;Muy buena / Oso ona;10;85;"Buena / ";45;27;Muy buena / Oso ona;8;Muy buena / Oso ona;16;Muy buena / Oso ona
26/07/2017;13:00;0;6;Muy buena / Oso ona;6;73;"Buena / ";35;9;Muy buena / Oso ona;5;Muy buena / Oso ona;6;Muy buena / Oso ona
26/07/2017;12:00;0;5;Muy buena / Oso ona;5;59;"Muy buena / ";26;4;Muy buena / Oso ona;1;Muy buena / Oso ona;5;Muy buena / Oso ona
26/07/2017;11:00;1;7;Muy buena / Oso ona;8;54;"Muy buena / ";19;;Sin datos / Daturik gabe;5;Muy buena / Oso ona;5;Muy buena / Oso ona
26/07/2017;10:00;3;13;Muy buena / Oso ona;18;40;"Muy buena / ";13;;Sin datos / Daturik gabe;7;Muy buena / Oso ona;5;Muy buena / Oso ona
26/07/2017;09:00;12;20;Muy buena / Oso ona;39;20;"Muy buena / ";9;;Sin datos / Daturik gabe;7;Muy buena / Oso ona;6;Muy buena / Oso ona
26/07/2017;08:00;6;13;Muy buena / Oso ona;23;15;"Muy buena / ";8;14;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
26/07/2017;07:00;4;15;Muy buena / Oso ona;21;10;"Muy buena / ";7;14;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona
26/07/2017;06:00;3;13;Muy buena / Oso ona;18;6;"Muy buena / ";7;12;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
26/07/2017;05:00;1;9;Muy buena / Oso ona;11;5;"Muy buena / ";9;11;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
26/07/2017;04:00;1;9;Muy buena / Oso ona;11;5;"Muy buena / ";12;13;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
26/07/2017;03:00;1;6;Muy buena / Oso ona;8;6;"Muy buena / ";19;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
26/07/2017;02:00;1;6;Muy buena / Oso ona;8;7;"Muy buena / ";28;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
26/07/2017;01:00;1;7;Muy buena / Oso ona;9;10;"Muy buena / ";37;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
25/07/2017;24:00;1;7;Muy buena / Oso ona;9;;"Sin datos / ";46;9;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;23:00;1;9;Muy buena / Oso ona;10;15;"Muy buena / ";48;11;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;22:00;1;9;Muy buena / Oso ona;10;20;"Muy buena / ";50;16;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;21:00;0;11;Muy buena / Oso ona;12;26;"Muy buena / ";56;18;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
25/07/2017;20:00;0;9;Muy buena / Oso ona;9;46;"Muy buena / ";60;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
25/07/2017;19:00;0;4;Muy buena / Oso ona;4;60;"Muy buena / ";62;14;Muy buena / Oso ona;0;Muy buena / Oso ona;5;Muy buena / Oso ona
25/07/2017;18:00;0;4;Muy buena / Oso ona;4;62;"Buena / ";61;15;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;17:00;0;4;Muy buena / Oso ona;4;62;"Buena / ";59;14;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;16:00;0;3;Muy buena / Oso ona;3;63;"Buena / ";55;14;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;15:00;0;3;Muy buena / Oso ona;3;64;"Buena / ";49;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
25/07/2017;14:00;0;5;Muy buena / Oso ona;5;64;"Buena / ";43;3;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;13:00;0;5;Muy buena / Oso ona;5;58;"Muy buena / ";37;10;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;12:00;0;6;Muy buena / Oso ona;6;59;"Muy buena / ";32;8;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;11:00;1;6;Muy buena / Oso ona;7;56;"Muy buena / ";28;4;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;10:00;1;9;Muy buena / Oso ona;11;46;"Muy buena / ";23;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
25/07/2017;09:00;5;17;Muy buena / Oso ona;24;27;"Muy buena / ";21;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
25/07/2017;08:00;2;14;Muy buena / Oso ona;17;19;"Muy buena / ";21;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
25/07/2017;07:00;2;9;Muy buena / Oso ona;12;16;"Muy buena / ";21;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
25/07/2017;06:00;1;11;Muy buena / Oso ona;14;16;"Muy buena / ";22;9;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;05:00;1;7;Muy buena / Oso ona;9;20;"Muy buena / ";24;9;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;04:00;1;7;Muy buena / Oso ona;9;22;"Muy buena / ";27;9;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;03:00;1;7;Muy buena / Oso ona;8;21;"Muy buena / ";30;8;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona
25/07/2017;02:00;1;6;Muy buena / Oso ona;7;23;"Muy buena / ";34;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
25/07/2017;01:00;1;6;Muy buena / Oso ona;7;28;"Muy buena / ";37;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
24/07/2017;24:00;1;5;Muy buena / Oso ona;7;;"Sin datos / ";38;8;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona
24/07/2017;23:00;1;9;Muy buena / Oso ona;10;25;"Muy buena / ";37;4;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona
24/07/2017;22:00;1;9;Muy buena / Oso ona;11;32;"Muy buena / ";38;11;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
24/07/2017;21:00;0;8;Muy buena / Oso ona;8;37;"Muy buena / ";39;15;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona
24/07/2017;20:00;0;8;Muy buena / Oso ona;9;41;"Muy buena / ";39;4;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona
