Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);Ortoxileno (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;Tolueno (µg/m3)
25/01/2017;08:00;;0,47;"Muy buena / ";0,4;;67;38;Muy buena / Oso ona;139;2;"Muy buena / ";1;;40;Muy buena / Oso ona;21;Muy buena / Oso ona;5;Muy buena / Oso ona;
25/01/2017;07:00;;0,42;"Muy buena / ";0,38;;34;32;Muy buena / Oso ona;84;1;"Muy buena / ";1;;39;Muy buena / Oso ona;23;Muy buena / Oso ona;4;Muy buena / Oso ona;
25/01/2017;06:00;;0,43;"Muy buena / ";0,36;;19;32;Muy buena / Oso ona;61;1;"Muy buena / ";2;;55;Buena / Ona;26;Buena / Ona;4;Muy buena / Oso ona;
25/01/2017;05:00;;0,4;"Muy buena / ";0,34;;13;33;Muy buena / Oso ona;54;1;"Muy buena / ";2;;56;Buena / Ona;26;Buena / Ona;4;Muy buena / Oso ona;
25/01/2017;04:00;;0,42;"Muy buena / ";0,32;;10;36;Muy buena / Oso ona;51;1;"Muy buena / ";3;;60;Buena / Ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona;
25/01/2017;03:00;;0,41;"Muy buena / ";0,29;;11;36;Muy buena / Oso ona;53;1;"Muy buena / ";5;;46;Buena / Ona;20;Muy buena / Oso ona;;Sin datos / Daturik gabe;
25/01/2017;02:00;;0,36;"Muy buena / ";0,27;;22;36;Muy buena / Oso ona;69;1;"Muy buena / ";5;;23;Muy buena / Oso ona;21;Muy buena / Oso ona;4;Muy buena / Oso ona;
25/01/2017;01:00;;0,33;"Muy buena / ";0,25;;15;33;Muy buena / Oso ona;55;2;"Muy buena / ";10;;26;Muy buena / Oso ona;19;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/01/2017;24:00;;0,31;"Muy buena / ";0,24;;8;32;Muy buena / Oso ona;44;3;"Muy buena / ";17;;23;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/01/2017;23:00;;0,26;"Muy buena / ";0,22;;12;38;Muy buena / Oso ona;56;2;"Muy buena / ";25;;18;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/01/2017;22:00;;0,21;"Muy buena / ";0,21;;5;33;Muy buena / Oso ona;41;7;"Muy buena / ";34;;23;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/01/2017;21:00;;0,23;"Muy buena / ";0,21;;7;39;Muy buena / Oso ona;50;6;"Muy buena / ";42;;20;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/01/2017;20:00;;0,2;"Muy buena / ";0,21;;3;33;Muy buena / Oso ona;36;16;"Muy buena / ";49;;20;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/01/2017;19:00;;0,22;"Muy buena / ";0,21;;8;41;Muy buena / Oso ona;53;;"Sin datos / ";55;;25;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;
24/01/2017;18:00;;0,26;"Muy buena / ";0,25;;6;35;Muy buena / Oso ona;44;34;"Muy buena / ";47;;27;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/01/2017;17:00;;0,19;"Muy buena / ";0,29;;4;36;Muy buena / Oso ona;42;50;"Muy buena / ";43;;17;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona;
24/01/2017;16:00;;0,18;"Muy buena / ";0,35;;6;32;Muy buena / Oso ona;40;61;"Buena / ";36;;32;Muy buena / Oso ona;15;Muy buena / Oso ona;5;Muy buena / Oso ona;
24/01/2017;15:00;;0,19;"Muy buena / ";0,4;;5;27;Muy buena / Oso ona;36;63;"Buena / ";27;;23;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona;
24/01/2017;14:00;;0,21;"Muy buena / ";0,42;;5;22;Muy buena / Oso ona;30;63;"Buena / ";19;;22;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona;
24/01/2017;13:00;;0,25;"Muy buena / ";0,45;;5;22;Muy buena / Oso ona;29;56;"Muy buena / ";10;;28;Muy buena / Oso ona;14;Muy buena / Oso ona;5;Muy buena / Oso ona;
24/01/2017;12:00;;;"Sin datos / ";0,47;;;;Sin datos / Daturik gabe;;;"Sin datos / ";2;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;
24/01/2017;11:00;;0,47;"Muy buena / ";0,45;;140;63;Muy buena / Oso ona;277;4;"Muy buena / ";2;;71;Mejorable / Hobetzeko modukoa;41;Mejorable / Hobetzeko modukoa;6;Muy buena / Oso ona;
24/01/2017;10:00;;0,58;"Muy buena / ";0,44;;182;62;Muy buena / Oso ona;341;3;"Muy buena / ";1;;60;Buena / Ona;32;Buena / Ona;7;Muy buena / Oso ona;
24/01/2017;09:00;;0,59;"Muy buena / ";0,41;;163;49;Muy buena / Oso ona;299;2;"Muy buena / ";1;;48;Buena / Ona;27;Buena / Ona;6;Muy buena / Oso ona;
24/01/2017;08:00;;0,49;"Muy buena / ";0,38;;152;47;Muy buena / Oso ona;280;1;"Muy buena / ";1;;38;Muy buena / Oso ona;22;Muy buena / Oso ona;6;Muy buena / Oso ona;
24/01/2017;07:00;;0,39;"Muy buena / ";0,37;;76;30;Muy buena / Oso ona;146;1;"Muy buena / ";1;;34;Muy buena / Oso ona;21;Muy buena / Oso ona;5;Muy buena / Oso ona;
24/01/2017;06:00;;0,38;"Muy buena / ";0,37;;46;26;Muy buena / Oso ona;96;1;"Muy buena / ";2;;38;Muy buena / Oso ona;23;Muy buena / Oso ona;5;Muy buena / Oso ona;
24/01/2017;05:00;;0,41;"Muy buena / ";0,39;;29;24;Muy buena / Oso ona;67;1;"Muy buena / ";2;;36;Muy buena / Oso ona;20;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/01/2017;04:00;;0,32;"Muy buena / ";0,38;;22;25;Muy buena / Oso ona;59;1;"Muy buena / ";2;;36;Muy buena / Oso ona;25;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/01/2017;03:00;;0,36;"Muy buena / ";0,4;;15;26;Muy buena / Oso ona;49;1;"Muy buena / ";3;;31;Muy buena / Oso ona;19;Muy buena / Oso ona;;Sin datos / Daturik gabe;
24/01/2017;02:00;;0,33;"Muy buena / ";0,4;;15;29;Muy buena / Oso ona;52;1;"Muy buena / ";3;;27;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/01/2017;01:00;;0,35;"Muy buena / ";0,38;;14;29;Muy buena / Oso ona;50;1;"Muy buena / ";3;;28;Muy buena / Oso ona;22;Muy buena / Oso ona;4;Muy buena / Oso ona;
23/01/2017;24:00;;0,4;"Muy buena / ";0,35;;14;31;Muy buena / Oso ona;52;1;"Muy buena / ";11;;34;Muy buena / Oso ona;22;Muy buena / Oso ona;4;Muy buena / Oso ona;
23/01/2017;23:00;;0,44;"Muy buena / ";0,32;;8;36;Muy buena / Oso ona;49;6;"Muy buena / ";20;;36;Muy buena / Oso ona;26;Buena / Ona;4;Muy buena / Oso ona;
23/01/2017;22:00;;0,48;"Muy buena / ";0,29;;26;52;Muy buena / Oso ona;93;2;"Muy buena / ";29;;37;Muy buena / Oso ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona;
23/01/2017;21:00;;0,4;"Muy buena / ";0,26;;20;52;Muy buena / Oso ona;83;6;"Muy buena / ";38;;35;Muy buena / Oso ona;24;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/01/2017;20:00;;0,42;"Muy buena / ";0,24;;30;67;Muy buena / Oso ona;113;3;"Muy buena / ";46;;40;Muy buena / Oso ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona;
23/01/2017;19:00;;0,37;"Muy buena / ";0,2;;30;75;Muy buena / Oso ona;121;3;"Muy buena / ";51;;38;Muy buena / Oso ona;20;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/01/2017;18:00;;0,18;"Muy buena / ";0,18;;8;52;Muy buena / Oso ona;65;;"Sin datos / ";53;;36;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona;
23/01/2017;17:00;;0,12;"Muy buena / ";0,21;;4;26;Muy buena / Oso ona;32;59;"Muy buena / ";46;;18;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;
23/01/2017;16:00;;0,12;"Muy buena / ";0,23;;5;24;Muy buena / Oso ona;30;62;"Buena / ";39;;18;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/01/2017;15:00;;0,24;"Muy buena / ";;;4;16;Muy buena / Oso ona;22;69;"Buena / ";32;;20;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/01/2017;14:00;;0,23;"Muy buena / ";;;5;21;Muy buena / Oso ona;28;63;"Buena / ";23;;28;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/01/2017;13:00;;;"Sin datos / ";;;5;18;Muy buena / Oso ona;25;61;"Buena / ";15;;19;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/01/2017;12:00;;0,15;"Muy buena / ";;;10;34;Muy buena / Oso ona;49;40;"Muy buena / ";8;;22;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/01/2017;11:00;;0,25;"Muy buena / ";;;38;48;Muy buena / Oso ona;106;15;"Muy buena / ";3;;31;Muy buena / Oso ona;20;Muy buena / Oso ona;6;Muy buena / Oso ona;
23/01/2017;10:00;;0,39;"Muy buena / ";;;91;39;Muy buena / Oso ona;179;2;"Muy buena / ";1;;45;Buena / Ona;25;Muy buena / Oso ona;6;Muy buena / Oso ona;
23/01/2017;09:00;;;"Sin datos / ";;;190;58;Muy buena / Oso ona;350;1;"Muy buena / ";1;;41;Buena / Ona;24;Muy buena / Oso ona;7;Muy buena / Oso ona;
23/01/2017;08:00;;;"Sin datos / ";;;106;34;Muy buena / Oso ona;196;2;"Muy buena / ";1;;32;Muy buena / Oso ona;18;Muy buena / Oso ona;6;Muy buena / Oso ona;
23/01/2017;07:00;;;"Sin datos / ";;;65;28;Muy buena / Oso ona;128;1;"Muy buena / ";1;;28;Muy buena / Oso ona;15;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/01/2017;06:00;;;"Sin datos / ";;;44;25;Muy buena / Oso ona;93;1;"Muy buena / ";1;;24;Muy buena / Oso ona;20;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/01/2017;05:00;;;"Sin datos / ";;;28;22;Muy buena / Oso ona;65;1;"Muy buena / ";1;;31;Muy buena / Oso ona;19;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/01/2017;04:00;;;"Sin datos / ";;;18;21;Muy buena / Oso ona;49;1;"Muy buena / ";1;;31;Muy buena / Oso ona;17;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/01/2017;03:00;;;"Sin datos / ";;;10;22;Muy buena / Oso ona;37;1;"Muy buena / ";2;;32;Muy buena / Oso ona;19;Muy buena / Oso ona;;Sin datos / Daturik gabe;
23/01/2017;02:00;;;"Sin datos / ";;;18;24;Muy buena / Oso ona;52;1;"Muy buena / ";6;;27;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona;
23/01/2017;01:00;;;"Sin datos / ";;;35;37;Muy buena / Oso ona;91;1;"Muy buena / ";12;;26;Muy buena / Oso ona;16;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/01/2017;24:00;;;"Sin datos / ";;;26;40;Muy buena / Oso ona;80;1;"Muy buena / ";14;;30;Muy buena / Oso ona;20;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/01/2017;23:00;;;"Sin datos / ";;;21;44;Muy buena / Oso ona;75;1;"Muy buena / ";23;;32;Muy buena / Oso ona;23;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/01/2017;22:00;;;"Sin datos / ";;;33;51;Muy buena / Oso ona;101;1;"Muy buena / ";31;;35;Muy buena / Oso ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/01/2017;21:00;;;"Sin datos / ";;;38;60;Muy buena / Oso ona;118;1;"Muy buena / ";38;;36;Muy buena / Oso ona;23;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/01/2017;20:00;;;"Sin datos / ";0,42;;24;56;Muy buena / Oso ona;93;12;"Muy buena / ";42;;28;Muy buena / Oso ona;18;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/01/2017;19:00;;;"Sin datos / ";0,47;;3;38;Muy buena / Oso ona;44;33;"Muy buena / ";42;;24;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/01/2017;18:00;;0,43;"Muy buena / ";0,51;;3;27;Muy buena / Oso ona;32;47;"Muy buena / ";38;;19;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/01/2017;17:00;;0,38;"Muy buena / ";0,55;;2;20;Muy buena / Oso ona;23;;"Sin datos / ";31;;10;Muy buena / Oso ona;0;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/01/2017;16:00;;0,35;"Muy buena / ";0,57;;3;16;Muy buena / Oso ona;20;63;"Buena / ";28;;13;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/01/2017;15:00;;0,32;"Muy buena / ";0,6;;3;16;Muy buena / Oso ona;21;62;"Buena / ";20;;15;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/01/2017;14:00;;0,36;"Muy buena / ";0,63;;5;20;Muy buena / Oso ona;27;50;"Muy buena / ";12;;51;Buena / Ona;31;Buena / Ona;5;Muy buena / Oso ona;
22/01/2017;13:00;;0,71;"Muy buena / ";0,64;;8;26;Muy buena / Oso ona;38;24;"Muy buena / ";6;;59;Buena / Ona;40;Buena / Ona;7;Muy buena / Oso ona;
22/01/2017;12:00;;0,77;"Muy buena / ";0,59;;14;21;Muy buena / Oso ona;43;12;"Muy buena / ";3;;51;Buena / Ona;37;Buena / Ona;5;Muy buena / Oso ona;
22/01/2017;11:00;;0,77;"Muy buena / ";0,54;;25;27;Muy buena / Oso ona;66;6;"Muy buena / ";2;;37;Muy buena / Oso ona;25;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/01/2017;10:00;;0,73;"Muy buena / ";0,49;;25;23;Muy buena / Oso ona;61;3;"Muy buena / ";2;;42;Buena / Ona;26;Buena / Ona;5;Muy buena / Oso ona;
22/01/2017;09:00;;0,56;"Muy buena / ";0,44;;32;24;Muy buena / Oso ona;73;2;"Muy buena / ";1;;43;Buena / Ona;26;Buena / Ona;5;Muy buena / Oso ona;
22/01/2017;08:00;;0,55;"Muy buena / ";0,4;;20;24;Muy buena / Oso ona;55;1;"Muy buena / ";1;;46;Buena / Ona;27;Buena / Ona;5;Muy buena / Oso ona;
22/01/2017;07:00;;0,58;"Muy buena / ";0,37;;24;27;Muy buena / Oso ona;65;1;"Muy buena / ";1;;47;Buena / Ona;29;Buena / Ona;4;Muy buena / Oso ona;
22/01/2017;06:00;;0,44;"Muy buena / ";0,34;;18;26;Muy buena / Oso ona;54;1;"Muy buena / ";1;;45;Buena / Ona;22;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/01/2017;05:00;;0,35;"Muy buena / ";0,32;;12;25;Muy buena / Oso ona;45;1;"Muy buena / ";2;;50;Buena / Ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/01/2017;04:00;;0,37;"Muy buena / ";0,31;;14;29;Muy buena / Oso ona;51;1;"Muy buena / ";2;;48;Buena / Ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/01/2017;03:00;;0,34;"Muy buena / ";0,29;;8;23;Muy buena / Oso ona;35;2;"Muy buena / ";2;;42;Buena / Ona;25;Muy buena / Oso ona;;Sin datos / Daturik gabe;
22/01/2017;02:00;;0,36;"Muy buena / ";0,28;;25;29;Muy buena / Oso ona;68;1;"Muy buena / ";2;;45;Buena / Ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/01/2017;01:00;;0,21;"Muy buena / ";0,28;;33;31;Muy buena / Oso ona;82;1;"Muy buena / ";3;;44;Buena / Ona;24;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/01/2017;24:00;;0,27;"Muy buena / ";0,31;;41;39;Muy buena / Oso ona;102;2;"Muy buena / ";5;;38;Muy buena / Oso ona;22;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/01/2017;23:00;;0,34;"Muy buena / ";0,32;;25;28;Muy buena / Oso ona;66;2;"Muy buena / ";6;;37;Muy buena / Oso ona;23;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/01/2017;22:00;;0,32;"Muy buena / ";0,3;;43;38;Muy buena / Oso ona;104;2;"Muy buena / ";15;;32;Muy buena / Oso ona;21;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/01/2017;21:00;;0,29;"Muy buena / ";0,29;;39;38;Muy buena / Oso ona;98;2;"Muy buena / ";22;;25;Muy buena / Oso ona;15;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/01/2017;20:00;;0,21;"Muy buena / ";0,29;;24;40;Muy buena / Oso ona;77;2;"Muy buena / ";28;;20;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/01/2017;19:00;;0,26;"Muy buena / ";0,3;;14;39;Muy buena / Oso ona;60;3;"Muy buena / ";31;;31;Muy buena / Oso ona;15;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/01/2017;18:00;;0,38;"Muy buena / ";0,3;;10;45;Muy buena / Oso ona;60;9;"Muy buena / ";32;;57;Buena / Ona;34;Buena / Ona;5;Muy buena / Oso ona;
21/01/2017;17:00;;0,39;"Muy buena / ";0,27;;6;45;Muy buena / Oso ona;54;21;"Muy buena / ";31;;77;Mejorable / Hobetzeko modukoa;45;Mejorable / Hobetzeko modukoa;6;Muy buena / Oso ona;
21/01/2017;16:00;;0,36;"Muy buena / ";0,26;;9;44;Muy buena / Oso ona;58;;"Sin datos / ";28;;56;Buena / Ona;28;Buena / Ona;8;Muy buena / Oso ona;
21/01/2017;15:00;;0,2;"Muy buena / ";0,24;;5;20;Muy buena / Oso ona;28;64;"Buena / ";25;;21;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/01/2017;14:00;;0,22;"Muy buena / ";0,25;;7;27;Muy buena / Oso ona;38;53;"Muy buena / ";17;;13;Muy buena / Oso ona;5;Muy buena / Oso ona;6;Muy buena / Oso ona;
21/01/2017;13:00;;;"Sin datos / ";0,26;;11;32;Muy buena / Oso ona;48;41;"Muy buena / ";11;;9;Muy buena / Oso ona;5;Muy buena / Oso ona;6;Muy buena / Oso ona;
21/01/2017;12:00;;;"Sin datos / ";0,28;;22;40;Muy buena / Oso ona;74;25;"Muy buena / ";6;;24;Muy buena / Oso ona;14;Muy buena / Oso ona;6;Muy buena / Oso ona;
21/01/2017;11:00;;0,24;"Muy buena / ";0,29;;56;49;Muy buena / Oso ona;135;9;"Muy buena / ";3;;46;Buena / Ona;31;Buena / Ona;6;Muy buena / Oso ona;
21/01/2017;10:00;;0,22;"Muy buena / ";0,3;;66;45;Muy buena / Oso ona;146;5;"Muy buena / ";2;;38;Muy buena / Oso ona;24;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/01/2017;09:00;;0,3;"Muy buena / ";0,33;;66;39;Muy buena / Oso ona;140;2;"Muy buena / ";1;;34;Muy buena / Oso ona;23;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/01/2017;08:00;;0,26;"Muy buena / ";0,33;;47;33;Muy buena / Oso ona;104;1;"Muy buena / ";1;;38;Muy buena / Oso ona;22;Muy buena / Oso ona;4;Muy buena / Oso ona;
21/01/2017;07:00;;0,25;"Muy buena / ";0,34;;33;29;Muy buena / Oso ona;80;1;"Muy buena / ";1;;41;Buena / Ona;23;Muy buena / Oso ona;4;Muy buena / Oso ona;
21/01/2017;06:00;;0,31;"Muy buena / ";;;25;27;Muy buena / Oso ona;66;1;"Muy buena / ";1;;46;Buena / Ona;26;Buena / Ona;4;Muy buena / Oso ona;
21/01/2017;05:00;;0,38;"Muy buena / ";;;26;29;Muy buena / Oso ona;68;1;"Muy buena / ";1;;47;Buena / Ona;26;Buena / Ona;4;Muy buena / Oso ona;
21/01/2017;04:00;;0,35;"Muy buena / ";;;24;28;Muy buena / Oso ona;65;1;"Muy buena / ";1;;40;Muy buena / Oso ona;29;Buena / Ona;4;Muy buena / Oso ona;
21/01/2017;03:00;;0,35;"Muy buena / ";;;21;26;Muy buena / Oso ona;59;1;"Muy buena / ";1;;38;Muy buena / Oso ona;22;Muy buena / Oso ona;;Sin datos / Daturik gabe;
21/01/2017;02:00;;0,42;"Muy buena / ";;;29;29;Muy buena / Oso ona;74;1;"Muy buena / ";3;;29;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona;
21/01/2017;01:00;;;"Sin datos / ";;;26;31;Muy buena / Oso ona;70;1;"Muy buena / ";5;;29;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona;
20/01/2017;24:00;;;"Sin datos / ";;;13;29;Muy buena / Oso ona;49;2;"Muy buena / ";8;;38;Muy buena / Oso ona;23;Muy buena / Oso ona;4;Muy buena / Oso ona;
20/01/2017;23:00;;;"Sin datos / ";;;23;38;Muy buena / Oso ona;73;1;"Muy buena / ";12;;41;Buena / Ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona;
20/01/2017;22:00;;;"Sin datos / ";;;38;46;Muy buena / Oso ona;105;1;"Muy buena / ";14;;43;Buena / Ona;23;Muy buena / Oso ona;5;Muy buena / Oso ona;
20/01/2017;21:00;;;"Sin datos / ";;;44;52;Muy buena / Oso ona;120;1;"Muy buena / ";18;;38;Muy buena / Oso ona;20;Muy buena / Oso ona;5;Muy buena / Oso ona;
20/01/2017;20:00;;;"Sin datos / ";;;32;57;Muy buena / Oso ona;106;3;"Muy buena / ";21;;21;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona;
20/01/2017;19:00;;;"Sin datos / ";;;12;42;Muy buena / Oso ona;60;12;"Muy buena / ";22;;25;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona;
20/01/2017;18:00;;0,43;"Muy buena / ";;;4;37;Muy buena / Oso ona;43;16;"Muy buena / ";20;;57;Buena / Ona;29;Buena / Ona;4;Muy buena / Oso ona;
20/01/2017;17:00;;0,4;"Muy buena / ";;;4;35;Muy buena / Oso ona;42;25;"Muy buena / ";18;;53;Buena / Ona;29;Buena / Ona;5;Muy buena / Oso ona;
20/01/2017;16:00;;0,32;"Muy buena / ";;;6;31;Muy buena / Oso ona;40;37;"Muy buena / ";15;;49;Buena / Ona;26;Buena / Ona;5;Muy buena / Oso ona;
20/01/2017;15:00;;0,21;"Muy buena / ";;;13;42;Muy buena / Oso ona;62;;"Sin datos / ";10;;32;Muy buena / Oso ona;15;Muy buena / Oso ona;6;Muy buena / Oso ona;
20/01/2017;14:00;;0,3;"Muy buena / ";;;17;37;Muy buena / Oso ona;63;30;"Muy buena / ";9;;30;Muy buena / Oso ona;16;Muy buena / Oso ona;6;Muy buena / Oso ona;
20/01/2017;13:00;;;"Sin datos / ";;;22;34;Muy buena / Oso ona;68;23;"Muy buena / ";5;;37;Muy buena / Oso ona;22;Muy buena / Oso ona;8;Muy buena / Oso ona;
20/01/2017;12:00;;;"Sin datos / ";;;62;47;Muy buena / Oso ona;141;8;"Muy buena / ";3;;72;Mejorable / Hobetzeko modukoa;39;Buena / Ona;7;Muy buena / Oso ona;
20/01/2017;11:00;;;"Sin datos / ";;;114;47;Muy buena / Oso ona;222;4;"Muy buena / ";2;;74;Mejorable / Hobetzeko modukoa;37;Buena / Ona;7;Muy buena / Oso ona;
20/01/2017;10:00;;;"Sin datos / ";;;144;54;Muy buena / Oso ona;275;2;"Muy buena / ";1;;52;Buena / Ona;30;Buena / Ona;7;Muy buena / Oso ona;
20/01/2017;09:00;;;"Sin datos / ";;;107;44;Muy buena / Oso ona;208;2;"Muy buena / ";1;;47;Buena / Ona;28;Buena / Ona;6;Muy buena / Oso ona;
20/01/2017;08:00;;;"Sin datos / ";;;64;27;Muy buena / Oso ona;126;1;"Muy buena / ";1;;53;Buena / Ona;27;Buena / Ona;4;Muy buena / Oso ona;
20/01/2017;07:00;;;"Sin datos / ";;;56;29;Muy buena / Oso ona;115;1;"Muy buena / ";1;;45;Buena / Ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona;
20/01/2017;06:00;;;"Sin datos / ";;;45;31;Muy buena / Oso ona;99;1;"Muy buena / ";1;;41;Buena / Ona;21;Muy buena / Oso ona;4;Muy buena / Oso ona;
20/01/2017;05:00;;;"Sin datos / ";;;19;25;Muy buena / Oso ona;54;1;"Muy buena / ";1;;35;Muy buena / Oso ona;21;Muy buena / Oso ona;4;Muy buena / Oso ona;
20/01/2017;04:00;;;"Sin datos / ";;;13;25;Muy buena / Oso ona;45;1;"Muy buena / ";1;;36;Muy buena / Oso ona;23;Muy buena / Oso ona;4;Muy buena / Oso ona;
20/01/2017;03:00;;0,4;"Muy buena / ";;;12;27;Muy buena / Oso ona;45;1;"Muy buena / ";3;;38;Muy buena / Oso ona;21;Muy buena / Oso ona;;Sin datos / Daturik gabe;
20/01/2017;02:00;;0,31;"Muy buena / ";;;20;31;Muy buena / Oso ona;62;1;"Muy buena / ";4;;27;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona;
20/01/2017;01:00;;0,35;"Muy buena / ";;;18;31;Muy buena / Oso ona;58;1;"Muy buena / ";7;;30;Muy buena / Oso ona;20;Muy buena / Oso ona;4;Muy buena / Oso ona;
19/01/2017;24:00;;;"Sin datos / ";;;13;35;Muy buena / Oso ona;55;2;"Muy buena / ";12;;35;Muy buena / Oso ona;21;Muy buena / Oso ona;4;Muy buena / Oso ona;
19/01/2017;23:00;;;"Sin datos / ";;;17;41;Muy buena / Oso ona;67;1;"Muy buena / ";17;;37;Muy buena / Oso ona;23;Muy buena / Oso ona;4;Muy buena / Oso ona;
19/01/2017;22:00;;;"Sin datos / ";;;19;43;Muy buena / Oso ona;73;1;"Muy buena / ";22;;35;Muy buena / Oso ona;18;Muy buena / Oso ona;4;Muy buena / Oso ona;
19/01/2017;21:00;;;"Sin datos / ";;;27;48;Muy buena / Oso ona;90;2;"Muy buena / ";25;;37;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona;
19/01/2017;20:00;;;"Sin datos / ";;;3;34;Muy buena / Oso ona;39;12;"Muy buena / ";29;;43;Buena / Ona;27;Buena / Ona;4;Muy buena / Oso ona;
19/01/2017;19:00;;;"Sin datos / ";;;14;50;Muy buena / Oso ona;71;14;"Muy buena / ";;;45;Buena / Ona;28;Buena / Ona;5;Muy buena / Oso ona;
19/01/2017;18:00;;;"Sin datos / ";;;12;49;Muy buena / Oso ona;68;20;"Muy buena / ";;;39;Muy buena / Oso ona;23;Muy buena / Oso ona;4;Muy buena / Oso ona;
19/01/2017;17:00;;0,46;"Muy buena / ";;;4;24;Muy buena / Oso ona;30;45;"Muy buena / ";;;39;Muy buena / Oso ona;26;Buena / Ona;5;Muy buena / Oso ona;
