Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
10/05/2017;03:00;3;34;Muy buena / Oso ona;38;34;"Muy buena / ";43;25;Muy buena / Oso ona;16;Muy buena / Oso ona;6;Muy buena / Oso ona;314;82;987,9;0;0;15,2;1,76
10/05/2017;02:00;1;16;Muy buena / Oso ona;18;52;"Muy buena / ";46;20;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;315;80;988,3;0;0;15,5;3,11
10/05/2017;01:00;1;20;Muy buena / Oso ona;21;59;"Muy buena / ";48;10;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;302;59;988,5;0;0;18,5;2,46
09/05/2017;24:00;1;10;Muy buena / Oso ona;12;73;"Buena / ";49;10;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;219;51;988,2;0;0;20,6;1,16
09/05/2017;23:00;3;20;Muy buena / Oso ona;24;44;"Muy buena / ";51;15;Muy buena / Oso ona;19;Muy buena / Oso ona;3;Muy buena / Oso ona;110;71;988,6;0;0;18,4;0,76
09/05/2017;22:00;1;20;Muy buena / Oso ona;22;37;"Muy buena / ";53;16;Muy buena / Oso ona;31;Buena / Ona;3;Muy buena / Oso ona;137;87;988,7;0;0;16,9;1,9
09/05/2017;21:00;4;26;Muy buena / Oso ona;32;36;"Muy buena / ";56;21;Muy buena / Oso ona;35;Buena / Ona;3;Muy buena / Oso ona;150;84;989,1;0;0;16,9;1,54
09/05/2017;20:00;4;34;Muy buena / Oso ona;40;37;"Muy buena / ";62;17;Muy buena / Oso ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona;275;72;989,4;0,1;1,3;17,7;0,34
09/05/2017;19:00;3;26;Muy buena / Oso ona;30;57;"Muy buena / ";68;17;Muy buena / Oso ona;20;Muy buena / Oso ona;3;Muy buena / Oso ona;154;64;989,5;0;44,7;18,8;1,3
09/05/2017;18:00;3;22;Muy buena / Oso ona;26;65;"Buena / ";69;24;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona;153;61;989,1;0;130,2;19,5;2,37
09/05/2017;17:00;5;25;Muy buena / Oso ona;33;64;"Buena / ";70;32;Muy buena / Oso ona;18;Muy buena / Oso ona;4;Muy buena / Oso ona;129;60;989,6;0;315,5;20,5;1
09/05/2017;16:00;5;25;Muy buena / Oso ona;33;64;"Buena / ";66;25;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona;299;59;990,6;0;332,8;20,5;0,36
09/05/2017;15:00;7;27;Muy buena / Oso ona;37;61;"Buena / ";60;19;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;295;61;991,3;0;416,7;19,9;1,79
09/05/2017;14:00;4;22;Muy buena / Oso ona;27;66;"Buena / ";51;19;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona;299;56;992,1;0;327,9;20,6;1,85
09/05/2017;13:00;2;15;Muy buena / Oso ona;19;78;"Buena / ";40;18;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;325;48;993,5;0;518,4;21,7;1,27
09/05/2017;12:00;7;11;Muy buena / Oso ona;21;85;"Buena / ";27;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;68;45;994,4;0;597,4;21,8;0,55
09/05/2017;11:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";14;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;
09/05/2017;10:00;4;20;Muy buena / Oso ona;27;65;"Buena / ";13;18;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;125;54;996,5;0;663,5;19,1;0,81
09/05/2017;09:00;9;33;Muy buena / Oso ona;47;42;"Muy buena / ";13;20;Muy buena / Oso ona;19;Muy buena / Oso ona;4;Muy buena / Oso ona;92;63;997,3;0;593,2;16,9;0,36
09/05/2017;08:00;13;40;Muy buena / Oso ona;60;25;"Muy buena / ";10;26;Muy buena / Oso ona;27;Buena / Ona;4;Muy buena / Oso ona;94;79;998,3;0;428,6;14,1;0,82
09/05/2017;07:00;30;35;Muy buena / Oso ona;80;8;"Muy buena / ";8;35;Muy buena / Oso ona;29;Buena / Ona;6;Muy buena / Oso ona;140;98;998,9;0;246,6;11;0,29
09/05/2017;06:00;52;31;Muy buena / Oso ona;112;1;"Muy buena / ";11;22;Muy buena / Oso ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona;175;99;999,4;0;74,4;8,9;0,43
09/05/2017;05:00;22;28;Muy buena / Oso ona;63;0;"Muy buena / ";19;19;Muy buena / Oso ona;22;Muy buena / Oso ona;4;Muy buena / Oso ona;211;99;999,5;0;1,1;8,6;0,38
09/05/2017;04:00;11;25;Muy buena / Oso ona;42;7;"Muy buena / ";28;15;Muy buena / Oso ona;23;Muy buena / Oso ona;4;Muy buena / Oso ona;259;99;1000,1;0;0;9,1;0,5
09/05/2017;03:00;4;22;Muy buena / Oso ona;28;7;"Muy buena / ";36;19;Muy buena / Oso ona;23;Muy buena / Oso ona;2;Muy buena / Oso ona;142;99;1000,7;0;0;9,4;1,26
09/05/2017;02:00;2;17;Muy buena / Oso ona;20;15;"Muy buena / ";44;20;Muy buena / Oso ona;22;Muy buena / Oso ona;3;Muy buena / Oso ona;131;99;1001,4;0;0;9,9;1,17
09/05/2017;01:00;5;20;Muy buena / Oso ona;27;17;"Muy buena / ";51;12;Muy buena / Oso ona;20;Muy buena / Oso ona;3;Muy buena / Oso ona;287;96;1002,4;0;0;10,2;0,56
08/05/2017;24:00;1;19;Muy buena / Oso ona;21;25;"Muy buena / ";59;12;Muy buena / Oso ona;19;Muy buena / Oso ona;3;Muy buena / Oso ona;150;95;1003,1;0;0;11,1;0,7
08/05/2017;23:00;2;20;Muy buena / Oso ona;24;31;"Muy buena / ";60;6;Muy buena / Oso ona;15;Muy buena / Oso ona;3;Muy buena / Oso ona;200;91;1003,7;0;0;11,7;0,5
08/05/2017;22:00;1;10;Muy buena / Oso ona;12;58;"Muy buena / ";65;5;Muy buena / Oso ona;16;Muy buena / Oso ona;2;Muy buena / Oso ona;172;86;1003,9;0;0;13;1,22
08/05/2017;21:00;2;12;Muy buena / Oso ona;15;63;"Buena / ";67;4;Muy buena / Oso ona;19;Muy buena / Oso ona;2;Muy buena / Oso ona;153;81;1003,9;0;0;13,8;2,09
08/05/2017;20:00;2;14;Muy buena / Oso ona;18;63;"Buena / ";69;3;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;153;69;1003,8;0;2,3;15;2,33
08/05/2017;19:00;4;22;Muy buena / Oso ona;28;60;"Muy buena / ";70;2;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;104;49;1003,1;0;69,7;17,9;0,76
08/05/2017;18:00;3;19;Muy buena / Oso ona;24;65;"Buena / ";71;8;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;126;41;1002,9;0;188,5;19;1,55
08/05/2017;17:00;4;17;Muy buena / Oso ona;23;70;"Buena / ";70;11;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;246;44;1003,1;0;334,5;19,9;0,86
08/05/2017;16:00;5;17;Muy buena / Oso ona;25;67;"Buena / ";66;11;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;288;46;1003,4;0;469,9;19,8;2,71
08/05/2017;15:00;4;14;Muy buena / Oso ona;21;72;"Buena / ";61;12;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;307;40;1003,2;0;600;21,6;2,47
08/05/2017;14:00;3;13;Muy buena / Oso ona;17;76;"Buena / ";54;10;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;298;34;1003,7;0;645,9;22,6;0,84
08/05/2017;13:00;3;14;Muy buena / Oso ona;19;78;"Buena / ";45;12;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;184;30;1004,3;0;746,8;23,3;0,26
08/05/2017;12:00;3;13;Muy buena / Oso ona;18;72;"Buena / ";36;8;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;8;30;1005,1;0;876,7;22,8;0,19
08/05/2017;11:00;4;14;Muy buena / Oso ona;20;67;"Buena / ";29;6;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;236;33;1005,9;0;797,6;21,1;0,13
08/05/2017;10:00;5;18;Muy buena / Oso ona;26;59;"Muy buena / ";23;11;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;132;37;1006;0;740,8;19,8;0,51
08/05/2017;09:00;15;34;Muy buena / Oso ona;56;38;"Muy buena / ";19;21;Muy buena / Oso ona;17;Muy buena / Oso ona;3;Muy buena / Oso ona;88;50;1006,4;0;624,4;17;0,66
08/05/2017;08:00;22;43;Muy buena / Oso ona;76;22;"Muy buena / ";18;36;Muy buena / Oso ona;21;Muy buena / Oso ona;3;Muy buena / Oso ona;19;63;1006,4;0;387,6;14,1;0,53
08/05/2017;07:00;26;42;Muy buena / Oso ona;82;19;"Muy buena / ";17;28;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona;99;80;1006,8;0;258,3;10,9;0,59
08/05/2017;06:00;25;37;Muy buena / Oso ona;75;4;"Muy buena / ";19;10;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;132;95;1006,8;0;79,1;8;0,93
08/05/2017;05:00;11;28;Muy buena / Oso ona;45;6;"Muy buena / ";24;11;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;160;95;1006,8;0;1,3;7,4;0,72
08/05/2017;04:00;5;20;Muy buena / Oso ona;27;14;"Muy buena / ";30;6;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;142;94;1007;0;0;8;1,24
08/05/2017;03:00;3;11;Muy buena / Oso ona;15;23;"Muy buena / ";36;8;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;170;91;1007,2;0;0;8,2;0,66
08/05/2017;02:00;1;10;Muy buena / Oso ona;12;25;"Muy buena / ";43;6;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;142;88;1007,4;0;0;9,1;1,12
08/05/2017;01:00;3;10;Muy buena / Oso ona;14;30;"Muy buena / ";50;7;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;139;83;1008,1;0;0;9,9;1,27
07/05/2017;24:00;1;7;Muy buena / Oso ona;9;38;"Muy buena / ";57;4;Muy buena / Oso ona;26;Buena / Ona;2;Muy buena / Oso ona;136;78;1008,5;0;0;10,8;1,09
07/05/2017;23:00;7;18;Muy buena / Oso ona;28;31;"Muy buena / ";60;5;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;158;72;1008,5;0;0;11,7;0,72
07/05/2017;22:00;4;17;Muy buena / Oso ona;23;39;"Muy buena / ";67;3;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;194;60;1008,5;0;0;13,2;0,23
07/05/2017;21:00;5;18;Muy buena / Oso ona;26;49;"Muy buena / ";72;7;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;172;51;1008,2;0;0;15;1,05
07/05/2017;20:00;2;20;Muy buena / Oso ona;24;56;"Muy buena / ";75;5;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;84;45;1007,6;0;1;17,2;0,69
07/05/2017;19:00;1;13;Muy buena / Oso ona;16;72;"Buena / ";79;6;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;131;39;1006,9;0;71,3;19,4;2,25
07/05/2017;18:00;1;9;Muy buena / Oso ona;12;76;"Buena / ";80;6;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;110;38;1006,5;0;237,4;21,1;1,95
07/05/2017;17:00;2;8;Muy buena / Oso ona;10;79;"Buena / ";80;6;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;254;38;1006,6;0;406,1;21,8;0,41
07/05/2017;16:00;1;6;Muy buena / Oso ona;8;81;"Buena / ";78;12;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;183;37;1006,4;0;531,3;21,9;1,63
07/05/2017;15:00;1;4;Muy buena / Oso ona;6;82;"Buena / ";73;6;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;108;35;1006,8;0;706,9;23,1;1,07
07/05/2017;14:00;1;5;Muy buena / Oso ona;7;80;"Buena / ";66;7;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;292;37;1007,2;0;821,8;22,5;0,62
07/05/2017;13:00;1;5;Muy buena / Oso ona;7;77;"Buena / ";59;5;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;316;39;1007,7;0;912,2;22,1;2,56
07/05/2017;12:00;1;6;Muy buena / Oso ona;9;82;"Buena / ";51;2;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;288;37;1008;0;914,2;21,8;1,73
07/05/2017;11:00;1;5;Muy buena / Oso ona;8;81;"Buena / ";43;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;241;37;1008,2;0;878,8;21;1,08
07/05/2017;10:00;1;5;Muy buena / Oso ona;8;78;"Buena / ";36;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;164;39;1008,5;0;768,5;19,8;1,55
07/05/2017;09:00;2;8;Muy buena / Oso ona;11;60;"Muy buena / ";30;2;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;119;46;1008,5;0;634,6;18,1;0,83
07/05/2017;08:00;3;11;Muy buena / Oso ona;15;43;"Muy buena / ";27;7;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;116;61;1008,5;0;452;14,6;0,78
07/05/2017;07:00;4;14;Muy buena / Oso ona;20;27;"Muy buena / ";24;6;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;119;83;1008,2;0;250,6;10,7;0,97
07/05/2017;06:00;5;12;Muy buena / Oso ona;19;20;"Muy buena / ";24;3;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;132;94;1007,9;0;55,4;8,9;1,09
07/05/2017;05:00;4;14;Muy buena / Oso ona;20;17;"Muy buena / ";26;3;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;146;94;1007,7;0;0,2;9;0,66
07/05/2017;04:00;3;10;Muy buena / Oso ona;15;20;"Muy buena / ";27;3;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;150;91;1007,7;0;0;9,9;0,92
07/05/2017;03:00;2;10;Muy buena / Oso ona;14;25;"Muy buena / ";30;4;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;150;86;1007,6;0;0;10,6;0,74
07/05/2017;02:00;2;12;Muy buena / Oso ona;16;28;"Muy buena / ";35;3;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;145;81;1007,7;0;0;11,3;0,79
07/05/2017;01:00;3;12;Muy buena / Oso ona;17;32;"Muy buena / ";42;7;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;174;81;1007,7;0;0;11;0,75
06/05/2017;24:00;4;14;Muy buena / Oso ona;20;31;"Muy buena / ";49;5;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;141;81;1007,7;0;0;11;1,37
06/05/2017;23:00;6;17;Muy buena / Oso ona;26;28;"Muy buena / ";53;4;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;144;82;1007,5;0;0;10,8;1,16
06/05/2017;22:00;5;21;Muy buena / Oso ona;28;30;"Muy buena / ";60;3;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;159;75;1007,2;0;0;11,7;0,79
06/05/2017;21:00;8;33;Muy buena / Oso ona;45;25;"Muy buena / ";67;7;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;272;67;1006,6;0;0;12,7;0,34
06/05/2017;20:00;10;33;Muy buena / Oso ona;48;39;"Muy buena / ";74;6;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;249;54;1006;0;1,2;14,5;0,8
06/05/2017;19:00;4;16;Muy buena / Oso ona;22;63;"Buena / ";79;3;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;254;44;1005,3;0;59,6;16,5;2,17
06/05/2017;18:00;2;7;Muy buena / Oso ona;10;77;"Buena / ";81;5;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;324;37;1004,7;0;194;18,5;2,57
06/05/2017;17:00;1;5;Muy buena / Oso ona;7;81;"Buena / ";80;6;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;314;37;1004,3;0;428,4;19,2;3,02
06/05/2017;16:00;1;6;Muy buena / Oso ona;9;83;"Buena / ";79;8;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;301;38;1003,7;0;672,9;19,6;3,69
06/05/2017;15:00;2;7;Muy buena / Oso ona;9;83;"Buena / ";74;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;319;37;1003,1;0;679,6;21;1,46
06/05/2017;14:00;1;6;Muy buena / Oso ona;8;85;"Buena / ";66;8;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;325;34;1002,3;0;556,8;21,3;1,78
06/05/2017;13:00;2;7;Muy buena / Oso ona;9;83;"Buena / ";58;7;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;313;31;1001,7;0;929,2;21,6;1,75
06/05/2017;12:00;1;7;Muy buena / Oso ona;9;79;"Buena / ";51;3;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;323;33;1001,4;0;845,2;20,9;1,89
06/05/2017;11:00;1;7;Muy buena / Oso ona;9;76;"Buena / ";44;7;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;306;33;1001,3;0;894,9;20,2;2,29
06/05/2017;10:00;2;8;Muy buena / Oso ona;11;73;"Buena / ";40;9;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;305;35;1000,8;0;781,1;19,5;1,05
06/05/2017;09:00;2;9;Muy buena / Oso ona;11;68;"Buena / ";36;5;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;262;38;1000,2;0;642,7;18,9;0,38
06/05/2017;08:00;5;20;Muy buena / Oso ona;27;42;"Muy buena / ";32;7;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona;96;56;999,4;0;460;16,4;0,8
06/05/2017;07:00;9;28;Muy buena / Oso ona;41;21;"Muy buena / ";31;8;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;112;79;998,9;0;259,5;12,9;0,92
06/05/2017;06:00;6;22;Muy buena / Oso ona;32;20;"Muy buena / ";36;5;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;142;93;998;0;54,6;11,1;0,56
06/05/2017;05:00;2;14;Muy buena / Oso ona;17;26;"Muy buena / ";42;5;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;142;99;997,3;0;0;10,8;1,08
06/05/2017;04:00;2;9;Muy buena / Oso ona;12;28;"Muy buena / ";44;9;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona;149;99;996,9;0;0;11,4;0,91
06/05/2017;03:00;1;8;Muy buena / Oso ona;10;38;"Muy buena / ";47;5;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;154;99;996,4;0;0;12,3;1,45
06/05/2017;02:00;1;8;Muy buena / Oso ona;10;42;"Muy buena / ";49;4;Muy buena / Oso ona;17;Muy buena / Oso ona;3;Muy buena / Oso ona;147;99;995,8;0;0;13;1,82
06/05/2017;01:00;2;11;Muy buena / Oso ona;14;41;"Muy buena / ";52;10;Muy buena / Oso ona;15;Muy buena / Oso ona;3;Muy buena / Oso ona;171;98;996,1;0;0;13,4;0,63
05/05/2017;24:00;3;14;Muy buena / Oso ona;19;46;"Muy buena / ";57;12;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;157;97;996,2;0;0;13,8;1,03
05/05/2017;23:00;1;15;Muy buena / Oso ona;18;60;"Muy buena / ";62;8;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona;267;98;995,9;0;0;13,9;0,62
05/05/2017;22:00;3;17;Muy buena / Oso ona;21;59;"Muy buena / ";64;27;Muy buena / Oso ona;21;Muy buena / Oso ona;4;Muy buena / Oso ona;266;99;995,6;0;0;13,8;2,08
05/05/2017;21:00;4;28;Muy buena / Oso ona;34;42;"Muy buena / ";67;17;Muy buena / Oso ona;17;Muy buena / Oso ona;3;Muy buena / Oso ona;275;99;994,5;0;0;13,8;0,89
05/05/2017;20:00;5;25;Muy buena / Oso ona;32;47;"Muy buena / ";72;12;Muy buena / Oso ona;24;Muy buena / Oso ona;3;Muy buena / Oso ona;184;99;993,8;0;0,4;13,8;1,13
05/05/2017;19:00;5;31;Muy buena / Oso ona;38;52;"Muy buena / ";76;18;Muy buena / Oso ona;33;Buena / Ona;3;Muy buena / Oso ona;198;98;993,2;0,5;8,9;13,8;0,91
05/05/2017;18:00;6;31;Muy buena / Oso ona;40;61;"Buena / ";80;9;Muy buena / Oso ona;40;Buena / Ona;3;Muy buena / Oso ona;273;97;993,3;0,9;9,6;13,8;1,73
05/05/2017;17:00;3;19;Muy buena / Oso ona;24;81;"Buena / ";82;24;Muy buena / Oso ona;30;Buena / Ona;3;Muy buena / Oso ona;288;79;992,5;0,4;41,6;15,7;3,68
05/05/2017;16:00;3;18;Muy buena / Oso ona;22;91;"Buena / ";80;35;Muy buena / Oso ona;22;Muy buena / Oso ona;3;Muy buena / Oso ona;298;60;991,1;0;189,8;18,2;5,28
05/05/2017;15:00;3;20;Muy buena / Oso ona;24;81;"Buena / ";77;20;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona;221;40;989,5;0;239,8;23,7;0,79
05/05/2017;14:00;2;10;Muy buena / Oso ona;12;83;"Buena / ";77;16;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;135;36;989,2;0;752,9;25,7;3,8
05/05/2017;13:00;2;10;Muy buena / Oso ona;13;81;"Buena / ";75;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;134;38;989,9;0;701,2;24,2;4,43
05/05/2017;12:00;2;9;Muy buena / Oso ona;12;82;"Buena / ";67;11;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;174;38;990,1;0;832,1;24,3;4,35
05/05/2017;11:00;3;11;Muy buena / Oso ona;16;79;"Buena / ";58;15;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;184;40;989,7;0;547,7;23,3;4,49
05/05/2017;10:00;2;14;Muy buena / Oso ona;17;75;"Buena / ";48;18;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;144;42;989,9;0;303,6;21,9;3,33
05/05/2017;09:00;4;24;Muy buena / Oso ona;30;69;"Buena / ";39;17;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;126;40;989,9;0;171,6;21,6;2,68
05/05/2017;08:00;5;27;Muy buena / Oso ona;34;71;"Buena / ";31;14;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;118;39;990,2;0;90,7;22;2,63
05/05/2017;07:00;5;25;Muy buena / Oso ona;32;75;"Buena / ";25;16;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;112;40;990,5;0;29,1;22,1;2,47
05/05/2017;06:00;6;26;Muy buena / Oso ona;34;71;"Buena / ";27;19;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;166;41;990,2;0;8;22,4;2,11
05/05/2017;05:00;6;31;Muy buena / Oso ona;40;35;"Muy buena / ";24;29;Muy buena / Oso ona;21;Muy buena / Oso ona;6;Muy buena / Oso ona;150;51;989,5;0;0;20,8;1,52
05/05/2017;04:00;6;27;Muy buena / Oso ona;35;8;"Muy buena / ";28;32;Muy buena / Oso ona;31;Buena / Ona;6;Muy buena / Oso ona;138;89;989,4;0;0;15,8;0,63
05/05/2017;03:00;3;26;Muy buena / Oso ona;31;6;"Muy buena / ";37;19;Muy buena / Oso ona;33;Buena / Ona;7;Muy buena / Oso ona;211;98;990,3;0;0;14;0,12
05/05/2017;02:00;3;18;Muy buena / Oso ona;22;14;"Muy buena / ";47;25;Muy buena / Oso ona;39;Buena / Ona;4;Muy buena / Oso ona;147;96;991,2;0;0;14,3;0,66
05/05/2017;01:00;5;23;Muy buena / Oso ona;30;14;"Muy buena / ";55;24;Muy buena / Oso ona;39;Buena / Ona;6;Muy buena / Oso ona;133;95;992,1;0;0;14,7;0,74
04/05/2017;24:00;3;27;Muy buena / Oso ona;32;17;"Muy buena / ";64;27;Muy buena / Oso ona;32;Buena / Ona;9;Muy buena / Oso ona;155;90;992,8;0;0;15,3;0,36
04/05/2017;23:00;3;21;Muy buena / Oso ona;25;38;"Muy buena / ";66;15;Muy buena / Oso ona;25;Muy buena / Oso ona;4;Muy buena / Oso ona;152;82;993,5;0;0;16,7;0,91
04/05/2017;22:00;1;14;Muy buena / Oso ona;16;53;"Muy buena / ";70;13;Muy buena / Oso ona;22;Muy buena / Oso ona;3;Muy buena / Oso ona;159;79;994,1;0;0;17,1;1,67
04/05/2017;21:00;2;17;Muy buena / Oso ona;20;64;"Buena / ";73;14;Muy buena / Oso ona;20;Muy buena / Oso ona;3;Muy buena / Oso ona;162;72;994,6;0;0;17,7;2,06
04/05/2017;20:00;1;14;Muy buena / Oso ona;17;73;"Buena / ";74;9;Muy buena / Oso ona;22;Muy buena / Oso ona;3;Muy buena / Oso ona;158;67;994,6;0;0,2;18,2;3,62
04/05/2017;19:00;3;19;Muy buena / Oso ona;23;72;"Buena / ";74;5;Muy buena / Oso ona;24;Muy buena / Oso ona;3;Muy buena / Oso ona;161;63;994,8;0;19,7;18,9;3,19
04/05/2017;18:00;4;20;Muy buena / Oso ona;25;73;"Buena / ";74;17;Muy buena / Oso ona;19;Muy buena / Oso ona;3;Muy buena / Oso ona;139;58;994,6;0;78,4;20,2;2,39
04/05/2017;17:00;5;22;Muy buena / Oso ona;29;74;"Buena / ";72;19;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;120;54;994,6;0;230,4;21,4;2,45
04/05/2017;16:00;4;17;Muy buena / Oso ona;23;77;"Buena / ";68;18;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;112;50;994,8;0;402,2;22,3;2,03
