Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA
22/06/2017;10:00;2;18;Muy buena / Oso ona;21;52;"Muy buena / ";65;31;Muy buena / Oso ona;18;Muy buena / Oso ona;4;Muy buena / Oso ona
22/06/2017;09:00;2;21;Muy buena / Oso ona;24;51;"Muy buena / ";67;31;Muy buena / Oso ona;21;Muy buena / Oso ona;4;Muy buena / Oso ona
22/06/2017;08:00;1;21;Muy buena / Oso ona;23;53;"Muy buena / ";72;28;Muy buena / Oso ona;20;Muy buena / Oso ona;4;Muy buena / Oso ona
22/06/2017;07:00;1;18;Muy buena / Oso ona;20;57;"Muy buena / ";76;29;Muy buena / Oso ona;23;Muy buena / Oso ona;4;Muy buena / Oso ona
22/06/2017;06:00;1;14;Muy buena / Oso ona;16;63;"Buena / ";82;35;Muy buena / Oso ona;28;Buena / Ona;4;Muy buena / Oso ona
22/06/2017;05:00;0;8;Muy buena / Oso ona;8;75;"Buena / ";88;38;Muy buena / Oso ona;28;Buena / Ona;4;Muy buena / Oso ona
22/06/2017;04:00;0;6;Muy buena / Oso ona;6;80;"Buena / ";94;31;Muy buena / Oso ona;28;Buena / Ona;3;Muy buena / Oso ona
22/06/2017;03:00;0;4;Muy buena / Oso ona;4;;"Sin datos / ";100;29;Muy buena / Oso ona;25;Muy buena / Oso ona;3;Muy buena / Oso ona
22/06/2017;02:00;0;5;Muy buena / Oso ona;5;99;"Buena / ";107;31;Muy buena / Oso ona;18;Muy buena / Oso ona;4;Muy buena / Oso ona
22/06/2017;01:00;0;8;Muy buena / Oso ona;8;89;"Buena / ";116;33;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
21/06/2017;24:00;0;8;Muy buena / Oso ona;8;91;"Buena / ";129;26;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona
21/06/2017;23:00;0;10;Muy buena / Oso ona;10;94;"Buena / ";136;29;Muy buena / Oso ona;23;Muy buena / Oso ona;4;Muy buena / Oso ona
21/06/2017;22:00;0;11;Muy buena / Oso ona;11;102;"Buena / ";149;29;Muy buena / Oso ona;27;Buena / Ona;4;Muy buena / Oso ona
21/06/2017;21:00;1;14;Muy buena / Oso ona;16;108;"Buena / ";158;30;Muy buena / Oso ona;32;Buena / Ona;6;Muy buena / Oso ona
21/06/2017;20:00;3;48;Muy buena / Oso ona;52;115;"Buena / ";160;35;Muy buena / Oso ona;26;Buena / Ona;8;Muy buena / Oso ona
21/06/2017;19:00;1;46;Muy buena / Oso ona;49;135;"Mejorable / ";161;;Sin datos / Daturik gabe;20;Muy buena / Oso ona;;Sin datos / Daturik gabe
21/06/2017;18:00;1;23;Muy buena / Oso ona;25;169;"Mejorable / ";158;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;7;Muy buena / Oso ona
21/06/2017;17:00;1;19;Muy buena / Oso ona;21;177;"Mejorable / ";147;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;7;Muy buena / Oso ona
21/06/2017;16:00;1;23;Muy buena / Oso ona;25;190;"Mala / ";133;35;Muy buena / Oso ona;17;Muy buena / Oso ona;8;Muy buena / Oso ona
21/06/2017;15:00;1;27;Muy buena / Oso ona;29;195;"Mala / ";112;33;Muy buena / Oso ona;12;Muy buena / Oso ona;8;Muy buena / Oso ona
21/06/2017;14:00;1;22;Muy buena / Oso ona;25;171;"Mejorable / ";90;20;Muy buena / Oso ona;7;Muy buena / Oso ona;8;Muy buena / Oso ona
21/06/2017;13:00;1;12;Muy buena / Oso ona;14;129;"Mejorable / ";71;21;Muy buena / Oso ona;6;Muy buena / Oso ona;8;Muy buena / Oso ona
21/06/2017;12:00;1;17;Muy buena / Oso ona;19;121;"Mejorable / ";57;28;Muy buena / Oso ona;10;Muy buena / Oso ona;9;Muy buena / Oso ona
21/06/2017;11:00;1;18;Muy buena / Oso ona;21;110;"Buena / ";46;29;Muy buena / Oso ona;12;Muy buena / Oso ona;11;Muy buena / Oso ona
21/06/2017;10:00;4;37;Muy buena / Oso ona;43;83;"Buena / ";36;28;Muy buena / Oso ona;16;Muy buena / Oso ona;12;Muy buena / Oso ona
21/06/2017;09:00;4;39;Muy buena / Oso ona;45;68;"Buena / ";29;41;Buena / Ona;28;Buena / Ona;16;Muy buena / Oso ona
21/06/2017;08:00;32;78;Muy buena / Oso ona;127;21;"Muy buena / ";26;49;Buena / Ona;31;Buena / Ona;19;Muy buena / Oso ona
21/06/2017;07:00;23;78;Muy buena / Oso ona;113;19;"Muy buena / ";27;46;Buena / Ona;29;Buena / Ona;22;Muy buena / Oso ona
21/06/2017;06:00;10;70;Muy buena / Oso ona;86;20;"Muy buena / ";30;45;Buena / Ona;32;Buena / Ona;21;Muy buena / Oso ona
21/06/2017;05:00;7;70;Muy buena / Oso ona;81;11;"Muy buena / ";36;34;Muy buena / Oso ona;32;Buena / Ona;14;Muy buena / Oso ona
21/06/2017;04:00;1;48;Muy buena / Oso ona;51;37;"Muy buena / ";45;40;Muy buena / Oso ona;36;Buena / Ona;10;Muy buena / Oso ona
21/06/2017;03:00;1;49;Muy buena / Oso ona;51;;"Sin datos / ";56;40;Muy buena / Oso ona;34;Buena / Ona;7;Muy buena / Oso ona
21/06/2017;02:00;1;42;Muy buena / Oso ona;44;40;"Muy buena / ";69;39;Muy buena / Oso ona;29;Buena / Ona;7;Muy buena / Oso ona
21/06/2017;01:00;1;38;Muy buena / Oso ona;40;44;"Muy buena / ";77;39;Muy buena / Oso ona;23;Muy buena / Oso ona;6;Muy buena / Oso ona
20/06/2017;24:00;2;47;Muy buena / Oso ona;50;43;"Muy buena / ";87;38;Muy buena / Oso ona;25;Muy buena / Oso ona;5;Muy buena / Oso ona
20/06/2017;23:00;4;58;Muy buena / Oso ona;63;40;"Muy buena / ";92;28;Muy buena / Oso ona;18;Muy buena / Oso ona;4;Muy buena / Oso ona
20/06/2017;22:00;2;53;Muy buena / Oso ona;57;53;"Muy buena / ";103;25;Muy buena / Oso ona;18;Muy buena / Oso ona;5;Muy buena / Oso ona
20/06/2017;21:00;1;55;Muy buena / Oso ona;57;64;"Buena / ";111;25;Muy buena / Oso ona;19;Muy buena / Oso ona;5;Muy buena / Oso ona
20/06/2017;20:00;0;32;Muy buena / Oso ona;32;103;"Buena / ";117;21;Muy buena / Oso ona;19;Muy buena / Oso ona;6;Muy buena / Oso ona
20/06/2017;19:00;1;22;Muy buena / Oso ona;24;112;"Buena / ";115;23;Muy buena / Oso ona;17;Muy buena / Oso ona;;Sin datos / Daturik gabe
20/06/2017;18:00;1;22;Muy buena / Oso ona;24;120;"Buena / ";110;26;Muy buena / Oso ona;17;Muy buena / Oso ona;9;Muy buena / Oso ona
20/06/2017;17:00;2;31;Muy buena / Oso ona;33;119;"Buena / ";102;30;Muy buena / Oso ona;22;Muy buena / Oso ona;10;Muy buena / Oso ona
20/06/2017;16:00;2;27;Muy buena / Oso ona;30;125;"Mejorable / ";90;35;Muy buena / Oso ona;19;Muy buena / Oso ona;9;Muy buena / Oso ona
20/06/2017;15:00;2;36;Muy buena / Oso ona;40;126;"Mejorable / ";76;35;Muy buena / Oso ona;12;Muy buena / Oso ona;8;Muy buena / Oso ona
20/06/2017;14:00;2;25;Muy buena / Oso ona;29;122;"Mejorable / ";61;21;Muy buena / Oso ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
20/06/2017;13:00;1;17;Muy buena / Oso ona;19;108;"Buena / ";47;21;Muy buena / Oso ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
20/06/2017;12:00;3;26;Muy buena / Oso ona;31;86;"Buena / ";37;20;Muy buena / Oso ona;14;Muy buena / Oso ona;7;Muy buena / Oso ona
20/06/2017;11:00;3;27;Muy buena / Oso ona;32;76;"Buena / ";31;24;Muy buena / Oso ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
20/06/2017;10:00;6;42;Muy buena / Oso ona;51;54;"Muy buena / ";26;26;Muy buena / Oso ona;19;Muy buena / Oso ona;9;Muy buena / Oso ona
20/06/2017;09:00;24;62;Muy buena / Oso ona;100;26;"Muy buena / ";22;36;Muy buena / Oso ona;23;Muy buena / Oso ona;9;Muy buena / Oso ona
20/06/2017;08:00;41;79;Muy buena / Oso ona;142;8;"Muy buena / ";28;37;Muy buena / Oso ona;24;Muy buena / Oso ona;9;Muy buena / Oso ona
20/06/2017;07:00;39;79;Muy buena / Oso ona;139;6;"Muy buena / ";31;33;Muy buena / Oso ona;22;Muy buena / Oso ona;8;Muy buena / Oso ona
20/06/2017;06:00;18;72;Muy buena / Oso ona;99;8;"Muy buena / ";44;26;Muy buena / Oso ona;21;Muy buena / Oso ona;7;Muy buena / Oso ona
20/06/2017;05:00;3;48;Muy buena / Oso ona;52;34;"Muy buena / ";59;21;Muy buena / Oso ona;21;Muy buena / Oso ona;7;Muy buena / Oso ona
20/06/2017;04:00;1;37;Muy buena / Oso ona;39;39;"Muy buena / ";71;26;Muy buena / Oso ona;19;Muy buena / Oso ona;5;Muy buena / Oso ona
20/06/2017;03:00;3;41;Muy buena / Oso ona;46;;"Sin datos / ";80;16;Muy buena / Oso ona;9;Muy buena / Oso ona;7;Muy buena / Oso ona
20/06/2017;02:00;0;12;Muy buena / Oso ona;12;81;"Buena / ";93;11;Muy buena / Oso ona;8;Muy buena / Oso ona;9;Muy buena / Oso ona
20/06/2017;01:00;1;22;Muy buena / Oso ona;23;68;"Buena / ";99;;Sin datos / Daturik gabe;7;Muy buena / Oso ona;9;Muy buena / Oso ona
19/06/2017;24:00;0;23;Muy buena / Oso ona;24;72;"Buena / ";109;12;Muy buena / Oso ona;5;Muy buena / Oso ona;8;Muy buena / Oso ona
19/06/2017;23:00;0;17;Muy buena / Oso ona;17;82;"Buena / ";115;12;Muy buena / Oso ona;1;Muy buena / Oso ona;5;Muy buena / Oso ona
19/06/2017;22:00;0;11;Muy buena / Oso ona;11;98;"Buena / ";122;42;Buena / Ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona
19/06/2017;21:00;0;8;Muy buena / Oso ona;8;110;"Buena / ";128;56;Buena / Ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona
19/06/2017;20:00;0;26;Muy buena / Oso ona;26;94;"Buena / ";128;30;Muy buena / Oso ona;26;Buena / Ona;6;Muy buena / Oso ona
19/06/2017;19:00;3;33;Muy buena / Oso ona;37;108;"Buena / ";129;30;Muy buena / Oso ona;26;Buena / Ona;;Sin datos / Daturik gabe
19/06/2017;18:00;1;22;Muy buena / Oso ona;25;132;"Mejorable / ";127;34;Muy buena / Oso ona;25;Muy buena / Oso ona;7;Muy buena / Oso ona
19/06/2017;17:00;1;21;Muy buena / Oso ona;23;139;"Mejorable / ";122;30;Muy buena / Oso ona;20;Muy buena / Oso ona;7;Muy buena / Oso ona
19/06/2017;16:00;1;16;Muy buena / Oso ona;18;153;"Mejorable / ";120;30;Muy buena / Oso ona;22;Muy buena / Oso ona;7;Muy buena / Oso ona
19/06/2017;15:00;1;20;Muy buena / Oso ona;23;144;"Mejorable / ";114;33;Muy buena / Oso ona;22;Muy buena / Oso ona;7;Muy buena / Oso ona
19/06/2017;14:00;2;27;Muy buena / Oso ona;30;145;"Mejorable / ";95;33;Muy buena / Oso ona;12;Muy buena / Oso ona;7;Muy buena / Oso ona
19/06/2017;13:00;1;16;Muy buena / Oso ona;18;107;"Buena / ";72;28;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
19/06/2017;12:00;1;14;Muy buena / Oso ona;16;101;"Buena / ";56;22;Muy buena / Oso ona;6;Muy buena / Oso ona;6;Muy buena / Oso ona
19/06/2017;11:00;1;15;Muy buena / Oso ona;17;98;"Buena / ";42;21;Muy buena / Oso ona;0;Muy buena / Oso ona;8;Muy buena / Oso ona
19/06/2017;10:00;2;21;Muy buena / Oso ona;23;91;"Buena / ";28;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;9;Muy buena / Oso ona
19/06/2017;09:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
19/06/2017;08:00;2;26;Muy buena / Oso ona;29;69;"Buena / ";17;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;26;Muy buena / Oso ona
19/06/2017;07:00;15;68;Muy buena / Oso ona;90;25;"Muy buena / ";17;;Sin datos / Daturik gabe;21;Muy buena / Oso ona;26;Muy buena / Oso ona
19/06/2017;06:00;17;62;Muy buena / Oso ona;87;12;"Muy buena / ";19;;Sin datos / Daturik gabe;24;Muy buena / Oso ona;23;Muy buena / Oso ona
19/06/2017;05:00;7;49;Muy buena / Oso ona;61;9;"Muy buena / ";24;;Sin datos / Daturik gabe;25;Muy buena / Oso ona;20;Muy buena / Oso ona
19/06/2017;04:00;3;45;Muy buena / Oso ona;50;14;"Muy buena / ";31;;Sin datos / Daturik gabe;29;Buena / Ona;19;Muy buena / Oso ona
19/06/2017;03:00;2;47;Muy buena / Oso ona;50;;"Sin datos / ";44;;Sin datos / Daturik gabe;26;Buena / Ona;19;Muy buena / Oso ona
19/06/2017;02:00;1;43;Muy buena / Oso ona;46;20;"Muy buena / ";59;;Sin datos / Daturik gabe;22;Muy buena / Oso ona;18;Muy buena / Oso ona
19/06/2017;01:00;1;37;Muy buena / Oso ona;39;28;"Muy buena / ";67;;Sin datos / Daturik gabe;21;Muy buena / Oso ona;18;Muy buena / Oso ona
18/06/2017;24:00;1;37;Muy buena / Oso ona;39;34;"Muy buena / ";78;37;Muy buena / Oso ona;26;Buena / Ona;18;Muy buena / Oso ona
18/06/2017;23:00;1;49;Muy buena / Oso ona;52;35;"Muy buena / ";82;43;Buena / Ona;28;Buena / Ona;19;Muy buena / Oso ona
18/06/2017;22:00;2;59;Muy buena / Oso ona;62;42;"Muy buena / ";92;35;Muy buena / Oso ona;29;Buena / Ona;20;Muy buena / Oso ona
18/06/2017;21:00;3;75;Muy buena / Oso ona;78;52;"Muy buena / ";100;39;Muy buena / Oso ona;29;Buena / Ona;23;Muy buena / Oso ona
18/06/2017;20:00;4;61;Muy buena / Oso ona;67;90;"Buena / ";108;38;Muy buena / Oso ona;21;Muy buena / Oso ona;27;Muy buena / Oso ona
18/06/2017;19:00;1;43;Muy buena / Oso ona;46;105;"Buena / ";110;32;Muy buena / Oso ona;15;Muy buena / Oso ona;;Sin datos / Daturik gabe
18/06/2017;18:00;1;23;Muy buena / Oso ona;25;115;"Buena / ";110;26;Muy buena / Oso ona;12;Muy buena / Oso ona;23;Muy buena / Oso ona
18/06/2017;17:00;1;20;Muy buena / Oso ona;22;109;"Buena / ";106;21;Muy buena / Oso ona;6;Muy buena / Oso ona;22;Muy buena / Oso ona
18/06/2017;16:00;1;11;Muy buena / Oso ona;13;111;"Buena / ";100;21;Muy buena / Oso ona;3;Muy buena / Oso ona;20;Muy buena / Oso ona
18/06/2017;15:00;1;7;Muy buena / Oso ona;9;112;"Buena / ";92;21;Muy buena / Oso ona;6;Muy buena / Oso ona;19;Muy buena / Oso ona
18/06/2017;14:00;1;8;Muy buena / Oso ona;10;109;"Buena / ";80;20;Muy buena / Oso ona;4;Muy buena / Oso ona;19;Muy buena / Oso ona
18/06/2017;13:00;1;7;Muy buena / Oso ona;9;110;"Buena / ";69;23;Muy buena / Oso ona;2;Muy buena / Oso ona;19;Muy buena / Oso ona
18/06/2017;12:00;0;8;Muy buena / Oso ona;8;108;"Buena / ";57;25;Muy buena / Oso ona;6;Muy buena / Oso ona;20;Muy buena / Oso ona
18/06/2017;11:00;2;18;Muy buena / Oso ona;21;108;"Buena / ";45;21;Muy buena / Oso ona;8;Muy buena / Oso ona;22;Muy buena / Oso ona
18/06/2017;10:00;2;24;Muy buena / Oso ona;28;83;"Buena / ";34;22;Muy buena / Oso ona;11;Muy buena / Oso ona;24;Muy buena / Oso ona
18/06/2017;09:00;4;26;Muy buena / Oso ona;32;62;"Buena / ";27;26;Muy buena / Oso ona;10;Muy buena / Oso ona;25;Muy buena / Oso ona
18/06/2017;08:00;6;31;Muy buena / Oso ona;41;42;"Muy buena / ";23;25;Muy buena / Oso ona;15;Muy buena / Oso ona;26;Muy buena / Oso ona
18/06/2017;07:00;11;39;Muy buena / Oso ona;55;20;"Muy buena / ";20;26;Muy buena / Oso ona;14;Muy buena / Oso ona;23;Muy buena / Oso ona
18/06/2017;06:00;6;36;Muy buena / Oso ona;45;18;"Muy buena / ";25;26;Muy buena / Oso ona;18;Muy buena / Oso ona;20;Muy buena / Oso ona
18/06/2017;05:00;2;41;Muy buena / Oso ona;44;13;"Muy buena / ";30;30;Muy buena / Oso ona;17;Muy buena / Oso ona;20;Muy buena / Oso ona
18/06/2017;04:00;1;42;Muy buena / Oso ona;45;15;"Muy buena / ";39;25;Muy buena / Oso ona;17;Muy buena / Oso ona;19;Muy buena / Oso ona
18/06/2017;03:00;1;34;Muy buena / Oso ona;36;;"Sin datos / ";52;20;Muy buena / Oso ona;17;Muy buena / Oso ona;19;Muy buena / Oso ona
18/06/2017;02:00;1;32;Muy buena / Oso ona;34;29;"Muy buena / ";66;25;Muy buena / Oso ona;15;Muy buena / Oso ona;19;Muy buena / Oso ona
18/06/2017;01:00;1;32;Muy buena / Oso ona;34;33;"Muy buena / ";70;23;Muy buena / Oso ona;11;Muy buena / Oso ona;18;Muy buena / Oso ona
17/06/2017;24:00;1;33;Muy buena / Oso ona;35;39;"Muy buena / ";78;29;Muy buena / Oso ona;19;Muy buena / Oso ona;17;Muy buena / Oso ona
17/06/2017;23:00;1;32;Muy buena / Oso ona;34;50;"Muy buena / ";79;29;Muy buena / Oso ona;18;Muy buena / Oso ona;17;Muy buena / Oso ona
17/06/2017;22:00;1;40;Muy buena / Oso ona;43;52;"Muy buena / ";83;22;Muy buena / Oso ona;12;Muy buena / Oso ona;16;Muy buena / Oso ona
17/06/2017;21:00;3;38;Muy buena / Oso ona;42;63;"Buena / ";87;16;Muy buena / Oso ona;9;Muy buena / Oso ona;17;Muy buena / Oso ona
17/06/2017;20:00;0;14;Muy buena / Oso ona;15;95;"Buena / ";89;12;Muy buena / Oso ona;11;Muy buena / Oso ona;17;Muy buena / Oso ona
17/06/2017;19:00;0;8;Muy buena / Oso ona;8;101;"Buena / ";87;20;Muy buena / Oso ona;14;Muy buena / Oso ona;;Sin datos / Daturik gabe
17/06/2017;18:00;0;6;Muy buena / Oso ona;6;98;"Buena / ";82;31;Muy buena / Oso ona;11;Muy buena / Oso ona;18;Muy buena / Oso ona
17/06/2017;17:00;1;14;Muy buena / Oso ona;17;87;"Buena / ";76;25;Muy buena / Oso ona;9;Muy buena / Oso ona;19;Muy buena / Oso ona
17/06/2017;16:00;1;11;Muy buena / Oso ona;13;86;"Buena / ";70;26;Muy buena / Oso ona;6;Muy buena / Oso ona;18;Muy buena / Oso ona
17/06/2017;15:00;1;9;Muy buena / Oso ona;11;85;"Buena / ";62;27;Muy buena / Oso ona;6;Muy buena / Oso ona;17;Muy buena / Oso ona
17/06/2017;14:00;2;9;Muy buena / Oso ona;12;81;"Buena / ";53;23;Muy buena / Oso ona;5;Muy buena / Oso ona;16;Muy buena / Oso ona
17/06/2017;13:00;1;9;Muy buena / Oso ona;11;80;"Buena / ";44;17;Muy buena / Oso ona;5;Muy buena / Oso ona;16;Muy buena / Oso ona
17/06/2017;12:00;1;5;Muy buena / Oso ona;6;77;"Buena / ";35;21;Muy buena / Oso ona;11;Muy buena / Oso ona;17;Muy buena / Oso ona
17/06/2017;11:00;3;16;Muy buena / Oso ona;21;64;"Buena / ";27;31;Muy buena / Oso ona;16;Muy buena / Oso ona;17;Muy buena / Oso ona
17/06/2017;10:00;5;17;Muy buena / Oso ona;24;47;"Muy buena / ";22;29;Muy buena / Oso ona;20;Muy buena / Oso ona;17;Muy buena / Oso ona
17/06/2017;09:00;5;19;Muy buena / Oso ona;27;37;"Muy buena / ";18;34;Muy buena / Oso ona;18;Muy buena / Oso ona;17;Muy buena / Oso ona
17/06/2017;08:00;8;22;Muy buena / Oso ona;34;24;"Muy buena / ";15;36;Muy buena / Oso ona;24;Muy buena / Oso ona;16;Muy buena / Oso ona
17/06/2017;07:00;7;27;Muy buena / Oso ona;37;14;"Muy buena / ";14;34;Muy buena / Oso ona;21;Muy buena / Oso ona;16;Muy buena / Oso ona
17/06/2017;06:00;4;27;Muy buena / Oso ona;34;11;"Muy buena / ";18;34;Muy buena / Oso ona;23;Muy buena / Oso ona;15;Muy buena / Oso ona
17/06/2017;05:00;4;32;Muy buena / Oso ona;38;5;"Muy buena / ";25;39;Muy buena / Oso ona;21;Muy buena / Oso ona;15;Muy buena / Oso ona
17/06/2017;04:00;2;26;Muy buena / Oso ona;29;15;"Muy buena / ";32;31;Muy buena / Oso ona;18;Muy buena / Oso ona;15;Muy buena / Oso ona
17/06/2017;03:00;1;22;Muy buena / Oso ona;24;;"Sin datos / ";37;27;Muy buena / Oso ona;17;Muy buena / Oso ona;14;Muy buena / Oso ona
17/06/2017;02:00;1;17;Muy buena / Oso ona;19;19;"Muy buena / ";41;21;Muy buena / Oso ona;14;Muy buena / Oso ona;14;Muy buena / Oso ona
17/06/2017;01:00;1;18;Muy buena / Oso ona;20;20;"Muy buena / ";42;22;Muy buena / Oso ona;8;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;24:00;1;20;Muy buena / Oso ona;21;26;"Muy buena / ";47;21;Muy buena / Oso ona;8;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;23:00;0;13;Muy buena / Oso ona;13;40;"Muy buena / ";48;19;Muy buena / Oso ona;9;Muy buena / Oso ona;15;Muy buena / Oso ona
16/06/2017;22:00;0;10;Muy buena / Oso ona;10;49;"Muy buena / ";49;17;Muy buena / Oso ona;9;Muy buena / Oso ona;15;Muy buena / Oso ona
16/06/2017;21:00;0;8;Muy buena / Oso ona;8;48;"Muy buena / ";51;17;Muy buena / Oso ona;10;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;20:00;1;8;Muy buena / Oso ona;11;43;"Muy buena / ";52;18;Muy buena / Oso ona;9;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;19:00;1;8;Muy buena / Oso ona;10;45;"Muy buena / ";52;19;Muy buena / Oso ona;5;Muy buena / Oso ona;;Sin datos / Daturik gabe
16/06/2017;18:00;1;6;Muy buena / Oso ona;8;51;"Muy buena / ";51;13;Muy buena / Oso ona;3;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;17:00;1;5;Muy buena / Oso ona;7;52;"Muy buena / ";48;12;Muy buena / Oso ona;7;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;16:00;2;7;Muy buena / Oso ona;9;52;"Muy buena / ";44;14;Muy buena / Oso ona;7;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;15:00;2;6;Muy buena / Oso ona;9;53;"Muy buena / ";40;20;Muy buena / Oso ona;7;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;14:00;2;7;Muy buena / Oso ona;10;60;"Muy buena / ";39;22;Muy buena / Oso ona;10;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;13:00;2;9;Muy buena / Oso ona;12;56;"Muy buena / ";38;16;Muy buena / Oso ona;10;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;12:00;5;20;Muy buena / Oso ona;27;44;"Muy buena / ";39;18;Muy buena / Oso ona;15;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;11:00;7;31;Muy buena / Oso ona;42;36;"Muy buena / ";40;24;Muy buena / Oso ona;12;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;10:00;6;39;Muy buena / Oso ona;49;32;"Muy buena / ";41;35;Muy buena / Oso ona;14;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;09:00;11;52;Muy buena / Oso ona;69;18;"Muy buena / ";43;33;Muy buena / Oso ona;17;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;08:00;8;48;Muy buena / Oso ona;60;23;"Muy buena / ";49;27;Muy buena / Oso ona;9;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;07:00;1;27;Muy buena / Oso ona;30;43;"Muy buena / ";53;23;Muy buena / Oso ona;9;Muy buena / Oso ona;14;Muy buena / Oso ona
16/06/2017;06:00;0;14;Muy buena / Oso ona;14;55;"Muy buena / ";55;21;Muy buena / Oso ona;13;Muy buena / Oso ona;13;Muy buena / Oso ona
16/06/2017;05:00;0;10;Muy buena / Oso ona;10;57;"Muy buena / ";55;22;Muy buena / Oso ona;9;Muy buena / Oso ona;13;Muy buena / Oso ona
16/06/2017;04:00;0;10;Muy buena / Oso ona;10;53;"Muy buena / ";54;24;Muy buena / Oso ona;11;Muy buena / Oso ona;13;Muy buena / Oso ona
16/06/2017;03:00;0;11;Muy buena / Oso ona;11;;"Sin datos / ";53;26;Muy buena / Oso ona;10;Muy buena / Oso ona;13;Muy buena / Oso ona
16/06/2017;02:00;0;10;Muy buena / Oso ona;10;54;"Muy buena / ";54;22;Muy buena / Oso ona;7;Muy buena / Oso ona;13;Muy buena / Oso ona
16/06/2017;01:00;0;9;Muy buena / Oso ona;9;59;"Muy buena / ";55;23;Muy buena / Oso ona;5;Muy buena / Oso ona;13;Muy buena / Oso ona
15/06/2017;24:00;0;15;Muy buena / Oso ona;15;52;"Muy buena / ";54;22;Muy buena / Oso ona;8;Muy buena / Oso ona;13;Muy buena / Oso ona
15/06/2017;23:00;0;11;Muy buena / Oso ona;11;57;"Muy buena / ";55;18;Muy buena / Oso ona;9;Muy buena / Oso ona;13;Muy buena / Oso ona
15/06/2017;22:00;0;16;Muy buena / Oso ona;16;52;"Muy buena / ";56;18;Muy buena / Oso ona;9;Muy buena / Oso ona;13;Muy buena / Oso ona
15/06/2017;21:00;0;16;Muy buena / Oso ona;17;51;"Muy buena / ";58;17;Muy buena / Oso ona;5;Muy buena / Oso ona;12;Muy buena / Oso ona
15/06/2017;20:00;1;19;Muy buena / Oso ona;20;49;"Muy buena / ";60;18;Muy buena / Oso ona;5;Muy buena / Oso ona;13;Muy buena / Oso ona
15/06/2017;19:00;0;13;Muy buena / Oso ona;13;55;"Muy buena / ";61;14;Muy buena / Oso ona;4;Muy buena / Oso ona;;Sin datos / Daturik gabe
15/06/2017;18:00;0;9;Muy buena / Oso ona;9;59;"Muy buena / ";62;12;Muy buena / Oso ona;5;Muy buena / Oso ona;13;Muy buena / Oso ona
15/06/2017;17:00;1;11;Muy buena / Oso ona;13;56;"Muy buena / ";61;9;Muy buena / Oso ona;3;Muy buena / Oso ona;13;Muy buena / Oso ona
15/06/2017;16:00;1;14;Muy buena / Oso ona;16;58;"Muy buena / ";59;11;Muy buena / Oso ona;5;Muy buena / Oso ona;13;Muy buena / Oso ona
15/06/2017;15:00;1;14;Muy buena / Oso ona;16;65;"Buena / ";57;16;Muy buena / Oso ona;6;Muy buena / Oso ona;12;Muy buena / Oso ona
15/06/2017;14:00;2;16;Muy buena / Oso ona;18;68;"Buena / ";55;16;Muy buena / Oso ona;5;Muy buena / Oso ona;13;Muy buena / Oso ona
15/06/2017;13:00;1;13;Muy buena / Oso ona;16;69;"Buena / ";51;13;Muy buena / Oso ona;4;Muy buena / Oso ona;13;Muy buena / Oso ona
15/06/2017;12:00;3;18;Muy buena / Oso ona;22;60;"Muy buena / ";49;19;Muy buena / Oso ona;7;Muy buena / Oso ona;13;Muy buena / Oso ona
