COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;COD_VIA_COMIENZA;CLASE_COMIENZA;PARTICULA_COMIENZA;NOMBRE_COMIENZA;NOMBRE_ACENTOS_COMIENZA;COD_VIA_TERMINA;CLASE_TERMINA;PARTICULA_TERMINA;NOMBRE_TERMINA;NOMBRE_ACENTOS_TERMINA
00905517;CALLE;DE;SOROA;SOROA;00176100;AUTOVIA;DE;MADRID A COLMENAR VIEJO;MADRID A COLMENAR VIEJO;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00905517;CALLE;DE;SOROA;SOROA;00176100;CARRETERA;DE;COLMENAR VIEJO;COLMENAR VIEJO;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00728600;CALLE;DE;SOROLLA;SOROLLA;00079950;AVENIDA;DE;ASTURIAS;ASTURIAS;00557200;CALLE;DEL;PADRE RUBIO;PADRE RUBIO
00728700;CALLE;DE;SORT;SORT;00743000;CALLE;DE;TIRVIA;TIRVIA;00767600;CALLE;DEL;VALLE DE ARAN;VALLE DE ARÁN
00728800;CALLE;DE;SORZANO;SORZANO;00748600;CALLE;DE;TORRELAGUNA;TORRELAGUNA;00078700;CALLE;DE;ARTURO SORIA;ARTURO SORIA
31000047;CALLE;DEL;SOTAVENTO;SOTAVENTO;31000039;CALLE;DEL;MISTRAL;MISTRAL;00369850;CALLE;DEL;HURACAN;HURACÁN
00728900;CALLE;DEL;SOTILLO;SOTILLO;00724400;RONDA;DE;SOBRADIEL;SOBRADIEL;00123850;RONDA;DE;CALA BASA;CALA BASA
31003108;CAMINO;DEL;SOTO;SOTO;00905457;CARRETERA;DEL;CASTILLO DE VIÑUELAS;CASTILLO DE VIÑUELAS;99000003;LUGAR;;LIMITE TERMINO MUNICIPAL;LÍMITE TÉRMINO MUNICIPAL
00729350;CALLE;DE;SOTO DEL REAL;SOTO DEL REAL;00229000;CALLE;DE LA;CHAVASCA;CHAVASCA;00006700;CALLE;DE;AFUERAS A VALVERDE;AFUERAS A VALVERDE
00729200;CALLE;DE;SOTO HIDALGO;SOTO HIDALGO;00363650;AVENIDA;DE LA;HISPANIDAD;HISPANIDAD;00639250;CALLE;DE;RIAÑO;RIAÑO
00729300;AVENIDA;DE;SOTO PALACIOS;SOTO PALACIOS;00100500;CALLE;DE;BELORADO;BELORADO;00381500;CALLE;DE LA;ISLA DE JAVA;ISLA DE JAVA
00729400;CALLE;DE;SOTO YOLDI;SOTO YOLDI;00134800;CALLE;DEL;CANTUESO;CANTUESO;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00729500;CALLE;DE;SOTOMAYOR;SOTOMAYOR;00330200;CALLE;DEL;GENERAL IBAÑEZ DE IBERO;GENERAL IBÁÑEZ DE ÍBERO;00352700;CALLE;DE;GUZMAN EL BUENO;GUZMÁN EL BUENO
31000316;CALLE;DEL;SOUS DE PLATA;SOUS DE PLATA;31000315;CALLE;DEL;PESO HISPANO;PESO HISPANO;31000315;CALLE;DEL;PESO HISPANO;PESO HISPANO
31001854;CALLE;DE;SOUTELO DE MONTES;SOUTELO DE MONTES;31001848;CALLE;DE LA;ISLA DE GUAM;ISLA DE GUAM;31001840;AVENIDA;DE;CARTAGENA DE INDIAS;CARTAGENA DE INDIAS
00729600;AVENIDA;DE;STUYCK;STUYCK;00465700;CALLE;DE;MANUEL MONTILLA;MANUEL MONTILLA;00201400;AVENIDA;DEL;COMANDANTE FRANCO;COMANDANTE FRANCO
00729700;CALLE;DE;SUANCES;SUANCES;00068800;CALLE;DE;ARENAS DE IGUÑA;ARENAS DE IGUÑA;00270900;CALLE;DE;LA ESCALA;LA ESCALA
00729900;CALLE;DE;SUAREZ GARCIA;SUÁREZ GARCÍA;00515400;GLORIETA;DE LA;MONTAÑA;MONTAÑA;00294600;CALLE;DE;FERNANDO MIJARES;FERNANDO MIJARES
00002271;CALLE;DE;SUCRE;SUCRE;00002264;CALLE;DE;JULIAN GONZALEZ SEGADOR;JULIÁN GONZÁLEZ SEGADOR;00000728;AVENIDA;DE LA;GRAN VIA DE HORTALEZA;GRAN VÍA DE HORTALEZA
00002442;CALLE;DE;SUECIA;SUECIA;00778910;AVENIDA;DE;CANILLEJAS A VICALVARO;CANILLEJAS A VICÁLVARO;00002436;PLAZA;DE;GRECIA;GRECIA
31000326;CALLE;DEL;SUELDO;SUELDO;31000325;CALLE;DEL;DURO;DURO;31000328;CALLE;DE LA;MEALLA;MEALLA
00730100;CALLE;DE;SUERO DE QUIÑONES;SUERO DE QUIÑONES;00611150;PLAZA;DE LA;PROSPERIDAD;PROSPERIDAD;00064300;CALLE;DE;ARAGON;ARAGÓN
00730300;CAMINO;DE LA;SUERTE;SUERTE;00288040;PASEO;DE;FEDERICO GARCIA LORCA;FEDERICO GARCÍA LORCA;31000474;AVENIDA;DEL;ENSANCHE DE VALLECAS;ENSANCHE DE VALLECAS
31001797;CALLE;DE LAS;SUERTES DE LA VILLA;SUERTES DE LA VILLA;31001766;CALLE;DE LA;CASA DE TILLY;CASA DE TILLY;31000097;AUTOVIA;;M-45;M-45
31000376;PLAZA;DE LAS;SUFRAGISTAS;SUFRAGISTAS;00413900;CALLE;DE;JUAN JOSE MARTINEZ SECO;JUAN JOSÉ MARTÍNEZ SECO;00236500;CALLE;DEL;DIAMANTE;DIAMANTE
00730500;CALLE;DE;SUINTILA;SUINTILA;00040300;CALLE;DE;AMALARICO;AMALARICO;00230000;CALLE;DE;CHINDASVINTO;CHINDASVINTO
31000396;PLAZA;DE LA;SUITE;SUITE;00603600;AVENIDA;DE;PORTUGAL;PORTUGAL;31000395;CALLE;DEL;PRELUDIO;PRELUDIO
00002461;CALLE;DE;SUIZA;SUIZA;00002458;CALLE;DE;MARSELLA;MARSELLA;00002459;CALLE;DE;FINLANDIA;FINLANDIA
00730600;CALLE;DEL;SULFATO;SULFATO;00559700;CALLE;DE;PALOMARES;PALOMARES;00296400;PASEO;DE LOS;FERROVIARIOS;FERROVIARIOS
00731000;RONDA;;SUR;SUR;00427800;CALLE;DE LA;LAGARTERA;LAGARTERA;00269400;AVENIDA;;ENTREVIAS;ENTREVÍAS
31002061;AVENIDA;;SUR DEL AEROPUERTO DE BARAJAS;SUR DEL AEROPUERTO DE BARAJAS;00363650;AVENIDA;DE LA;HISPANIDAD;HISPANIDAD;00064400;AVENIDA;DE;ARAGON;ARAGÓN
00731100;PLAZA;DE;SURATA;SURATA;00091700;CALLE;DE;BARANOA;BARANOA;00161800;AVENIDA;DE;CELIO VILLALBA;CELIO VILLALBA
00731300;TRAVESIA;DEL;SUSPIRO DEL MORO;SUSPIRO DEL MORO;00622300;CALLE;DE;QUIJADA DE PANDIELLOS;QUIJADA DE PANDIELLOS;00516800;CALLE;DEL;MONTE NARANCO;MONTE NARANCO
00731600;CALLE;DE;TABARA;TABARA;00600500;CALLE;DE;POBLADURA DEL VALLE;POBLADURA DEL VALLE;00684800;CALLE;DE;SAN ROMAN DEL VALLE;SAN ROMÁN DEL VALLE
00002551;CALLE;DE;TABATINGA;TABATINGA;00002540;CALLE;DE;TAMPICO;TAMPICO;00002541;CALLE;DE;MIAMI;MIAMI
00731700;CALLE;DE LAS;TABERNILLAS;TABERNILLAS;00614800;PLAZA;DE LA;PUERTA DE MOROS;PUERTA DE MOROS;00008700;CALLE;DEL;AGUILA;ÁGUILA
00731800;CALLE;DE;TABLADA;TABLADA;00114600;CALLE;DE;BRAVO MURILLO;BRAVO MURILLO;00538000;CALLE;DE;NUESTRA SEÑORA DEL CARMEN;NUESTRA SEÑORA DEL CARMEN
00731900;CALLE;DE;TABURIENTE;TABURIENTE;00621000;CALLE;DE;PUNTALLANA;PUNTALLANA;00343200;CALLE;DE;GRANADILLA;GRANADILLA
00732100;CALLE;DE;TACONERA;TACONERA;00138815;CALLE;DE;CARABELOS;CARABELOS;00318400;AVENIDA;DE LOS;FUEROS;FUEROS
00732300;CALLE;DE LA;TAHONA;TAHONA;00201400;AVENIDA;DEL;COMANDANTE FRANCO;COMANDANTE FRANCO;00475200;CALLE;DE;MARIA GUILHOU;MARÍA GUILHOU
00732400;CALLE;DE LA;TAHONA DE LAS DESCALZAS;TAHONA DE LAS DESCALZAS;00741000;CALLE;DE;TETUAN;TETUÁN;00454600;CALLE;DEL;MAESTRO VICTORIA;MAESTRO VICTORIA
00732500;CALLE;DE;TAIVILLA;TAIVILLA;00001122;CALLE;;CHIQUITA;CHIQUITA;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00732600;CALLE;DEL;TAJO;TAJO;00710300;CALLE;DE;SERRANO;SERRANO;00721900;CALLE;DEL;SIL;SIL
00732700;CALLE;DE;TAJOS ALTOS;TAJOS ALTOS;00578300;CALLE;DE LA;PEÑA GORBEA;PEÑA GORBEA;00615500;CALLE;DEL;PUERTO ALTO;PUERTO ALTO
00732800;CALLE;DEL;TAJUÑA;TAJUÑA;00165600;CALLE;DEL;CERRO BERMEJO;CERRO BERMEJO;00585000;CALLE;DE;PERICLES;PERICLES
00732900;CALLE;DEL;TAJUYA;TAJUYA;00398700;CALLE;DE;JOSE ARCONES GIL;JOSÉ ARCONES GIL;00357000;AVENIDA;DE LA;INSTITUCION LIBRE DE ENSEÑANZA;INSTITUCIÓN LIBRE DE ENSEÑANZA
31000606;CALLE;DE;TALAMANCA DEL JARAMA;TALAMANCA DEL JARAMA;31000509;AVENIDA;DEL;CERRO MILANO;CERRO MILANO;31000627;AVENIDA;DEL;MAYORAZGO;MAYORAZGO
00733000;CALLE;DE;TALAVERA;TALAVERA;00316500;CALLE;DE;FUENTE DEL SAZ;FUENTE DEL SAZ;00361700;CALLE;DE;HERREROS DE TEJADA;HERREROS DE TEJADA
00733050;CALLE;DE;TALAYUELA;TALAYUELA;00530500;CALLE;DE;NAVALMORAL DE LA MATA;NAVALMORAL DE LA MATA;00022250;CALLE;DE;ALDEANUEVA DE LA VERA;ALDEANUEVA DE LA VERA
31000006;CALLE;DEL;TALBOT;TALBOT;00605650;RONDA;DE LAS;COOPERATIVAS;COOPERATIVAS;31000415;CALLE;DEL;TIBURON;TIBURÓN
00733060;CALLE;DEL;TALCO;TALCO;00417200;CALLE;DE;JUAN PEÑALVER;JUAN PEÑALVER;00018100;PASEO;DE;ALBERTO PALACIOS;ALBERTO PALACIOS
00002887;AVENIDA;DEL;TALGO;TALGO;00369600;CARRETERA;DE;HUMERA;HÚMERA;99000003;LUGAR;;LIMITE TERMINO MUNICIPAL;LÍMITE TÉRMINO MUNICIPAL
00733200;CALLE;DE;TALIA;TALÍA;00479000;CALLE;DE;MARIA TARIN;MARÍA TARÍN;00352400;CALLE;DE;GUTIERREZ CANALES;GUTIÉRREZ CANALES
00733400;CALLE;DE;TALISIO;TALISIO;00611900;CALLE;DE;PRUDENCIO ALVARO;PRUDENCIO ÁLVARO;00169300;CALLE;DE LA;CIDRA;CIDRA
00733500;CAMINO;DE LOS;TALLERES;TALLERES;00672700;CALLE;DE;SAN JAIME;SAN JAIME;00525300;CALLE;DEL;MUELLE;MUELLE
00733450;PASEO;DE LOS;TALLERES;TALLERES;00169700;CALLE;DE;CIFUENTES;CIFUENTES;00554100;CALLE;DEL;OXIGENO;OXÍGENO
00733600;CALLE;DE LOS;TALLISTAS;TALLISTAS;00149400;CALLE;DE LA;CARRETERIA;CARRETERÍA;00067900;CALLE;DE;ARCOS DE JALON;ARCOS DE JALÓN
00733700;CALLE;DE;TAMAJON;TAMAJÓN;00364600;CALLE;DE;HORCHE;HORCHE;00127200;CALLE;DE;CAMARINES;CAMARINES
00733800;CALLE;DE;TAMALAMEQUE;TAMALAMEQUE;00372000;CALLE;DEL;IMPALA;IMPALA;00449700;CALLE;DE;LURUACO;LURUACO
00001825;CALLE;DEL;TAMARICE;TAMARICE;00318450;CALLE;DEL;FUERTE DE NAVIDAD;FUERTE DE NAVIDAD;00644150;CALLE;DE;RODRIGO DE ARANA;RODRIGO DE ARANA
00000877;CALLE;DEL;TAMARINDO;TAMARINDO;00000876;CALLE;DE LA;KENTIA;KENTIA;00000874;CALLE;DE LA;RETAMA;RETAMA
00733900;CALLE;DE;TAMAYO Y BAUS;TAMAYO Y BAUS;00033000;CALLE;DEL;ALMIRANTE;ALMIRANTE;00091900;CALLE;DE;BARBARA DE BRAGANZA;BÁRBARA DE BRAGANZA
00734000;CALLE;DEL;TAMBRE;TAMBRE;00710300;CALLE;DE;SERRANO;SERRANO;00088700;CALLE;DE;BALBINA VALVERDE;BALBINA VALVERDE
00734100;CALLE;DE;TAMINACA;TAMINACA;00459000;CALLE;DE;MANIZALES;MANIZALES;00229700;CALLE;DE;CHIMICHAGUA;CHIMICHAGUA
00002540;CALLE;DE;TAMPICO;TAMPICO;00018900;CALLE;DE;ALCALA;ALCALÁ;00000833;GLORIETA;DE;FRANCISCO DE LAS CABEZAS;FRANCISCO DE LAS CABEZAS
00734200;CALLE;DE;TANGER;TÁNGER;00117400;AVENIDA;DE;BUENOS AIRES;BUENOS AIRES;00350400;CALLE;DE;GUILLERMO PINGARRON;GUILLERMO PINGARRÓN
00734300;CALLE;DE;TANTALIS;TANTALIS;00619550;CALLE;DE;PUERTO DE SANTA MARIA;PUERTO DE SANTA MARÍA;00524300;CALLE;DE;MOSCATELAR;MOSCATELAR
00734400;CALLE;DEL;TANTALO;TÁNTALO;00507800;CALLE;DE;MIGUEL SOLAS;MIGUEL SOLAS;00678700;AVENIDA;DE;LOS ROSALES;LOS ROSALES
00734500;CALLE;DE;TAORO;TAORO;00079000;CALLE;DE;ASCAO;ASCAO;00114800;CALLE;DE;BREÑA;BREÑA
00734550;CALLE;DE;TAPIA DE CASARIEGO;TAPIA DE CASARIEGO;00556450;AVENIDA;DEL;PADRE HUIDOBRO;PADRE HUIDOBRO;00002383;MONTE;DE;EL PARDO;EL PARDO
00905224;CARRETERA;DE LA;TAPIA DE LA CASA DE CAMPO;TAPIA DE LA CASA DE CAMPO;00677500;CALLE;DE;SAN MANUEL;SAN MANUEL;00001389;ESTACION DE METRO;;BATAN;BATÁN
00734580;CALLE;DE LA;TAPICERIA;TAPICERÍA;00722200;CALLE;DE LA;SILLERIA;SILLERÍA;00600500;CALLE;DE;POBLADURA DEL VALLE;POBLADURA DEL VALLE
00734700;CALLE;DE LA;TAQUIGRAFIA;TAQUIGRAFÍA;00015100;CALLE;DE;ALBAIDA;ALBAIDA;00234100;CALLE;DE LOS;DECORADORES;DECORADORES
00734800;CALLE;DE;TARAZONA;TARAZONA;00777860;CALLE;;VIA CARPETANA;VÍA CARPETANA;00071500;CALLE;DE;ARIZA;ARIZA
00734900;CALLE;DE;TARDAJOS;TARDAJOS;00381500;CALLE;DE LA;ISLA DE JAVA;ISLA DE JAVA;00729300;AVENIDA;DE;SOTO PALACIOS;SOTO PALACIOS
00735000;CALLE;DE;TARDOBISPO;TARDOBISPO;00731600;CALLE;DE;TABARA;TABARA;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00735100;CALLE;DE;TARIFA;TARIFA;00038600;CALLE;DE;ALVAREZ ABELLAN;ÁLVAREZ ABELLÁN;00394800;CALLE;DE;JIMENA;JIMENA
00735300;PLAZA;DE;TARIFA;TARIFA;00083200;CALLE;DEL;AVEFRIA;AVEFRÍA;00572700;CALLE;DE;PEDRO DOMINGO;PEDRO DOMINGO
00735400;CALLE;DE;TARRAGONA;TARRAGONA;00697200;PASEO;DE;SANTA MARIA DE LA CABEZA;SANTA MARÍA DE LA CABEZA;00443700;PLAZA;DE;LUCA DE TENA;LUCA DE TENA
00735500;CALLE;DE;TARRASA;TARRASA;00299700;CALLE;DE;FORNILLOS;FORNILLOS;00777000;CALLE;DE LA;VERJA;VERJA
00735975;CALLE;DE;TAURO;TAURO;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO;00064400;AVENIDA;DE;ARAGON;ARAGÓN
00735900;PLAZA;DE;TAUSTE;TAUSTE;00002515;CALLE;DE;RICLA;RICLA;00734800;CALLE;DE;TARAZONA;TARAZONA
00736000;CALLE;DE;TAVIRA;TAVIRA;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO;00286500;CALLE;DE;FARO;FARO
00355051;CALLE;DEL;TE;TÉ;00550201;CALLE;DEL;OREGANO;ORÉGANO;00567651;CALLE;DE LA;PASIONARIA;PASIONARIA
00905180;CALLE;DEL;TEATRO;TEATRO;00905182;AVENIDA;;PRINCIPAL;PRINCIPAL;00905212;RONDA;DEL;LAGO;LAGO
00736100;CALLE;DE;TEBA;TEBA;00524800;CALLE;DE;MOTRIL;MOTRIL;00749500;CALLE;DE;TORROX;TORROX
31001638;PLAZA;DE LA;TECNOLOGIA;TECNOLOGÍA;31001640;AVENIDA;DE LA;INNOVACION;INNOVACIÓN;31001647;CALLE;;CIENTO SIETE;CIENTO SIETE
00002549;CALLE;DE;TEGUCIGALPA;TEGUCIGALPA;00002540;CALLE;DE;TAMPICO;TAMPICO;00002541;CALLE;DE;MIAMI;MIAMI
00736200;CALLE;DEL;TEJADILLO;TEJADILLO;00113800;CALLE;DE;EL BOYERO;EL BOYERO;00552800;AVENIDA;DE LA;OSA MAYOR;OSA MAYOR
00736350;CAMINO;DEL;TEJAR;TEJAR;00905621;CAMINO;DE;VALDEHERREROS;VALDEHERREROS;99000003;LUGAR;;LIMITE TERMINO MUNICIPAL;LÍMITE TÉRMINO MUNICIPAL
00737600;CALLE;DEL;TEJAR DE LA PASTORA;TEJAR DE LA PASTORA;00588300;CALLE;DEL;PICO CLAVERO;PICO CLAVERO;00712300;CALLE;DE;SICILIA;SICILIA
00201100;CALLE;DE LOS;TEJARES;TEJARES;00576500;CALLE;DE LOS;COMUNEROS DE CASTILLA;COMUNEROS DE CASTILLA;00001829;CALLE;DE;CARONTE;CARONTE
00737900;CALLE;DE LOS;TEJEDORES;TEJEDORES;00043700;CALLE;DE;AMPOSTA;AMPOSTA;00434800;CALLE;DE LOS;LENCEROS;LENCEROS
00000870;CALLE;DEL;TEJO;TEJO;00016700;CALLE;DEL;ALBERCHE;ALBERCHE;00571900;CALLE;DE;PEDRO BOSCH;PEDRO BOSCH
00738000;CALLE;DE LOS;TELARES;TELARES;00737900;CALLE;DE LOS;TEJEDORES;TEJEDORES;00562200;CALLE;DE LA;PAÑERIA;PAÑERÍA
00905219;CARRETERA;DEL;TELEFERICO;TELEFÉRICO;00905229;PLAZA;DEL;CASON;CASÓN;00001963;CAMINO;DE LOS;PINOS;PINOS
31001823;CALLE;DEL;TELEFERICO DE LAS CANTERAS;TELEFÉRICO DE LAS CANTERAS;31001810;CALLE;DE;LUIS OCAÑA;LUIS OCAÑA;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00001140;CAMINO;DEL;TELEFONO;TELÉFONO;31001922;CAMINO;;NUEVO DE VALDELAMASA;NUEVO DE VALDELAMASA;00905612;CAMINO;;VIEJO DE VALDELAMASA AL CASTILLO DE VIÑUELAS;VIEJO DE VALDELAMASA AL CASTILLO DE VIÑUELAS
00738100;CALLE;DE LA;TELEGRAFIA;TELEGRAFÍA;00230300;CALLE;DE LA;CHIRIMOYA;CHIRIMOYA;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00738200;CALLE;DE;TELEMACO;TELÉMACO;00328700;CALLE;DEL;GENERAL ARANAZ;GENERAL ARANAZ;00000833;GLORIETA;DE;FRANCISCO DE LAS CABEZAS;FRANCISCO DE LAS CABEZAS
