Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Número de Finca;Matrícula
440413,382;4481309,066;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;31;108520684
440383,9149;4481474,319;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;50;108520685
440516,4283;4480945,533;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;8;108520700
440579,4283;4480832,867;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;7;108520701
440461,8358;4481127,441;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;23;108520785
440493,1691;4481062,805;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;20;108520790
440436,5568;4481213,183;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;29;108520791
440528,7246;4481155,225;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;42;108520793
440297,8686;4481296,671;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;58 A;108520681
440282,1051;4481358,067;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;58 B;108520682
440034,6748;4481785,021;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;S/N;108520695
440378,2253;4481016,946;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;S/N;108520697
440359,1994;4481087,83;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;42;108520698
440421,0586;4480833,168;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;S/N;108520702
440140,031;4481689,919;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;60 B;108520774
441088,8402;4481568,11;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;17;108520724
441182,2829;4481552,778;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;21;108520725
441190,2476;4481696,721;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;55;108520726
441075,0068;4481646,443;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;53;108520792
440494,4283;4480975,694;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;28;108520656
440422,3549;4480957,353;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;40;108520657
441348,2196;4480946,822;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;3;108520688
441035,3584;4480994,989;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;9;108520694
440612,7987;4480998,978;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;22;108520699
440819,5918;4481019,406;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;23;108520711
440735,5395;4481028,052;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;14;108520712
440917,8728;4481026,533;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;S/N;108520715
441013,2185;4481012,262;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;11;108520716
441191,2925;4480970,904;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;S/N;108520717
440459,5154;4480697,304;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONDOÑEDO, PLAZA, DE;S/N;108520703
441419,8054;4481019,385;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;9;108520658
441300,0235;4481162,923;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;11;108520659
441213,2735;4481175,834;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;13;108520660
441108,0557;4481189,794;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520661
441017,5247;4481202,337;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520662
440997,1866;4481233,265;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;12;108520663
441102,697;4481219,085;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;10;108520664
441194,8483;4481206,623;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520665
441275,8991;4481195,699;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;8;108520666
441359,8459;4481184,267;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;6;108520667
440371,3799;4481232,911;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520680
441483,5252;4480843,572;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520689
441669,3258;4480723,37;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;3;108520690
440455,6186;4481255,059;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520696
440926,2665;4481214,588;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;19;108520718
440781,5148;4481234,015;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;23;108520719
440656,8234;4481251,109;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;71 B;108520720
440523,095;4481243,439;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;79;108520721
440578,4037;4481280,459;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;24;108520782
440736,3543;4481269,015;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;18;108520783
440880,058;4481249,163;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520784
441542,9739;4480785,851;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520913
440395,8452;4481786,951;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PATONES, CALLE, DE;3;108520760
441451,2796;4481175,769;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520668
441533,8579;4481226,65;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520669
441603,7789;4481408,375;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;4;108520673
441604,39;4481540,209;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520674
441563,89;4481367,875;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520675
441583,4043;4481438,428;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520676
441629,1678;4481531,486;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;6;108520677
441577,2633;4481613,823;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520678
441480,0567;4481687,431;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;8;108520722
441389,5371;4481720,006;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520723
441168,6223;4481807,78;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;9;108520727
441059,1735;4481707,332;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;21;108520739
441066,5112;4481803,28;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;31;108520740
440933,9513;4481765,332;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;39;108520741
440804,6735;4481698,388;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;S/N;108520742
440661,655;4481625,758;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;43;108520746
440545,0068;4481571,999;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;45;108520747
440432,6735;4481519,943;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PEDRO RICO, CALLE, DE;47;108520748
440945,2802;4481113,718;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;PUENTECESURES, CALLE, DE;2;108520714
440666,5668;4482192,946;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;RIO BULLAQUE, CALLE, DEL;4 C;108520775
440793,289;4482144,557;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;38;108520757
440778,4557;4481989,752;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;32;108520758
440616,0297;4481820,28;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;25;108520759
440371,6734;4481698,485;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;8;108520761
440249,4755;4481671,808;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;4;108520762
440782,0159;4482253,148;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;42;108520776
440781,7705;4481917,28;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;28;108520786
440510,3957;4481778,055;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;14;108520787
440440,0147;4481743,545;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;17;108520788
440696,789;4481866,391;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;29;108520789
440319,6154;4481569,775;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANTIAGO DE COMPOSTELA, CALLE, DE;44;108520749
440495,3134;4481635,524;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANTIAGO DE COMPOSTELA, CALLE, DE;36;108520750
440590,2846;4481694,61;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANTIAGO DE COMPOSTELA, CALLE, DE;30;108520751
440698,9648;4481746,863;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANTIAGO DE COMPOSTELA, CALLE, DE;S/N;108520752
440826,6743;4481811,646;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANTIAGO DE COMPOSTELA, CALLE, DE;10;108520753
440957,252;4481881,131;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANTIAGO DE COMPOSTELA, CALLE, DE;S/N;108520754
440743,4433;4480719,259;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SINESIO DELGADO, CALLE, DE;16;108520705
440546,0472;4481992,64;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VALENCIA DE DON JUAN, CALLE, DE;14 C;108520767
440422,4139;4481940,419;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VALENCIA DE DON JUAN, CALLE, DE;10;108520768
440280,378;4481893,098;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VALENCIA DE DON JUAN, CALLE, DE;S/N;108520769
440174,9058;4481858,514;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VALENCIA DE DON JUAN, CALLE, DE;S/N;108520770
440574,789;4482140,252;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VALENCIA DE DON JUAN, CALLE, DE;S/N;108520777
440572,4898;4480734,514;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VILLA DE MARIN, CALLE, DE LA;5;108520704
440663,2596;4480801,43;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VILLA DE MARIN, CALLE, DE LA;9;108520706
440829,5524;4480799,006;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VILLA DE MARIN, CALLE, DE LA;14;108520707
440749,5477;4480884,048;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VILLA DE MARIN, CALLE, DE LA;18;108520708
440679,748;4480905,079;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VILLA DE MARIN, CALLE, DE LA;19;108520709
440834,9469;4480905,274;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VILLA DE MARIN, CALLE, DE LA;24;108520710
440790,1321;4481139,274;01/01/2017;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;VILLA DE MARIN, CALLE, DE LA;43;108520713
438090,9225;4475543,984;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ALMUÑECAR, PLAZA, DE;10;309120049
437646,8162;4476084,29;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;FRENTE 116;309120001
437678,4581;4475985,198;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;114;309120002
437736,6508;4475861,392;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;FRENTE 106;309120003
437808,8539;4475799,689;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;S/N;309120004
437886,079;4475699,518;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;S/N;309120005
437983,0991;4475613,922;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;S/N;309120006
438048,4487;4475525,523;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;FRENTE 100;309120007
438157,1228;4475427,422;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;84;309120008
438252,872;4475306,21;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;72;309120009
438329,0451;4475244,123;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;60;309120010
438453,8293;4475101,018;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;56;309120011
438562,6256;4474990,959;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;46;309120012
438617,7603;4474905,521;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;36;309120013
438704,4606;4474821,767;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;22;309120014
438749,6992;4474722,438;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;10;309120015
437614,588;4475669,251;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ARCHIPIELAGO, CALLE, DEL;3;309120030
438353,2677;4475963,182;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;CAMOENS Y VALERO, PASEO, DE;S/N;309120944
438404,9919;4475884,29;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;CAMOENS Y VALERO, PASEO, DE;S/N;309120943
438380,1747;4475979,901;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;CAMOENS Y VALERO, PASEO, DE;S/N;309120945
437755,7479;4475615,974;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;66;309120033
437905,4393;4475397,329;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;41;309120035
437834,9427;4475527,169;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;50;309120061
437930,2758;4475278,59;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;25;309120062
438015,5764;4475313,053;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;30;309120063
438081,1493;4475254,439;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;18;309120064
438138,5037;4475203,084;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;14;309120065
438139,6509;4475159,532;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;S/N;309120066
438233,5062;4475105,66;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;COMANDANTE FORTEA, PASEO, DEL;4;309120067
437674,3787;4475658,763;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;CONTINENTE, CALLE, DEL;11;309120031
437646,18;4475588,336;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;CORDILLERA, CALLE, DE LA;29;309120032
437830,9444;4475356,925;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;DOCTOR CASAL, CALLE, DEL;3;309120034
437836,1049;4475400,396;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;DOCTOR CASAL, CALLE, DEL;4;309120043
438512,821;4475081,539;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;53;309120056
438623,6525;4474996,641;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;18;309120057
438640,698;4474941,506;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;37;309120058
438781,2649;4474784,938;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;13;309120060
438540,9637;4475687,059;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;S/N;309120942
438641,5452;4475508,639;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;S/N;309120036
438669,1126;4475460,238;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;S/N;309120037
438628,4981;4475405,314;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FRANCISCO Y JACINTO ALCANTARA, CALLE, DE;1;309120038
439303,2277;4474963,021;30/05/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;IRUN, CALLE, DE;S/N;309210062
437552,9561;4475773,381;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LANZADA, CALLE, DE LA;34;309120029
437676,0622;4475717,826;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LANZADA, CALLE, DE LA;31;309120040
437810,6552;4475882,788;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LOECHES, CALLE, DE;7;309120041
438770,3276;4474928,389;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MAESTRO SOROZABAL, CALLE, DEL;S/N;309120046
438733,9219;4474877,112;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MAESTRO SOROZABAL, CALLE, DEL;S/N;309120059
437716,0454;4475552,211;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MANANTIAL, CALLE, DEL;2;309120016
437837,7935;4475451,561;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MELCHOR CANO, CALLE, DE;FRENTE 4;309120042
438828,7676;4476214,727;28/05/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MORET, PASEO, DE;2;309210001
438763,667;4476180,027;28/05/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MORET, PASEO, DE;S/N;309210002
438716,2235;4476154,002;28/05/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MORET, PASEO, DE;S/N;309210003
438639,0701;4476113,007;28/05/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MORET, PASEO, DE;S/N;309210004
438585,481;4476083,587;28/05/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MORET, PASEO, DE;7;309210005
438608,2906;4475185,403;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;44;309120044
438731,3265;4475045,112;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;28;309120045
438655,9898;4475051,846;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;15;309120047
438559,0531;4475156,287;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MOZART, CALLE, DE;25;309120048
438526,9036;4475952,253;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;80;309210006
438827,1513;4475534,943;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;S/N;309210010
438928,7927;4475387,426;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;S/N;309210011
438982,1557;4475320,576;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PINTOR ROSALES, PASEO, DEL;S/N;309210012
439257,7649;4475061,043;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;309120102
439241,7081;4474950,555;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;309120103
439125,1256;4474933,089;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;309120104
439006,4387;4475002,323;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;309120105
438988,8915;4475100,16;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;309120106
438999,9152;4475176,565;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;PROFESOR MARTIN ALMAGRO BASCH, CALLE, DEL;S/N;309120107
438873,3048;4475004,338;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;28;309120050
438807,7615;4475059,627;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;30;309120051
438774,1155;4475116,38;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;S/N;309120052
438647,5382;4475239,915;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;36;309120053
438620,7064;4475288,728;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;36;309120054
438573,153;4475347,443;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;S/N;309120055
439027,3223;4474827,743;10/10/2016;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;16;309120108
437683,1068;4475796,385;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;147;309120068
437791,3821;4475697,624;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;127;309120069
437885,9387;4475598,437;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;121;309120070
437970,8854;4475488,659;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;113;309120071
438087,4679;4475380,915;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;99;309120072
438178,7924;4475290,424;01/07/2014;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;RIBERA DEL MANZANARES, CALLE, DE LA;S/N;309120073
