VIA_TYPE;VIA_INFIXE;VIA_NAME;VIA_NAME_WITH_ACCENT;DISTRIT_CODE;NEIGHB_CODE
TRAVESIA;DE LOS;TRUJILLOS;TRUJILLOS;19;1
CALLE;DE LAS;TUBAS;TUBAS;15;5
PLAZA;DE;TUBILLA;TUBILLA;15;6
CALLE;DEL;TUCAN;TUCÁN;15;7
CALLE;DE;TUCURINCA;TUCURINCA;8;8
CALLE;DE;TUDELA DE DUERO;TUDELA DE DUERO;5;5
CALLE;DE;TUDELILLA;TUDELILLA;5;4
CALLE;DE LOS;TUDESCOS;TUDESCOS;13;4
CALLE;DE;TULGA;TULGA;13;1
CALLE;DEL;TULIPAN;TULIPÁN;6;5
CALLE;DEL;TULIPERO;TULÍPERO;2;3
CALLE;DE;TUMACO;TUMACO;16;3
CALLE;DE;TUNAIMA;TUNAIMA;17;4
CALLE;DE;TUNEZ;TÚNEZ;6;5
CALLE;DE;TUNJA;TUNJA;12;3
CALLE;DEL;TURACO;TURACO;11;6
CALLE;DE LA;TURBA;TURBA;17;1
CALLE;DE;TURBACO;TURBACO;11;3
CALLE;DE;TUREGANO;TURÉGANO;2;6
CALLE;DEL;TURIA;TURIA;2;6
CALLE;DE;TURIN;TURÍN;20;4
CALLE;DE;TURISMUNDO;TURISMUNDO;13;5
CALLE;DE LA;TURMALINA;TURMALINA;16;4
CALLE;DE LA;TURQUESA;TURQUESA;17;5
CALLE;DEL;TUTOR;TUTOR;16;4
PLAZA;DE;TUY;TUY;20;1
CALLE;DE LA;TUYA;TUYA;7;3
CALLE;DE;UBEDA;ÚBEDA;9;3
CALLE;DE;UBRIQUE;UBRIQUE;21;4
CALLE;DE;UCEDA;UCEDA;20;4
CALLE;DE;UGENA;UGENA;5;4
CALLE;DE;ULISES;ULISES;17;1
CALLE;DE;ULPIANA BENITO;ULPIANA BENITO;17;1
CALLE;DE LA;UMBRIA;UMBRÍA;17;1
CALLE;DE LA;UNANIMIDAD;UNANIMIDAD;9;3
CALLE;DE;UNCASTILLO;UNCASTILLO;13;4
CALLE;;UNDECIMA;UNDÉCIMA;13;4
CALLE;;UNICA;ÚNICA;1;1
CALLE;DEL;UNICORNIO;UNICORNIO;6;5
CALLE;DE LA;UNIDAD;UNIDAD;18;1
CALLE;DE LA;UNION;UNIÓN;15;1
PLAZA;DE LA;UNION CARCAVAS-SAN ANTONIO;UNIÓN CÁRCAVAS-SAN ANTONIO;16;3
CALLE;DE LA;UNIVERSIDAD DE ALCALA DE HENARES;UNIVERSIDAD DE ALCALÁ DE HENARES;20;3
CALLE;DE LA;UNIVERSIDAD DE COMILLAS;UNIVERSIDAD DE COMILLAS;11;6
CALLE;;UNO;UNO;9;3
CALLE;;UNO MERCAMADRID;UNO MERCAMADRID;9;7
CALLE;DEL;URANIO;URANIO;19;1
CALLE;DE;URANO;URANO;11;6
CALLE;DE;URBANO MARTIN;URBANO MARTÍN;20;6
CALLE;DE;URGEL;URGEL;19;1
CALLE;DE;URIA;URÍA;1;6
TRAVESIA;DE;URIA;URÍA;21;2
CALLE;DEL;UROGALLO;UROGALLO;21;3
CALLE;DEL;UROLA;UROLA;18;1
CALLE;DE;URUGUAY;URUGUAY;8;6
PASEO;DE;URUGUAY;URUGUAY;1;2
CALLE;DEL;URUMEA;URUMEA;11;6
CALLE;DE;USIACURI;USIACURI;21;2
CALLE;DE;UTEBO;UTEBO;12;2
CALLE;DE;UTRILLAS;UTRILLAS;15;6
CALLE;DEL;VADO;VADO;7;5
CALLE;DEL;VADO DE SANTA CATALINA;VADO DE SANTA CATALINA;8;6
CALLE;DEL;VADO DE SANTIAGO;VADO DE SANTIAGO;5;5
PASEO;DE LA;VAGUADA;VAGUADA;10;1
CALLE;DE;VAINILLA;VAINILLA;16;3
CALLE;DE;VALCARLOS;VALCARLOS;1;2
CALLE;DE;VALCOTOS;VALCOTOS;11;1
CAMINO;DE;VALDEALCALA;VALDEALCALÁ;17;3
CALLE;DE;VALDEBERNARDO;VALDEBERNARDO;1;3
CALLE;DE;VALDECALERAS;VALDECALERAS;16;5
CALLE;DE;VALDECANILLAS;VALDECANILLAS;3;2
CAMINO;DE;VALDECARROS;VALDECARROS;13;3
CAMINO;DE;VALDECERBERO;VALDECERBERO;15;7
CAMINO;DE;VALDECULEBRA;VALDECULEBRA;10;2
AVENIDA;DE;VALDECULEBRAS;VALDECULEBRAS;13;4
CALLE;DE;VALDEGOVIA;VALDEGOVIA;10;6
CAMINO;DE;VALDEGRULLA;VALDEGRULLA;10;6
CAMINO;DE;VALDEHERREROS;VALDEHERREROS;10;6
CAMINO;DE;VALDEHIGUERA;VALDEHIGUERA;10;7
CALLE;DE;VALDELAGUNA;VALDELAGUNA;21;3
CALLE;DE;VALDELAMASA;VALDELAMASA;20;7
CAMINO;DE;VALDELAMASA;VALDELAMASA;15;1
CAMINO;DE;VALDELAMASA A RASO DEL PATATAR;VALDELAMASA A RASO DEL PATATAR;15;2
CAMINO;DE;VALDELAMASA A VALDEALCALA;VALDELAMASA A VALDEALCALÁ;3;2
CALLE;DE;VALDELASIERRA;VALDELASIERRA;5;4
CALLE;DE;VALDELINARES;VALDELINARES;1;6
PASAJE;DE;VALDEMAQUEDA;VALDEMAQUEDA;1;6
AVENIDA;DE;VALDEMARIN;VALDEMARÍN;10;6
CARRETERA;DE;VALDEMINGOMEZ;VALDEMINGÓMEZ;8;6
CALLE;DE;VALDEMORILLO;VALDEMORILLO;11;4
CAMINO;DE;VALDEPAJARES;VALDEPAJARES;16;4
CALLE;DE;VALDEPEÑAS;VALDEPEÑAS;16;3
GLORIETA;DE;VALDEPERDICES;VALDEPERDICES;6;1
CALLE;DE;VALDERADUEY;VALDERADUEY;1;5
CALLE;DE;VALDERREBOLLO;VALDERREBOLLO;11;3
CALLE;DE;VALDERREY;VALDERREY;5;6
CALLE;DE;VALDERRIBAS;VALDERRIBAS;11;6
CAMINO;DE;VALDERRIBAS;VALDERRIBAS;20;8
CALLE;DE;VALDERROBRES;VALDERROBRES;16;4
CALLE;DE;VALDERRODRIGO;VALDERRODRIGO;14;1
CALLE;DE;VALDERROMAN;VALDERROMÁN;16;4
CALLE;DE;VALDESANGIL;VALDESANGIL;10;2
CALLE;DE;VALDESAZ;VALDESAZ;17;4
CALLE;DE;VALDESPINA;VALDESPINA;16;4
CALLE;DE;VALDESQUI;VALDESQUÍ;9;3
CALLE;DE;VALDETORRES DE JARAMA;VALDETORRES DE JARAMA;5;1
CALLE;DE;VALDEVARNES;VALDEVARNES;21;5
CALLE;DE;VALDEVERDEJA;VALDEVERDEJA;10;2
CALLE;DE;VALDEYEROS;VALDEYEROS;2;5
CAMINO;DE;VALDEZA;VALDEZA;17;4
CALLE;DE;VALDEZCARAY;VALDEZCARAY;9;2
PASAJE;DE;VALDILECHA;VALDILECHA;8;4
CALLE;DE;VALDIVIESO;VALDIVIESO;12;2
CALLE;DE;VALDOVIN;VALDOVÍN;8;3
CALLE;DE;VALENCIA;VALENCIA;8;4
RONDA;DE;VALENCIA;VALENCIA;16;4
CALLE;DE;VALENCIA DE DON JUAN;VALENCIA DE DON JUAN;13;3
CALLE;DE;VALENTIN AGUIRRE;VALENTÍN AGUIRRE;11;7
CALLE;DE;VALENTIN BEATO;VALENTÍN BEATO;15;6
CALLE;DE;VALENTIN LLAGUNO;VALENTÍN LLAGUNO;15;7
CALLE;DE;VALENTIN SAN NARCISO;VALENTÍN SAN NARCISO;16;2
CALLE;DE;VALENTIN SERRANO;VALENTÍN SERRANO;16;3
CALLE;DE;VALENTINA MORALES;VALENTINA MORALES;6;3
CALLE;DE;VALENZUELA;VALENZUELA;16;2
CALLE;DE;VALERIA;VALERIA;17;4
CALLE;DE LA;VALERIANA;VALERIANA;19;1
CALLE;DE;VALGAME DIOS;VÁLGAME DIOS;5;4
CALLE;DE;VALHONDO;VALHONDO;10;2
CAMINO;DE;VALJAROSO;VALJAROSO;9;7
AVENIDA;DE;VALLADOLID;VALLADOLID;12;1
CALLE;DE;VALLANDES;VALLANDES;1;1
CALLE;DE;VALLDEMOSA;VALLDEMOSA;11;6
AVENIDA;DEL;VALLE;VALLE;20;6
CALLE;DEL;VALLE DE ANSO;VALLE DE ANSÓ;18;1
CALLE;DEL;VALLE DE AÑISCLO;VALLE DE AÑISCLO;17;3
CALLE;DEL;VALLE DE ARAN;VALLE DE ARÁN;21;3
GLORIETA;DEL;VALLE DE ARCE;VALLE DE ARCE;13;2
CALLE;DEL;VALLE DE BELAGUA;VALLE DE BELAGUA;11;3
CALLE;DEL;VALLE DE BERGANTIÑOS;VALLE DE BERGANTIÑOS;16;4
CALLE;DEL;VALLE DE BOI;VALLE DE BOÍ;16;4
CALLE;DEL;VALLE DE CACHEMIRA;VALLE DE CACHEMIRA;11;2
CALLE;DEL;VALLE DE CARDOS;VALLE DE CARDOS;5;1
CALLE;DEL;VALLE DE ENMEDIO;VALLE DE ENMEDIO;5;4
CALLE;DEL;VALLE DE LA FUENFRIA;VALLE DE LA FUENFRÍA;3;5
PLAZA;DEL;VALLE DE LA JAROSA;VALLE DE LA JAROSA;5;1
CAMINO;DEL;VALLE DE LA TORRE A CASA QUERADA;VALLE DE LA TORRE A CASA QUERADA;16;4
CALLE;DEL;VALLE DE LACIANA;VALLE DE LACIANA;11;4
CAMINO;DEL;VALLE DE LOS INOCENTES;VALLE DE LOS INOCENTES;16;3
CAMINO;DEL;VALLE DE LOS LECHEROS;VALLE DE LOS LECHEROS;12;4
CALLE;DEL;VALLE DE MENA;VALLE DE MENA;17;1
CALLE;DEL;VALLE DE ORDESA;VALLE DE ORDESA;8;4
CALLE;DE;VALLE DE ORO;VALLE DE ORO;10;5
GLORIETA;DE;VALLE DE ORO;VALLE DE ORO;8;6
PASAJE;DE;VALLE DE ORO;VALLE DE ORO;9;5
PLAZA;DE;VALLE DE ORO;VALLE DE ORO;14;1
CALLE;DEL;VALLE DE PAS;VALLE DE PAS;16;3
CALLE;DEL;VALLE DE PINARES LLANOS;VALLE DE PINARES LLANOS;20;1
CALLE;DEL;VALLE DE PINETA;VALLE DE PINETA;18;1
CALLE;DEL;VALLE DE TENA;VALLE DE TENA;8;8
CALLE;DE;VALLE DE TOBALINA;VALLE DE TOBALINA;18;3
CALLE;DEL;VALLE DE TORANZO;VALLE DE TORANZO;8;6
CAMINO;DEL;VALLE DEL AGUILA;VALLE DEL ÁGUILA;8;8
CALLE;DEL;VALLE DEL BAZTAN;VALLE DEL BAZTÁN;16;6
CAMINO;DEL;VALLE DEL MAGO;VALLE DEL MAGO;5;3
CALLE;DEL;VALLE DEL SILENCIO;VALLE DEL SILENCIO;8;8
CAMINO;DEL;VALLE GRANDE;VALLE GRANDE;2;2
CALLE;DE;VALLE GUERRA;VALLE GUERRA;9;5
CALLE;DE;VALLE INCLAN;VALLE INCLÁN;5;2
CAMINO;DE;VALLE PUENTES;VALLE PUENTES;9;5
CAMINO;DEL;VALLE TOCON;VALLE TOCÓN;18;1
CAMINO;DE;VALLECAS A MEJORADA DEL CAMPO;VALLECAS A MEJORADA DEL CAMPO;2;4
CAMINO;DE;VALLECAS A PERALES DEL RIO;VALLECAS A PERALES DEL RÍO;9;3
CAMINO;DE;VALLECAS A PERALES DEL RIO;VALLECAS A PERALES DEL RÍO;9;3
CAMINO;DE;VALLECAS A VICALVARO;VALLECAS A VICÁLVARO;18;3
CALLE;DE;VALLEHERMOSO;VALLEHERMOSO;9;4
GALERIA;;VALLEHERMOSO;VALLEHERMOSO;3;1
CALLE;DE;VALLICIERGO;VALLICIERGO;3;2
CALLE;DE;VALLS FERRERA;VALLS FERRERA;13;6
CALLE;DE;VALLTER;VALLTER;20;7
CALLE;DE;VALMAYOR;VALMAYOR;9;4
CALLE;DE;VALMOJADO;VALMOJADO;9;4
CALLE;DE;VALONIA;VALONIA;9;4
CALLE;DE;VALORES;VALORES;18;1
CAMINO;DE;VALPALOMERO;VALPALOMERO;16;3
PLAZA;DE;VALPARAISO;VALPARAÍSO;9;5
PLAZA;DE;VALSAIN;VALSAÍN;16;4
CAMINO;DE;VALTOMELLOSO A BALOTE;VALTOMELLOSO A BALOTE;9;4
CALLE;DE;VALTRAVIESO;VALTRAVIESO;9;4
PLAZA;DE;VALVANERA;VALVANERA;9;5
CALLE;DE;VALVANUZ;VALVANUZ;14;3
CALLE;DE;VALVERDE;VALVERDE;9;7
CAMINO;DE;VALVERDE;VALVERDE;5;2
CAMINO;DE;VALVERDE;VALVERDE;1;2
PASAJE;DE;VALVERDE DE ALCALA;VALVERDE DE ALCALÁ;1;2
CALLE;DE;VALVERDE DE LA VIRGEN;VALVERDE DE LA VIRGEN;2;6
CAMINO;DE;VALVIEJO;VALVIEJO;8;5
CALLE;DE;VANDERGOTEN;VANDERGOTEN;15;5
CALLE;DE LAS;VAQUERIAS;VAQUERÍAS;20;1
CALLE;DE;VARA DE REY;VARA DE REY;11;3
CALLE;DE;VARGAS;VARGAS;13;3
CALLE;DE;VARGAS HEREDIA;VARGAS HEREDIA;8;3
CALLE;DE;VARSOVIA;VARSOVIA;16;6
CAMINO;DE;VASARES;VASARES;3;5
AVENIDA;DE LAS;VASCONGADAS;VASCONGADAS;3;2
CALLE;DE LOS;VASCOS;VASCOS;11;5
CALLE;DE;VAZQUEZ DE MELLA;VÁZQUEZ DE MELLA;1;4
TRAVESIA;DE;VAZQUEZ DE MELLA;VÁZQUEZ DE MELLA;21;4
CALLE;DE LOS;VECINOS DEL POZO;VECINOS DEL POZO;9;1
CALLE;DE;VEDIA;VEDIA;12;5
CALLE;DE;VEDRA;VEDRA;9;4
CUESTA;DE LA;VEGA;VEGA;7;6
CALLE;DE;VEGA DE PAS;VEGA DE PAS;9;4
CALLE;DE;VEGAFRIA;VEGAFRÍA;9;4
CALLE;DE LOS;VEGETALES;VEGETALES;9;3
CALLE;;VEINTE MERCAMADRID;VEINTE MERCAMADRID;9;4
AVENIDA;DEL;VEINTICINCO DE SEPTIEMBRE;VEINTICINCO DE SEPTIEMBRE;9;4
CALLE;;VEINTICINCO MERCAMADRID;VEINTICINCO MERCAMADRID;10;6
CALLE;;VEINTICUATRO MERCAMADRID;VEINTICUATRO MERCAMADRID;9;4
CALLE;DEL;VEINTIDOS DE ABRIL;VEINTIDÓS DE ABRIL;9;4
CALLE;;VEINTIDOS MERCAMADRID;VEINTIDÓS MERCAMADRID;8;7
CALLE;;VEINTINUEVE MERCAMADRID;VEINTINUEVE MERCAMADRID;8;7
CALLE;;VEINTISEIS MERCAMADRID;VEINTISÉIS MERCAMADRID;8;7
CALLE;;VEINTISIETE MERCAMADRID;VEINTISIETE MERCAMADRID;8;7
CALLE;;VEINTITRES MERCAMADRID;VEINTITRÉS MERCAMADRID;8;3
CALLE;;VEINTIUNO MERCAMADRID;VEINTIUNO MERCAMADRID;9;4
CALLE;DEL;VELACHO ALTO;VELACHO ALTO;11;2
CALLE;DEL;VELACHO BAJO;VELACHO BAJO;11;2
CAMINO;DE LA;VELADA;VELADA;11;2
CALLE;DE;VELARDE;VELARDE;11;2
CALLE;DE;VELAYOS;VELAYOS;9;7
CALLE;DE;VELAZQUEZ;VELÁZQUEZ;8;3
CALLE;DEL;VELERO;VELERO;8;7
CALLE;DE LA;VELETA;VELETA;17;1
CALLE;DE;VELEZ BLANCO;VÉLEZ BLANCO;9;5
CALLE;DE;VELEZ MALAGA;VÉLEZ MÁLAGA;9;4
CALLE;DE;VELEZ RUBIO;VÉLEZ RUBIO;9;4
CALLE;DE;VELILLA;VELILLA;15;2
GLORIETA;DE LA;VELLOSILLA;VELLOSILLA;10;7
CALLE;DE;VENANCIO MARTIN;VENANCIO MARTÍN;19;1
CALLE;DEL;VENCEJO;VENCEJO;18;1
PLAZA;DEL;VENDIMIADOR;VENDIMIADOR;7;2
PLAZA;DE;VENECIA;VENECIA;7;6
CALLE;DE LAS;VENERAS;VENERAS;7;6
PASEO;DE;VENEZUELA;VENEZUELA;1;1
PASEO;DE LA;VENTA;VENTA;9;3
CALLE;DE LA;VENTA DE LA HIGUERA;VENTA DE LA HIGUERA;9;7
CARRETERA;DE LA;VENTA DE LA RUBIA;VENTA DE LA RUBIA;11;1
CAMINO;DE LA;VENTA DEL PAJARO;VENTA DEL PÁJARO;10;4
CALLE;DE LA;VENTA VIEJA;VENTA VIEJA;14;2
CALLE;DE LAS;VENTAS;VENTAS;3;3
AVENIDA;DEL;VENTISQUERO DE LA CONDESA;VENTISQUERO DE LA CONDESA;5;4
CALLE;DEL;VENTORRILLO;VENTORRILLO;15;3
CALLE;DE LA;VENTOSA;VENTOSA;9;7
CALLE;DE;VENTURA DE LA VEGA;VENTURA DE LA VEGA;15;6
CALLE;DE;VENTURA DIAZ BERNARDO;VENTURA DÍAZ BERNARDO;1;5
CALLE;DE;VENTURA RODRIGUEZ;VENTURA RODRÍGUEZ;8;8
CALLE;DE;VENTURADA;VENTURADA;5;2
CALLE;DE;VENUS;VENUS;16;6
CALLE;DE;VERACRUZ;VERACRUZ;3;1
PLAZA;DEL;VERANO;VERANO;3;3
CALLE;DE LA;VERDAD;VERDAD;2;5
CALLE;DE;VERDAGUER Y GARCIA;VERDAGUER Y GARCÍA;2;6
CALLE;DE;VERDE VIENTO;VERDE VIENTO;7;5
CALLE;DE LA;VERDOLAGA;VERDOLAGA;17;1
CALLE;DE LA;VEREDA;VEREDA;9;7
CALLE;DE LA;VEREDA DE LA CEBOLLA;VEREDA DE LA CEBOLLA;18;1
CAMINO;;VEREDA DE LA DESUELTA;VEREDA DE LA DESUELTA;18;2
CAMINO;DE LA;VEREDA DE LA TORRE;VEREDA DE LA TORRE;9;6
CAMINO;DE LA;VEREDA DE LA ZANJA;VEREDA DE LA ZANJA;9;3
CALLE;DE LA;VEREDA DEL CARMEN;VEREDA DEL CARMEN;15;2
CALLE;DE LA;VEREDA DEL PINAR;VEREDA DEL PINAR;15;2
CALLE;DE;VERGARA;VERGARA;13;1
PLAZA;DE;VERIN;VERÍN;4;3
CALLE;DE LA;VERJA;VERJA;13;1
TRAVESIA;DE LA;VERJA;VERJA;1;1
CALLE;DE;VERONA;VERONA;8;2
CALLE;DE LA;VERONICA;VERÓNICA;20;4
CALLE;DE;VERSALLES;VERSALLES;18;1
CAMINO;DEL;VERTEDERO DE LA CHINA;VERTEDERO DE LA CHINA;20;8
CALLE;DE LA;VERTIENTE;VERTIENTE;18;1
CALLE;DEL;VESUBIO;VESUBIO;18;1
CALLE;DE LA;VEZA;VEZA;18;1
CALLE;DE LA;VIA;VÍA;18;1
CALLE;;VIA CARPETANA;VÍA CARPETANA;18;1
CALLE;;VIA DE DUBLIN;VÍA DE DUBLÍN;18;1
CARRETERA;;VIA DE LAS DOS CASTILLAS;VÍA DE LAS DOS CASTILLAS;18;1
CALLE;;VIA DE LOS POBLADOS;VÍA DE LOS POBLADOS;16;5
CALLE;DE LA;VIA LACTEA;VÍA LÁCTEA;16;5
CALLE;DE LA;VIA LIMITE;VÍA LÍMITE;1;5
CALLE;;VIA LUSITANA;VÍA LUSITANA;9;3
PASEO;DE LA;VIA VERDE DE LA GASOLINA;VÍA VERDE DE LA GASOLINA;4;1
CALLE;DE;VIANA;VIANA;4;6
CALLE;DE;VIAR;VIAR;5;1
PLAZA;DE LA;VICALVARADA;VICÁLVARADA;21;1
CALLE;DE;VICALVARO;VICÁLVARO;9;7
CALLEJON;DE;VICALVARO;VICÁLVARO;16;5
CARRETERA;DE;VICALVARO A COSLADA;VICÁLVARO A COSLADA;13;4
CARRETERA;DE;VICALVARO A LA ESTACION DE O'DONNELL;VICÁLVARO A LA ESTACIÓN DE O'DONNELL;16;5
CARRETERA;DE;VICALVARO A RIVAS DEL JARAMA;VICÁLVARO A RIVAS DEL JARAMA;19;1
CAMINO;DE;VICALVARO A SAN FERNANDO DE HENARES;VICÁLVARO A SAN FERNANDO DE HENARES;10;5
CARRETERA;DE;VICALVARO A VALLECAS;VICÁLVARO A VALLECAS;13;6
CALLE;DE;VICENTA JIMENEZ;VICENTA JIMÉNEZ;11;4
CALLE;DE;VICENTA PACHON;VICENTA PACHÓN;11;7
CALLE;DE;VICENTA PARRA;VICENTA PARRA;4;4
CALLE;DE;VICENTA VILLEGAS;VICENTA VILLEGAS;1;6
CALLE;DE;VICENTE ALEIXANDRE;VICENTE ALEIXANDRE;3;5
CALLE;DE;VICENTE BAENA;VICENTE BAENA;9;1
CALLE;DE;VICENTE BAHAMONDE;VICENTE BAHAMONDE;13;3
CALLE;DE;VICENTE BAUTISTA;VICENTE BAUTISTA;13;3
CALLE;DE;VICENTE BLASCO IBAÑEZ;VICENTE BLASCO IBÁÑEZ;9;6
CALLE;DE;VICENTE CABALLERO;VICENTE CABALLERO;15;4
TRAVESIA;DE;VICENTE CABALLERO;VICENTE CABALLERO;8;7
CALLE;DE;VICENTE CAMARON;VICENTE CAMARÓN;1;2
CALLE;DE;VICENTE CARBALLAL;VICENTE CARBALLAL;1;1
CALLE;DE;VICENTE DE EUSEBIO;VICENTE DE EUSEBIO;1;3
CALLE;DE;VICENTE ESPINEL;VICENTE ESPINEL;11;6
CALLE;DE;VICENTE GACEO;VICENTE GACEO;9;2
CALLE;DE;VICENTE HUIDOBRO;VICENTE HUIDOBRO;20;8
CALLE;DE;VICENTE JIMENEZ;VICENTE JIMÉNEZ;21;3
CALLE;DE;VICENTE JIMENO;VICENTE JIMENO;5;4
CALLE;DE;VICENTE LOPEZ;VICENTE LÓPEZ;20;6
CALLE;DE;VICENTE MARTIN ARIAS;VICENTE MARTÍN ARIAS;11;2
CALLE;DE;VICENTE MORALES;VICENTE MORALES;15;5
CALLE;DE;VICENTE MUZAS;VICENTE MUZAS;17;1
CALLE;DE;VICENTE QUESADA;VICENTE QUESADA;10;5
CALLE;DE LAS;VICTIMAS DEL TERRORISMO;VÍCTIMAS DEL TERRORISMO;15;9
CALLE;DE;VICTOR ANDRES BELAUNDE;VÍCTOR ANDRÉS BELAÚNDE;19;1
CALLE;DE;VICTOR DE LA SERNA;VÍCTOR DE LA SERNA;8;1
CALLE;DE;VICTOR GIL;VÍCTOR GIL;8;8
CALLE;DE;VICTOR GONZALEZ;VÍCTOR GONZÁLEZ;21;2
CALLE;DE;VICTOR HUGO;VÍCTOR HUGO;15;1
CALLE;DE;VICTOR MANUEL III;VÍCTOR MANUEL III;19;2
AVENIDA;DE LA;VICTORIA;VICTORIA;1;1
CALLE;DE LA;VICTORIA;VICTORIA;8;4
CALLE;DE;VICTORIA KENT;VICTORIA KENT;12;6
CALLE;DE;VICTORINO BAYO;VICTORINO BAYO;12;6
PLAZA;DE;VICUS ALVAR;VICUS ALVAR;14;1
CALLE;DE LA;VID;VID;1;3
CALLE;DE LA;VIDAUBA;VIDAUBA;20;4
CALLE;DE LOS;VIDRIALES;VIDRIALES;18;1
CALLE;DE LA;VIDRIERIA;VIDRIERÍA;15;1
CALLE;;VIEJA DE PINTO;VIEJA DE PINTO;13;5
CALLE;DE LAS;VIEJAS;VIEJAS;6;5
PASEO;;VIEJO;VIEJO;11;2
CAMINO;;VIEJO A LA CANTERA DE LA INMACULADA;VIEJO A LA CANTERA DE LA INMACULADA;10;1
CAMINO;;VIEJO DE ALCORCON;VIEJO DE ALCORCÓN;10;4
CAMINO;;VIEJO DE BURGOS;VIEJO DE BURGOS;11;3
CAMINO;;VIEJO DE COSLADA A BARAJAS;VIEJO DE COSLADA A BARAJAS;11;4
CAMINO;;VIEJO DE HORTALEZA;VIEJO DE HORTALEZA;21;5
CAMINO;;VIEJO DE LA CASA DE EULOGIO;VIEJO DE LA CASA DE EULOGIO;16;6
CAMINO;;VIEJO DE NAVARRONDAN;VIEJO DE NAVARRONDÁN;9;7
CAMINO;;VIEJO DE VALDELAMASA AL CASTILLO DE VIÑUELAS;VIEJO DE VALDELAMASA AL CASTILLO DE VIÑUELAS;6;4
CAMINO;;VIEJO DE VALLECAS A RIVAS DEL JARAMA;VIEJO DE VALLECAS A RIVAS DEL JARAMA;11;6
CAMINO;;VIEJO DE VALLECAS A VACIAMADRID;VIEJO DE VALLECAS A VACIAMADRID;11;7
CAMINO;;VIEJO DE VICALVARO;VIEJO DE VICÁLVARO;21;1
CAMINO;;VIEJO DE VICALVARO A ARGANDA;VIEJO DE VICÁLVARO A ARGANDA;11;7
CAMINO;;VIEJO DEL CURA;VIEJO DEL CURA;19;2
CALLE;DE;VIELLA;VIELLA;4;3
CALLE;DEL;VIENTO;VIENTO;21;1
GLORIETA;DE LOS;VIENTOS;VIENTOS;19;1
CALLE;DE;VIERA Y CLAVIJO;VIERA Y CLAVIJO;19;1
CALLE;DE;VIGIL;VIGIL;19;2
CALLE;DE;VIGO;VIGO;20;5
PLAZA;DE;VILAFLOR;VILAFLOR;19;1
CALLE;DE;VILAR DE DONAS;VILAR DE DONAS;19;1
CALLE;DE;VILCHES;VILCHES;13;4
CALLE;DE;VILELA;VILELA;11;6
CALLE;DE LA;VILLA;VILLA;11;3
PLAZA;DE LA;VILLA;VILLA;11;3
CALLE;DE LA;VILLA DE ARBANCON;VILLA DE ARBANCÓN;10;3
PLAZA;DE LA;VILLA DE CANILLEJAS;VILLA DE CANILLEJAS;7;6
CALLE;DE LA;VILLA DE CHURRIANA;VILLA DE CHURRIANA;8;3
CALLE;DE LA;VILLA DE GUADALUPE;VILLA DE GUADALUPE;13;6
CALLE;DE LA;VILLA DE MARIN;VILLA DE MARÍN;11;3
CALLE;DE;VILLA DE MILAGROS;VILLA DE MILAGROS;16;6
PLAZA;DE LA;VILLA DE PARIS;VILLA DE PARÍS;3;3
CALLE;DE LA;VILLA DE PONS;VILLA DE PONS;3;3
CALLE;DE LA;VILLA DE ROTA;VILLA DE ROTA;10;2
AVENIDA;DE LA;VILLA DE VALLECAS;VILLA DE VALLECAS;17;3
AVENIDA;DE LA;VILLA DE VALLECAS MERCAMADRID;VILLA DE VALLECAS MERCAMADRID;16;4
CALLE;DE;VILLA DEL PRADO;VILLA DEL PRADO;15;2
CALLE;DE;VILLAAMIL;VILLAAMIL;6;4
CALLE;DE;VILLABLANCA;VILLABLANCA;16;6
CALLE;DE;VILLABLINO;VILLABLINO;20;7
CALLE;DE;VILLABONA;VILLABONA;8;3
CALLE;DE;VILLACAMPA;VILLACAMPA;8;3
CALLE;DE;VILLACAÑAS;VILLACAÑAS;11;1
CALLE;DE;VILLACARLOS;VILLACARLOS;16;2
CALLE;DE;VILLACARRIEDO;VILLACARRIEDO;15;7
CALLE;DE;VILLACARRILLO;VILLACARRILLO;11;3
CALLE;DE;VILLACASTIN;VILLACASTÍN;5;4
CALLE;DE;VILLACID DE CAMPOS;VILLACID DE CAMPOS;5;4
PASAJE;DE;VILLACONEJOS;VILLACONEJOS;8;3
CALLE;DE;VILLADANGOS DEL PARAMO;VILLADANGOS DEL PÁRAMO;20;7
CALLE;DE;VILLADIEGO;VILLADIEGO;1;4
CALLE;DE;VILLAESCUSA;VILLAESCUSA;11;2
TRAVESIA;DE;VILLAESCUSA;VILLAESCUSA;9;6
CALLE;DE;VILLAFRANCA;VILLAFRANCA;1;6
PLAZA;DE;VILLAFRANCA DE LOS BARROS;VILLAFRANCA DE LOS BARROS;19;1
CALLE;DE;VILLAFRANCA DE MONTES DE OCA;VILLAFRANCA DE MONTES DE OCA;17;1
CALLE;DE;VILLAFRANCA DEL BIERZO;VILLAFRANCA DEL BIERZO;19;1
CALLE;DE;VILLAFRUELA;VILLAFRUELA;9;1
CALLE;DE;VILLAFUERTE;VILLAFUERTE;10;7
CALLE;DE;VILLAGARCIA;VILLAGARCÍA;20;4
CALLE;DE;VILLAGARCIA DE AROSA;VILLAGARCÍA DE AROSA;20;4
CALLE;DE;VILLAGER;VILLAGER;17;1
CALLE;DE;VILLAGONZALO PEDERNALES;VILLAGONZALO PEDERNALES;5;6
